t = 0.000000	N = 36
-2.500000	-0.500000	-2.500000	0.500000	-1	-1	-1	-1
-2.360000	-0.500000	-2.360000	0.500000	-1	-1	-1	-1
-2.220000	-0.500000	-2.220000	0.500000	-1	-1	-1	-1
-2.080000	-0.500000	-2.080000	0.500000	-1	-1	-1	-1
-1.940000	-0.500000	-1.940000	0.500000	-1	-1	-1	-1
-1.800000	-0.500000	-1.800000	0.500000	-1	-1	-1	-1
-1.660000	-0.500000	-1.660000	0.500000	-1	-1	-1	-1
-1.520000	-0.500000	-1.520000	0.500000	-1	-1	-1	-1
-1.380000	-0.500000	-1.380000	0.500000	-1	-1	-1	-1
-1.240000	-0.500000	-1.240000	0.500000	-1	-1	-1	-1
-1.100000	-0.500000	-1.100000	0.500000	-1	-1	-1	-1
-0.960000	-0.500000	-0.960000	0.500000	-1	-1	-1	-1
-0.820000	-0.500000	-0.820000	0.500000	-1	-1	-1	-1
-0.680000	-0.500000	-0.680000	0.500000	-1	-1	-1	-1
-0.540000	-0.500000	-0.540000	0.500000	-1	-1	-1	-1
-0.400000	-0.500000	-0.400000	0.500000	-1	-1	-1	-1
-0.260000	-0.500000	-0.260000	0.500000	-1	-1	-1	-1
-0.120000	-0.500000	-0.120000	0.500000	-1	-1	-1	-1
0.000000	-0.500000	0.000000	0.500000	-1	-1	-1	-1
0.120000	-0.500000	0.120000	0.500000	-1	-1	-1	-1
0.260000	-0.500000	0.260000	0.500000	-1	-1	-1	-1
0.400000	-0.500000	0.400000	0.500000	-1	-1	-1	-1
0.540000	-0.500000	0.540000	0.500000	-1	-1	-1	-1
0.680000	-0.500000	0.680000	0.500000	-1	-1	-1	-1
0.820000	-0.500000	0.820000	0.500000	-1	-1	-1	-1
0.960000	-0.500000	0.960000	0.500000	-1	-1	-1	-1
1.100000	-0.500000	1.100000	0.500000	-1	-1	-1	-1
1.240000	-0.500000	1.240000	0.500000	-1	-1	-1	-1
1.380000	-0.500000	1.380000	0.500000	-1	-1	-1	-1
1.520000	-0.500000	1.520000	0.500000	-1	-1	-1	-1
1.660000	-0.500000	1.660000	0.500000	-1	-1	-1	-1
1.800000	-0.500000	1.800000	0.500000	-1	-1	-1	-1
1.940000	-0.500000	1.940000	0.500000	-1	-1	-1	-1
2.080000	-0.500000	2.080000	0.500000	-1	-1	-1	-1
2.220000	-0.500000	2.220000	0.500000	-1	-1	-1	-1
2.360000	-0.500000	2.360000	0.500000	-1	-1	-1	-1
t = 0.100000	N = 36
2.650099	-0.496932	-1.009037	0.374780	-1	-1	-1	-1
2.869534	-0.374777	-0.991511	0.328288	-1	-1	-1	-1
-2.941545	-0.224222	-0.913019	0.178864	-1	-1	-1	-1
-2.652075	-0.435380	-1.003866	0.415858	-1	-1	-1	-1
-2.519421	-0.423976	-0.997432	0.415434	-1	-1	-1	-1
-2.223366	-0.255267	-0.946075	0.258224	-1	-1	-1	-1
-1.863558	-0.672822	-0.934153	0.290437	-1	-1	-1	-1
-1.596247	-0.350750	-1.035218	0.247219	-1	-1	-1	-1
-1.577265	-0.438969	-0.771031	0.262224	-1	-1	-1	-1
-1.583949	-0.415579	-0.935807	0.370100	-1	-1	-1	-1
-1.350930	-0.396953	-0.753875	0.524116	0	-1	0	-1
-1.238906	-0.763390	-0.755003	0.755142	-1	-1	-1	-1
-0.715279	-0.455600	-0.927488	0.634076	-1	-1	-1	-1
-0.508855	-0.372381	-0.840539	0.371072	-1	-1	-1	-1
-0.357525	-0.566982	-0.757131	0.791255	-1	-1	-1	-1
-0.350200	-0.495615	-0.615546	0.800459	0	-1	1	-1
-0.075553	-0.536046	-0.419430	0.844332	-1	-1	-1	-1
0.189095	-0.848791	-0.468844	0.835218	-1	-1	-1	-1
0.238685	-1.057784	-0.441102	0.897554	-1	-1	-1	-1
0.080006	-0.470161	0.470425	0.839410	-1	-1	-1	-1
-0.012220	-0.819546	0.550056	0.872902	-1	-1	-1	-1
0.147873	-0.711193	0.437046	0.857305	-1	-1	-1	-1
0.703904	-0.775194	0.337190	0.823844	-1	-1	-1	-1
0.365781	-0.735449	0.842649	0.657228	-1	-1	-1	-1
1.005339	-0.591177	0.449749	0.924818	-1	-1	-1	-1
1.019828	-0.660610	0.844101	0.436840	-1	-1	-1	-1
1.166036	-0.253913	0.823889	0.495444	-1	-1	-1	-1
