{2.348722, -0.492526, 0.673420, 0.659360, 0}	{-2.977858, 0.166835, 0.667022, 0.785823, 0}	{-2.310836, 0.952658, 0.763487, 0.636441, 0}	{-1.547349, 1.589099, 0.791570, 0.499134, 0}	{2.762006, -0.655004, -0.165154, -1.004248, 1}	{2.596852, -1.659253, -0.472995, -0.848787, 1}	{2.123857, -2.508040, -0.482507, -0.911799, 1}	{1.641350, 2.580161, -0.842133, -0.816841, 1}
{2.947154, -0.965547, 0.610778, 0.851965, 0}	{-2.442068, -0.113581, 0.462736, 0.866374, 0}	{-1.979332, 0.752792, 0.600904, 0.824367, 0}	{-1.378428, 1.577160, 0.472593, 0.935256, 0}	{-2.916194, -1.628906, -0.361895, -0.800863, 1}	{2.721911, -2.429769, -0.342412, -0.986560, 1}	{2.379499, 2.583671, -0.113403, -0.962140, 1}	{2.266096, 1.621531, -0.146526, -0.841009, 1}
{2.100920, -0.016089, 0.811846, 0.488840, 0}	{2.912767, 0.472751, 0.888924, 0.568974, 0}	{-2.198309, 1.041725, 0.773642, 0.678863, 0}	{-1.424667, 1.720588, 0.384311, 0.987896, 0}	{-2.555609, -1.674959, -0.606678, -0.773101, 1}	{2.837712, -2.448059, -0.477438, -0.917309, 1}	{2.360275, 2.634631, -0.342022, -0.938899, 1}	{2.018252, 1.695733, -0.400607, -0.931068, 1}
{-2.988242, -0.698396, 0.483029, 0.891637, 0}	{-2.505212, 0.193241, 0.620212, 0.829613, 0}	{-1.885000, 1.022854, 0.726977, 0.759257, 0}	{-1.158023, 1.782111, 0.602090, 0.653026, 0}	{-2.902833, -2.018057, -0.629600, -0.674762, 1}	{2.467567, -2.692818, -0.329729, -0.809116, 1}	{2.137838, 2.498066, -0.309465, -0.986640, 1}	{1.828374, 1.511426, 0.110336, -0.884741, 1}
{-2.760351, -1.149534, 0.302840, 0.948523, 0}	{-2.457511, -0.201011, 0.408895, 0.882508, 0}	{-2.048616, 0.681496, 0.522780, 0.753694, 0}	{-1.525836, 1.435191, 0.101483, 1.007445, 0}	{2.761976, -1.845301, -0.337960, -0.876856, 1}	{2.424016, -2.722157, -0.263595, -0.939090, 1}	{2.160421, 2.338752, 0.106144, -0.872587, 1}	{2.266565, 1.466165, -0.229577, -1.035058, 1}
{-2.848808, -0.658197, 0.220093, 0.918529, 0}	{-2.628716, 0.260332, 0.600154, 0.774066, 0}	{-2.028561, 1.034398, 0.834705, 0.516704, 0}	{-1.193856, 1.551102, 0.942626, 0.371442, 0}	{-2.942794, -2.350812, 0.190445, -0.969028, 1}	{-2.752349, 2.680160, -0.041230, -0.918717, 1}	{-2.793579, 1.761443, 0.000750, -0.958831, 1}	{-2.792829, 0.802611, -0.161449, -0.878695, 1}
{-2.679546, -0.767828, 0.340405, 0.825056, 0}	{-2.339140, 0.057228, 0.521511, 0.751569, 0}	{-1.817630, 0.808797, 0.561684, 0.852371, 0}	{-1.255945, 1.661168, 0.821400, 0.671136, 0}	{-2.557071, -2.306764, 0.320599, -1.055285, 1}	{-2.236473, 2.637950, -0.075474, -1.001808, 1}	{-2.311947, 1.636142, -0.095246, -0.993343, 1}	{-2.407193, 0.642799, -0.240809, -0.915788, 1}
{2.966933, -0.229312, 0.216018, 0.875883, 0}	{-2.817049, 0.646571, 0.788821, 0.696925, 0}	{-2.028227, 1.343496, 0.921417, 0.495220, 0}	{-1.106811, 1.838716, 0.803267, 0.675490, 0}	{-1.233764, -2.204722, -0.624018, -0.698936, 1}	{-1.857782, -2.903659, -0.652067, -0.869642, 1}	{-2.509849, 2.226699, -0.364848, -0.923529, 1}	{-2.874697, 1.303170, -0.217745, -1.008688, 1}
{-2.881286, -0.772617, 0.505161, 0.880824, 0}	{-2.376125, 0.108208, 0.684188, 0.662850, 0}	{-1.691937, 0.771058, 0.549727, 0.831546, 0}	{-1.142210, 1.602604, 0.455250, 0.885200, 0}	{-1.778834, -2.333157, 0.216189, -0.994195, 1}	{-1.562646, 2.672648, -0.218148, -1.186153, 1}	{-1.780794, 1.486495, -0.436801, -0.719792, 1}	{-2.217595, 0.766703, -0.572024, -0.936117, 1}
{-2.318974, -0.704965, -0.063103, 0.962006, 0}	{-2.382078, 0.257041, 0.255902, 0.964707, 0}	{-2.126175, 1.221748, 0.542513, 0.790001, 0}	{-1.583662, 2.011749, 0.286826, 1.019808, 0}	{-2.789605, -2.053309, 0.245652, -0.996288, 1}	{-2.543953, 2.950403, 0.018288, -1.110484, 1}	{-2.525666, 1.839919, -0.131796, -1.012878, 1}	{-2.657461, 0.827041, 0.086160, -0.986501, 1}
{2.974064, -0.754941, 0.248977, 0.901939, 0}	{-2.776958, 0.146998, 0.519058, 0.799397, 0}	{-2.257900, 0.946395, 0.452877, 0.936217, 0}	{-1.805024, 1.882612, 0.527225, 0.819144, 0}	{-1.539774, -2.354423, -0.430253, -1.044879, 1}	{-1.970027, 2.600698, -0.384358, -0.873211, 1}	{-2.354385, 1.727487, -0.408125, -0.932258, 1}	{-2.762510, 0.795229, -0.322097, -0.970248, 1}
{-2.735820, -0.668496, 0.268539, 0.896870, 0}	{-2.467281, 0.228373, 0.419526, 0.983853, 0}	{-2.047755, 1.212226, 0.308372, 0.952818, 0}	{-1.739383, 2.165044, 0.455412, 0.831963, 0}	{-2.099508, -2.143673, -0.166656, -0.985509, 1}	{-2.266164, 2.870818, -0.138352, -0.989717, 1}	{-2.404516, 1.881101, -0.168557, -0.969420, 1}	{-2.573073, 0.911682, -0.190144, -1.065556, 1}
{-1.895465, -0.257888, 0.076097, 1.003781, 0}	{-1.819367, 0.745893, 0.367088, 0.952472, 0}	{-1.452279, 1.698365, -0.057639, 1.003735, 0}	{-1.509918, 2.702100, -0.096591, 1.060873, 0}	{2.724916, -2.103688, 0.460755, -0.823789, 1}	{-2.814329, -2.927477, 0.606567, -0.855847, 1}	{-2.207761, 2.216676, 0.095826, -0.960021, 1}	{-2.111935, 1.256655, 0.025678, -0.963402, 1}
{-1.274280, 0.181882, -0.364688, 0.867137, 0}	{-1.638968, 1.049019, -0.070002, 0.955134, 0}	{-1.708970, 2.004153, -0.156146, 0.921754, 0}	{-1.865116, 2.925907, -0.465572, 0.974058, 0}	{2.666948, -1.719068, 0.204762, -1.137771, 1}	{2.871710, -2.856839, 0.268959, -0.918401, 1}	{-2.859331, 2.224760, 0.542251, -0.898133, 1}	{-2.317081, 1.326627, 0.676336, -0.785469, 1}
{-1.954858, -0.175641, -0.072302, 0.952685, 0}	{-2.027161, 0.777044, 0.038178, 0.980812, 0}	{-1.988983, 1.757856, 0.237496, 1.020207, 0}	{-1.751486, 2.778063, -0.228458, 0.993003, 0}	{2.802753, -1.698768, 0.248103, -1.005057, 1}	{-2.949144, -2.703825, 0.262540, -0.984755, 1}	{-2.686604, 2.311419, 0.320935, -0.892896, 1}	{-2.365669, 1.418523, 0.253904, -1.073415, 1}
{-1.246031, -0.149820, -0.247610, 0.956645, 0}	{-1.493642, 0.806825, 0.249005, 0.919919, 0}	{-1.244636, 1.726743, 0.237246, 1.014574, 0}	{-1.007391, 2.741317, 0.152713, 1.076050, 0}	{2.581899, -1.978769, 0.667814, -0.724906, 1}	{-2.750287, -2.703675, 0.426892, -0.811826, 1}	{-2.323395, 2.484499, 0.461020, -0.989997, 1}	{-1.862375, 1.494502, 0.282562, -1.125954, 1}
{-1.365558, -0.127495, -0.248047, 0.933675, 0}	{-1.613605, 0.806180, 0.227934, 0.898062, 0}	{-1.385671, 1.704242, 0.621533, 0.794510, 0}	{-0.764138, 2.498751, 0.692231, 0.848601, 0}	{-2.164711, -1.574009, 0.068890, -1.003684, 1}	{-2.095821, -2.577693, 0.020626, -0.998945, 1}	{-2.075195, 2.423362, 0.322065, -1.028402, 1}	{-1.753130, 1.394960, 0.078929, -1.026734, 1}
{-1.635485, -0.243805, 0.004824, 0.937789, 0}	{-1.630661, 0.693984, 0.012741, 0.967502, 0}	{-1.617920, 1.661486, 0.248400, 0.984820, 0}	{-1.369519, 2.646307, 0.403807, 0.974781, 0}	{-2.326815, -2.015977, 0.656323, -0.777887, 1}	{-1.670493, -2.793864, 0.094335, -0.987149, 1}	{-1.576158, 2.218987, -0.159685, -0.939616, 1}	{-1.735843, 1.279370, -0.077205, -0.995760, 1}
{-1.540096, -0.168759, -0.004250, 0.956796, 0}	{-1.544346, 0.788036, -0.152050, 0.995644, 0}	{-1.696395, 1.783681, 0.475987, 0.883023, 0}	{-1.220409, 2.666704, 0.523746, 0.860254, 0}	{-1.628725, -1.490608, -0.074118, -0.987508, 1}	{-1.702843, -2.478116, -0.025243, -1.013775, 1}	{-1.728086, 2.508109, -0.158904, -1.054187, 1}	{-1.886990, 1.453921, 0.141573, -1.085724, 1}
{-2.562294, -0.039985, 0.412527, 0.866296, 0}	{-2.149767, 0.826310, 0.522662, 0.757813, 0}	{-1.627104, 1.584124, 0.626772, 0.820342, 0}	{-1.000333, 2.404466, 0.739184, 0.707718, 0}	{-2.527085, -1.862402, 0.215560, -0.851535, 1}	{-2.311525, -2.713938, 0.117194, -0.968639, 1}	{-2.194331, 2.317423, 0.073343, -0.906568, 1}	{-2.120988, 1.410856, -0.347634, -0.892681, 1}
{-2.914918, -0.397407, 0.320357, 1.002257, 0}	{-2.594561, 0.604850, 0.265188, 1.006282, 0}	{-2.329373, 1.611132, 0.381999, 0.938903, 0}	{-1.947374, 2.550035, 0.107299, 1.012868, 0}	{-1.679242, -1.846837, -0.541174, -0.892603, 1}	{-2.220416, -2.739441, -0.098062, -1.021592, 1}	{-2.318478, 2.238967, -0.203217, -0.927035, 1}	{-2.521696, 1.311932, -0.440730, -1.020441, 1}
{-2.771104, 0.117891, 0.736497, 0.729156, 0}	{-2.034607, 0.847048, 0.394048, 0.911193, 0}	{-1.640559, 1.758241, 0.810293, 0.439646, 0}	{-0.830267, 2.197887, 0.858745, 0.628497, 0}	{-0.883689, -1.597791, -0.434955, -0.978963, 1}	{-1.318644, -2.576754, -0.168825, -0.999598, 1}	{-1.487468, 2.423648, -0.337966, -0.920699, 1}	{-1.825434, 1.502949, -0.625812, -0.828956, 1}
{2.786888, 0.637567, 0.601373, 0.641748, 0}	{-2.611739, 1.279315, 0.813637, 0.686293, 0}	{-1.798102, 1.965607, 0.711897, 0.594632, 0}	{-1.086205, 2.560240, 0.863528, 0.669063, 0}	{-0.178084, -1.898990, -0.714372, -0.777290, 1}	{-0.892456, -2.676280, -0.497858, -0.767192, 1}	{-1.390314, 2.556528, -0.691389, -0.740197, 1}	{-2.081703, 1.816331, -0.934720, -0.676772, 1}
{-2.438721, 0.518033, 0.174614, 0.858908, 0}	{-2.264107, 1.376941, 0.628601, 1.008904, 0}	{-1.635506, 2.385845, 0.644166, 0.728265, 0}	{-0.991340, -2.885890, 0.831532, 0.612692, 0}	{-0.788547, -1.401386, -0.616106, -0.756773, 1}	{-1.404653, -2.158159, -0.513135, -0.747147, 1}	{-1.917788, -2.905306, -0.399999, -1.010229, 1}	{-2.317787, 2.084465, -0.229753, -1.077923, 1}
{-1.956012, 1.022828, 0.353729, 0.837594, 0}	{-1.602283, 1.860423, 0.528534, 0.703284, 0}	{-1.073749, 2.563707, 0.583743, 0.784430, 0}	{-0.490006, -2.651863, 0.795311, 0.648135, 0}	{-0.510625, -0.973638, -0.635924, -0.714073, 1}	{-1.146549, -1.687712, -0.256779, -0.934740, 1}	{-1.403328, -2.622451, -0.273786, -0.906075, 1}	{-1.677114, 2.471474, -0.254734, -0.955041, 1}
{-2.086086, 0.889807, 0.643454, 0.786467, 0}	{-1.442632, 1.676273, 0.647273, 0.756522, 0}	{-0.795359, 2.432796, 0.612719, 0.869376, 0}	{-0.182640, -2.697828, 0.371849, 1.004756, 0}	{0.039442, -0.926240, -0.461046, -0.931952, 1}	{-0.421604, -1.858192, -0.432745, -1.050093, 1}	{-0.854349, -2.908284, -0.406875, -0.893441, 1}	{-1.261224, 2.198275, -0.586379, -0.730145, 1}
{-1.946636, 1.406302, 0.709244, 0.597479, 0}	{-1.237392, 2.003781, 0.604263, 0.842779, 0}	{-0.633130, 2.846560, 0.399279, 0.921698, 0}	{-0.233851, -2.231742, 0.652886, 0.747339, 0}	{1.410402, -1.220589, -0.684930, -0.715711, 1}	{0.725472, -1.936300, -0.780595, -0.769212, 1}	{-0.055122, -2.705512, -0.790680, -0.605590, 1}	{-0.845802, 2.688898, -0.815062, -0.871658, 1}
{-1.963921, 1.479576, 0.727678, 0.715105, 0}	{-1.236242, 2.194682, 0.357405, 0.983036, 0}	{-0.878837, -2.822283, 0.610972, 0.745489, 0}	{-0.267865, -2.076793, 0.301817, 0.890219, 0}	{1.159595, -1.168846, -0.767530, -0.612034, 1}	{0.392064, -1.780881, -0.650518, -0.857912, 1}	{-0.258454, -2.638793, -0.732509, -0.577740, 1}	{-0.990963, 2.783467, -0.714335, -0.747794, 1}
{-2.320050, 1.555424, 0.704481, 0.697562, 0}	{-1.615569, 2.252985, 0.485626, 1.029390, 0}	{-1.129943, -2.717624, 0.697767, 0.742123, 0}	{-0.432176, -1.975501, 0.184973, 0.907984, 0}	{1.171923, -1.131341, -0.798065, -0.582285, 1}	{0.373858, -1.713626, -0.911685, -0.769464, 1}	{-0.537827, -2.483090, -0.674877, -0.646081, 1}	{-1.212704, 2.870829, -0.850701, -0.761274, 1}
{-1.796054, 1.243841, 0.681451, 0.623863, 0}	{-1.114603, 1.867704, 0.608616, 0.812366, 0}	{-0.505987, 2.680070, 0.733275, 0.749318, 0}	{0.227288, -2.570612, 0.850965, 0.649980, 0}	{1.152855, -1.323821, -0.804186, -0.655189, 1}	{0.348669, -1.979010, -0.603591, -0.786682, 1}	{-0.254922, -2.765692, -0.713109, -0.750176, 1}	{-0.968031, 2.484132, -0.645767, -0.752777, 1}
{-1.585017, 0.905358, 0.695040, 0.718001, 0}	{-0.889977, 1.623359, 0.820294, 0.681977, 0}	{-0.069683, 2.305336, 0.842453, 0.468677, 0}	{0.772770, 2.774013, 0.804440, 0.593765, 0}	{1.122445, -1.454712, -0.613185, -0.710408, 1}	{0.509260, -2.165120, -0.611593, -0.777259, 1}	{-0.102334, -2.942378, -0.591403, -0.797944, 1}	{-0.693737, 2.259678, -0.647182, -0.786819, 1}
{-1.786228, 1.109649, 0.752911, 0.420850, 0}	{-1.033317, 1.530498, 0.824128, 0.447056, 0}	{-0.209189, 1.977555, 0.814652, 0.352678, 0}	{0.605463, 2.330232, 0.955596, 0.424808, 0}	{1.126129, -1.791898, -0.556792, -0.714079, 1}	{0.569338, -2.505978, -0.704319, -0.763979, 1}	{-0.134981, 2.730043, -0.674534, -0.628449, 1}	{-0.809516, 2.101594, -0.736107, -0.591891, 1}
{-2.284895, 1.317629, 0.842255, 0.487020, 0}	{-1.442641, 1.804649, 0.895491, 0.490247, 0}	{-0.547149, 2.294896, 0.898889, 0.312414, 0}	{0.351739, 2.607310, 1.021396, 0.137839, 0}	{1.499729, -2.439535, -0.900659, -0.049741, 1}	{0.599069, -2.489276, -0.984727, -0.341041, 1}	{-0.385657, -2.830317, -0.708828, -0.702777, 1}	{-1.094486, 2.466907, -0.839936, -0.751444, 1}
{-2.652583, 1.276188, 0.660494, 0.648347, 0}	{-1.992089, 1.924535, 0.864308, 0.666076, 0}	{-1.127781, 2.590610, 0.942186, 0.115229, 0}	{-0.185595, 2.705840, 0.966578, 0.145629, 0}	{0.363373, -1.670545, -0.580153, -0.857501, 1}	{-0.216779, -2.528045, -0.674326, -0.589431, 1}	{-0.891106, 2.882524, -0.845205, -0.424752, 1}	{-1.736311, 2.457772, -0.723139, -0.709766, 1}
{-2.963648, 1.571127, 0.735796, 0.661259, 0}	{-2.227853, 2.232386, 0.901824, 0.375226, 0}	{-1.326029, 2.607612, 0.901741, 0.586966, 0}	{-0.424288, -2.805422, 0.816445, 0.454409, 0}	{-0.207829, -0.813508, -0.499951, -0.946707, 1}	{-0.707780, -1.760214, -0.688560, -0.753614, 1}	{-1.396340, -2.513828, -0.588041, -0.700539, 1}	{-1.984381, 2.785633, -0.731921, -0.639692, 1}
{-2.827794, 1.678883, 0.753779, 0.434715, 0}	{-2.074015, 2.113598, 1.018955, 0.168977, 0}	{-1.055060, 2.282574, 0.982511, 0.388579, 0}	{-0.072549, 2.671154, 0.945637, 0.369831, 0}	{0.717651, -1.348066, -0.854124, -0.736708, 1}	{-0.136473, -2.084773, -0.776762, -0.663386, 1}	{-0.913235, -2.748159, -0.689673, -0.630595, 1}	{-1.602908, 2.621246, -0.942992, -0.501448, 1}
{-2.860095, 2.169024, 1.003501, 0.144092, 0}	{-1.856593, 2.313116, 0.942516, 0.319136, 0}	{-0.914077, 2.632252, 0.977894, 0.282005, 0}	{0.063816, 2.914257, 1.069450, -0.040678, 0}	{1.596447, -2.581801, -0.971903, -0.439557, 1}	{0.624545, 2.978642, -0.974958, -0.176517, 1}	{-0.350414, 2.802125, -1.012051, -0.125610, 1}	{-1.362465, 2.676514, -0.947998, -0.200572, 1}
{-2.133338, 1.638088, 0.744494, 0.409567, 0}	{-1.388844, 2.047655, 0.989122, 0.035996, 0}	{-0.399722, 2.083651, 1.002089, 0.135353, 0}	{0.602367, 2.219003, 1.014975, 0.358486, 0}	{1.721840, -2.567793, -0.992968, -0.048745, 1}	{0.728871, -2.616537, -0.856515, -0.516462, 1}	{-0.127643, 2.867000, -0.748607, -0.492278, 1}	{-0.876250, 2.374723, -0.964645, -0.366287, 1}
