{1.777302, 2.910405, 0.116821, 0.171235, 1, 0, 3, 0}	{1.583725, -2.990803, 0.107991, 0.185265, 1, 0, 3, 0}
{2.331808, 2.764178, 0.038095, 0.114122, 1, 0, 3, 0}	{2.125945, 2.833837, 0.019763, 0.103064, 1, 0, 3, 0}
{1.876225, 2.669843, 0.133558, 0.114195, 1, 0, 3, 0}	{1.733232, 2.833504, 0.097430, 0.097548, 1, 0, 3, 0}
{1.506362, 2.598536, 0.162214, 0.097930, 1, 0, 3, 0}	{1.410238, 2.728183, 0.125934, 0.158458, 1, 0, 3, 0}
{1.122405, 2.155881, 0.188945, 0.025009, 1, 0, 3, 0}	{1.071412, 2.309008, 0.150897, 0.085819, 1, 0, 3, 0}
{1.017581, 2.143211, 0.194062, 0.038271, 1, 0, 3, 0}	{0.954336, 2.291697, 0.225148, 0.119269, 1, 0, 3, 0}
{0.942198, 1.996011, 0.178568, 0.083874, 1, 0, 3, 0}	{0.851500, 2.129511, 0.169247, 0.159405, 1, 0, 3, 0}
{0.247221, 2.408897, 0.193762, -0.000497, 1, 0, 3, 0}	{0.192671, 2.560793, 0.223413, 0.077992, 1, 0, 3, 0}
{0.331472, 2.307906, 0.227776, -0.020969, 1, 0, 3, 0}	{0.312682, 2.468204, 0.246608, 0.050461, 1, 0, 3, 0}
{0.264491, 1.892059, 0.194004, 0.034634, 1, 0, 3, 0}	{0.220223, 2.104832, 0.227100, 0.053318, 1, 0, 3, 0}
{0.328291, 1.855632, 0.162087, 0.033161, 1, 0, 3, 0}	{0.218518, 2.043200, 0.216526, 0.070616, 1, 0, 3, 0}
{0.455797, 1.875986, 0.253334, -0.008356, 1, 0, 3, 0}	{0.452959, 2.093297, 0.240939, 0.005559, 1, 0, 3, 0}
{0.224219, 1.567552, 0.179542, 0.006053, 1, 0, 3, 0}	{0.222337, 1.782140, 0.167283, 0.022760, 1, 0, 3, 0}
{0.831015, 1.210734, 0.119699, 0.015386, 1, 0, 3, 0}	{0.765736, 1.415160, 0.149191, 0.039906, 1, 0, 3, 0}
{1.664966, 1.724444, 0.190540, 0.057246, 1, 0, 3, 0}	{1.580553, 1.921741, 0.193128, 0.076749, 1, 0, 3, 0}
{1.194772, 1.353629, 0.144553, 0.049304, 1, 0, 3, 0}	{1.108423, 1.550086, 0.203042, 0.082893, 1, 0, 3, 0}
{1.573083, 1.920830, 0.090614, 0.147625, 1, 0, 3, 0}	{1.386901, 2.027545, 0.071280, 0.147965, 1, 0, 3, 0}
{1.352165, 2.048153, 0.138659, 0.163878, 1, 0, 3, 0}	{1.181364, 2.178071, 0.140551, 0.192602, 1, 0, 3, 0}
{1.000031, 1.858448, 0.160857, 0.090963, 1, 0, 3, 0}	{0.857173, 2.018582, 0.125307, 0.078706, 1, 0, 3, 0}
{1.382152, 2.245802, 0.105117, 0.163514, 1, 0, 3, 0}	{1.180225, 2.318444, 0.108847, 0.210936, 1, 0, 3, 0}
{1.563861, 2.374276, 0.093028, 0.147405, 1, 0, 3, 0}	{1.360920, 2.452037, 0.097184, 0.188731, 1, 0, 3, 0}
{1.359262, 2.505385, 0.140102, 0.156969, 1, 0, 3, 0}	{1.184037, 2.633947, 0.140837, 0.180889, 1, 0, 3, 0}
{1.191776, 2.290662, 0.157753, 0.194133, 1, 0, 3, 0}	{1.010655, 2.410775, 0.166399, 0.228777, 1, 0, 3, 0}
{0.678313, 1.900513, 0.163180, 0.080671, 1, 0, 3, 0}	{0.588437, 2.098387, 0.148516, 0.089603, 1, 0, 3, 0}
{0.559252, 2.060023, 0.070118, 0.092078, 1, 0, 3, 0}	{0.412031, 2.219892, 0.055962, 0.098507, 1, 0, 3, 0}
{0.454190, 2.201476, 0.087031, 0.069138, 1, 0, 3, 0}	{0.319610, 2.372123, 0.110694, 0.101948, 1, 0, 3, 0}
{0.551547, 2.357537, 0.141459, 0.161785, 1, 0, 3, 0}	{0.372238, 2.480338, 0.149208, 0.194754, 1, 0, 3, 0}
{0.727498, 2.506466, 0.125493, 0.174923, 1, 0, 3, 0}	{0.547799, 2.628697, 0.117937, 0.189196, 1, 0, 3, 0}
{0.740621, 2.815074, 0.125230, 0.109418, 1, 0, 3, 0}	{0.568389, 2.947619, 0.134086, 0.141207, 1, 0, 3, 0}
{0.592641, 2.230228, 0.141969, 0.128848, 1, 0, 3, 0}	{0.453195, 2.396922, 0.137658, 0.143899, 1, 0, 3, 0}
{0.883409, 2.429664, 0.082729, 0.174841, 1, 0, 3, 0}	{0.694970, 2.537935, 0.073665, 0.187772, 1, 0, 3, 0}
{0.322631, 2.076194, 0.118721, 0.086647, 1, 0, 3, 0}	{0.211352, 2.262873, 0.097130, 0.089819, 1, 0, 3, 0}
{-0.717522, 1.902675, 0.199975, 0.019167, 1, 0, 3, 0}	{-0.736404, 2.119182, 0.213688, 0.034329, 1, 0, 3, 0}
{-0.412801, 2.155313, 0.200553, 0.061503, 1, 0, 3, 0}	{-0.495979, 2.356095, 0.200266, 0.076894, 1, 0, 3, 0}
{-0.436061, 1.920097, 0.198996, 0.040106, 1, 0, 3, 0}	{-0.490579, 2.130478, 0.209320, 0.057199, 1, 0, 3, 0}
{-0.581513, 1.523766, 0.217715, 0.057559, 1, 0, 3, 0}	{-0.650354, 1.729904, 0.180528, 0.002461, 1, -1, 3, -1}
{-0.910172, 1.224410, 0.179425, -0.015642, 1, 0, 3, 0}	{-0.904168, 1.441656, 0.210781, -0.056788, 1, 0, 3, 0}
