{-2.627690, 1.356434, 0.756552, 0.635409, 0}	{-1.871138, 1.991843, 0.549288, 0.800852, 0}	{-1.321849, -1.207304, 0.794770, 0.618408, 0}	{-0.527080, -0.588897, 0.820851, 0.564141, 0}	{0.764424, -1.570684, -0.953753, 0.425186, 1}	{-0.189329, -1.145498, -0.937653, -0.127012, 1}	{-1.126982, -1.272510, -0.869435, 0.364592, 1}	{-1.996418, -0.907919, -0.895211, 0.212337, 1}
{2.421729, -1.862732, 0.916191, 0.533227, 0}	{-2.662081, -1.329505, 1.022535, 0.238627, 0}	{-1.639545, -1.090878, 0.981517, -0.101543, 0}	{-0.658028, -1.192421, 1.201138, 0.045537, 0}	{0.774426, -1.183536, -0.846526, 0.344298, 1}	{-0.072100, -0.839238, -1.078152, 0.149951, 1}	{-1.150252, -0.689287, -1.001356, 0.466397, 1}	{-2.151609, -0.222890, -0.937917, 0.438902, 1}
{2.382929, -1.592267, 0.872815, 0.463133, 0}	{-2.744256, -1.129134, 0.945353, 0.104480, 0}	{-1.798903, -1.024654, 0.958923, -0.115557, 0}	{-0.839980, -1.140212, 0.984536, 0.067413, 0}	{1.194354, -1.113867, -1.019124, 0.284294, 1}	{0.175229, -0.829574, -1.013394, 0.432754, 1}	{-0.838164, -0.396820, -0.850457, 0.394976, 1}	{-1.688622, -0.001844, -0.901504, 0.376434, 1}
{1.576212, -1.054582, 0.906290, 0.039980, 0}	{2.482502, -1.014602, 0.971780, -0.262685, 0}	{-2.545717, -1.277287, 1.054592, -0.082376, 0}	{-1.491125, -1.359663, 0.949051, 0.187224, 0}	{1.286572, -1.405725, -1.005406, -0.002286, 1}	{0.281166, -1.408011, -0.779410, 0.450399, 1}	{-0.498244, -0.957613, -0.888999, 0.406453, 1}	{-1.387243, -0.551160, -0.752238, 0.801621, 1}
{1.757043, -1.660104, 1.037092, 0.074639, 0}	{2.794135, -1.585465, 1.061443, -0.121535, 0}	{-2.144422, -1.707000, 1.053132, -0.357301, 0}	{-1.091290, 1.935699, 0.851156, -0.273809, 0}	{0.948679, -1.770739, -0.861686, 0.557809, 1}	{0.086993, -1.212930, -0.657710, 0.686203, 1}	{-0.570717, -0.526727, -1.071541, 0.444404, 1}	{-1.642258, -0.082323, -0.924853, 0.624794, 1}
{1.625561, -1.193703, 0.990631, -0.206051, 0}	{2.616192, -1.399755, 0.995516, -0.100887, 0}	{-2.388292, -1.500642, 1.019372, -0.288504, 0}	{-1.368920, -1.789146, 0.892318, -0.443964, 0}	{0.813552, -1.577163, -0.922184, 0.497861, 1}	{-0.108632, -1.079303, -0.896798, 0.519765, 1}	{-1.005430, -0.559538, -0.629465, 0.709774, 1}	{-1.634895, 0.150237, -0.868550, 0.741920, 1}
{1.762942, -0.339668, 0.876257, -0.588863, 0}	{2.639199, -0.928531, 0.828201, -0.544079, 0}	{-2.532600, -1.472610, 1.075088, -0.310341, 0}	{-1.457512, -1.782950, 0.965002, -0.053490, 0}	{1.269364, -1.613836, -0.828326, 0.569074, 1}	{0.441038, -1.044762, -1.041619, 0.160455, 1}	{-0.600580, -0.884306, -1.158604, 0.192947, 1}	{-1.759185, -0.691359, -0.997039, 0.228871, 1}
{2.219009, 1.909401, 0.873795, 0.481885, 0}	{-2.907196, -1.608714, 0.898649, 0.357383, 0}	{-2.008548, -1.251331, 0.980502, -0.035388, 0}	{-1.028046, -1.286718, 1.141510, 0.028564, 0}	{1.358188, -1.347611, -0.864666, 0.536522, 1}	{0.493522, -0.811089, -0.911932, 0.159839, 1}	{-0.418410, -0.651250, -0.947820, -0.141252, 1}	{-1.366230, -0.792502, -0.935290, -0.203944, 1}
{2.399049, -1.364993, 1.079841, -0.051580, 0}	{-2.521110, -1.416573, 1.001965, -0.330555, 0}	{-1.519144, -1.747127, 0.998669, -0.132177, 0}	{-0.520475, -1.879304, 0.971434, 0.247692, 0}	{1.504902, -0.830630, -0.929039, -0.092602, 1}	{0.575862, -0.923232, -0.813391, 0.029651, 1}	{-0.237529, -0.893582, -1.149729, 0.107972, 1}	{-1.387258, -0.785610, -0.814477, 0.514083, 1}
{2.875070, -0.295485, 0.964600, -0.131950, 0}	{-2.160330, -0.427435, 0.960268, -0.277059, 0}	{-1.200063, -0.704494, 1.025272, -0.198638, 0}	{-0.174791, -0.903132, 1.039447, 0.007880, 0}	{1.061865, -0.787815, -0.937219, -0.194491, 1}	{0.124647, -0.982306, -0.906519, 0.193702, 1}	{-0.781873, -0.788604, -1.058311, 0.088379, 1}	{-1.840183, -0.700225, -1.020255, 0.159538, 1}
{2.307159, -0.237052, 0.923434, -0.200676, 0}	{-2.769407, -0.437728, 0.988571, -0.160285, 0}	{-1.780836, -0.598013, 0.998241, 0.016923, 0}	{-0.782595, -0.581090, 0.984485, 0.387512, 0}	{1.201884, -1.045762, -1.032042, 0.216303, 1}	{0.169841, -0.829459, -0.951312, -0.086557, 1}	{-0.781471, -0.916016, -1.089604, 0.024793, 1}	{-1.871074, -0.891223, -0.848549, -0.079071, 1}
{2.685685, -0.742253, 0.849596, 0.556394, 0}	{-2.464719, -0.185858, 0.867468, 0.274183, 0}	{-1.597251, 0.088325, 0.984465, -0.246985, 0}	{-0.612786, -0.158660, 0.890741, -0.345115, 0}	{0.930809, -0.729155, -0.976713, -0.000764, 1}	{-0.045903, -0.729919, -0.994717, 0.092271, 1}	{-1.040620, -0.637648, -0.995171, 0.246956, 1}	{-2.035791, -0.390692, -1.147370, -0.007341, 1}
{2.112426, 0.326325, 0.872849, -0.198136, 0}	{2.985275, 0.128189, 0.919406, 0.003292, 0}	{-2.095319, 0.131481, 1.038308, -0.159743, 0}	{-1.057011, -0.028262, 0.975794, -0.054465, 0}	{1.104048, -0.671625, -0.839091, 0.481354, 1}	{0.264957, -0.190271, -1.052060, -0.093697, 1}	{-0.787103, -0.283968, -0.954246, 0.277957, 1}	{-1.741350, -0.006012, -0.971831, 0.035237, 1}
{1.789653, -0.892944, 0.923785, 0.460177, 0}	{2.713438, -0.432767, 0.941562, 0.247657, 0}	{-2.345000, -0.185109, 0.982359, 0.202164, 0}	{-1.362642, 0.017055, 0.983243, 0.304856, 0}	{1.418700, -0.505379, -0.965243, 0.025187, 1}	{0.453458, -0.480191, -0.882633, 0.240027, 1}	{-0.429175, -0.240165, -0.940828, 0.079955, 1}	{-1.370003, -0.160210, -0.906364, 0.633056, 1}
{-2.936886, -0.177309, 0.203363, -0.929214, 0}	{-2.733523, -1.106523, 0.460574, -0.962941, 0}	{-2.272949, 1.930536, 0.290372, -1.093046, 0}	{-1.982577, 0.837489, 0.218393, -0.866030, 0}	{1.120406, -0.321759, -0.873424, 0.466355, 1}	{0.246981, 0.144596, -0.897273, 0.403720, 1}	{-0.650292, 0.548316, -0.973120, 0.282185, 1}	{-1.623412, 0.830500, -1.003450, 0.086620, 1}
{2.601663, -0.276359, 0.481746, -0.836510, 0}	{-2.916590, -1.112869, 0.316408, -0.869484, 0}	{-2.600182, -1.982352, 0.203541, -0.875008, 0}	{-2.396641, 1.142640, 0.408735, -0.802410, 0}	{0.909309, -0.731139, -0.696605, 0.581118, 1}	{0.212705, -0.150021, -0.869788, 0.600051, 1}	{-0.657084, 0.450030, -0.815181, 0.638643, 1}	{-1.472264, 1.088673, -0.921107, 0.677702, 1}
{1.758674, -0.156625, 0.687003, -0.725662, 0}	{2.445677, -0.882286, 0.729095, -0.661987, 0}	{-2.825228, -1.544273, 0.912071, -0.560935, 0}	{-1.913158, 1.894793, 0.658378, -0.857112, 0}	{1.000931, -0.199575, -0.940000, 0.343216, 1}	{0.060931, 0.143641, -0.947089, 0.307198, 1}	{-0.886158, 0.450839, -0.894441, 0.566284, 1}	{-1.780599, 1.017123, -0.653892, 0.732835, 1}
{1.214974, -0.184594, 1.027823, -0.399622, 0}	{2.242798, -0.584216, 0.779704, -0.622216, 0}	{-2.977498, -1.206431, 0.737606, -0.588442, 0}	{-2.239893, -1.794874, 0.581183, -0.753957, 0}	{0.813848, -0.907104, -0.955590, 0.303218, 1}	{-0.141741, -0.603887, -0.924192, 0.469227, 1}	{-1.065934, -0.134660, -0.708846, 0.608718, 1}	{-1.774780, 0.474058, -0.490393, 0.889439, 1}
{1.746063, 0.161446, 0.867944, -0.541081, 0}	{2.614007, -0.379634, 0.844959, -0.490546, 0}	{-2.541033, -0.870180, 0.546829, -0.844697, 0}	{-1.994204, -1.714877, 0.559633, -0.819646, 0}	{0.361142, -1.235230, -0.584399, 0.816702, 1}	{-0.223257, -0.418527, -0.727135, 0.596343, 1}	{-0.950392, 0.177816, -0.925452, 0.675468, 1}	{-1.875843, 0.853283, -0.793633, 0.731819, 1}
{1.846309, 0.132129, 0.790568, -0.565778, 0}	{2.636877, -0.433650, 0.661458, -0.633065, 0}	{-2.701664, -1.066715, 0.520128, -0.798009, 0}	{-2.181537, -1.864724, 0.637805, -0.721803, 0}	{-1.225132, -1.973364, 0.045605, 0.910054, 1}	{-1.179527, -1.063310, -0.343261, 0.934715, 1}	{-1.522788, -0.128595, -0.856120, 0.827501, 1}	{-2.378908, 0.698906, -0.632048, 0.815736, 1}
{2.125170, 0.312888, 0.506165, -0.795031, 0}	{2.631336, -0.482143, 0.468054, -0.817766, 0}	{-2.900610, -1.299909, 0.678922, -0.810065, 0}	{-2.221689, 1.890026, 0.710554, -0.620230, 0}	{-1.032139, 1.958579, -0.406419, 0.857882, 1}	{-1.438559, -1.183538, -0.157672, 0.908367, 1}	{-1.596231, -0.275172, -0.404761, 0.833316, 1}	{-2.000992, 0.558145, -0.629759, 0.779095, 1}
{1.431340, 0.285203, 0.785562, -0.764491, 0}	{2.216902, -0.479288, 0.726049, -0.539723, 0}	{2.942950, -1.019011, 0.881124, -0.698166, 0}	{-2.175926, -1.717177, 0.416235, -0.803195, 0}	{-0.455981, -1.615034, -0.908627, 0.504699, 1}	{-1.364608, -1.110335, -0.773551, 0.536196, 1}	{-2.138158, -0.574139, -0.590218, 0.683687, 1}	{-2.728377, 0.109547, -0.465701, 0.949494, 1}
{1.970988, 0.763950, 0.598507, -0.862678, 0}	{2.569495, -0.098728, 0.486984, -0.796160, 0}	{-2.943521, -0.894888, 0.633934, -0.756009, 0}	{-2.309587, -1.650897, 0.614693, -0.710377, 0}	{-0.295265, 1.860806, -0.809675, 0.530978, 1}	{-1.104940, -1.608216, -0.633667, 0.751947, 1}	{-1.738607, -0.856269, -0.784064, 0.635665, 1}	{-2.522671, -0.220605, -0.830960, 0.595302, 1}
{2.250106, 0.716402, 0.350979, -0.900075, 0}	{2.601085, -0.183673, 0.127261, -1.050145, 0}	{2.728346, -1.233818, 0.232050, -0.979924, 0}	{2.960396, 1.786258, 0.467701, -0.936069, 0}	{-0.511987, -1.956896, -0.780171, 0.588691, 1}	{-1.292158, -1.368205, -0.659885, 0.751434, 1}	{-1.952043, -0.616770, -0.662337, 0.666003, 1}	{-2.614381, 0.049232, -0.813102, 0.638639, 1}
{1.604431, 0.512333, 0.497236, -1.014190, 0}	{2.101668, -0.501857, 0.513301, -0.827057, 0}	{2.614968, -1.328914, 0.549707, -0.840336, 0}	{-2.835324, 1.830750, 0.678808, -0.893118, 0}	{-0.871035, -1.289124, -0.951592, -0.090174, 1}	{-1.822627, -1.379297, -1.017762, -0.166228, 1}	{-2.840388, -1.545526, -0.958604, 0.393537, 1}	{2.201008, -1.151989, -0.824751, 0.297776, 1}
{1.396569, -0.158477, 0.597795, -0.750058, 0}	{1.994364, -0.908535, 0.749798, -0.589732, 0}	{2.744162, -1.498267, 0.685215, -0.786172, 0}	{-2.570623, 1.715561, 0.663545, -0.771281, 0}	{-1.471908, -1.749827, -0.892036, 0.106633, 1}	{-2.363944, -1.643194, -0.996522, -0.040398, 1}	{2.639534, -1.683592, -0.880727, -0.249838, 1}	{1.758807, -1.933430, -1.072416, 0.027344, 1}
{0.495717, -0.788574, 0.851610, -0.536847, 0}	{1.347326, -1.325421, 0.692140, -0.754094, 0}	{2.039466, 1.920485, 0.712610, -0.776468, 0}	{2.752076, 1.144017, 0.761025, -0.590482, 0}	{-1.215717, -1.530979, -0.950671, -0.159889, 1}	{-2.166388, -1.690868, -0.916282, -0.392967, 1}	{2.917329, 1.916164, -0.937521, -0.571263, 1}	{1.979808, 1.344902, -0.933939, -0.163798, 1}
{1.246166, -0.578508, 0.497181, -0.856344, 0}	{1.743347, -1.434852, 0.466835, -0.893728, 0}	{2.210182, 1.671419, 0.511503, -0.808057, 0}	{2.721685, 0.863362, 0.810395, -0.812596, 0}	{-1.236234, -0.882846, -0.845322, -0.460924, 1}	{-2.081556, -1.343770, -0.949202, -0.237730, 1}	{2.969243, -1.581500, -0.800521, -0.690784, 1}	{2.168721, 1.727716, -0.487742, -0.727583, 1}
{1.511006, -0.133444, 0.148985, -0.972246, 0}	{1.659990, -1.105690, 0.576361, -0.911104, 0}	{2.236351, 1.983206, 0.847434, -0.644185, 0}	{-2.916215, 1.339021, 0.780935, -0.742515, 0}	{-0.386387, -1.017728, -0.899171, -0.523331, 1}	{-1.285557, -1.541059, -0.652778, -0.726419, 1}	{-1.938335, 1.732522, -0.711863, -0.746587, 1}	{-2.650199, 0.985935, -0.752296, -0.582067, 1}
{1.006531, -0.546428, 0.991985, -0.383510, 0}	{1.998517, -0.929937, 0.754147, -0.669029, 0}	{2.752664, -1.598966, 0.541664, -0.960489, 0}	{-2.705672, 1.440545, 0.574978, -0.768770, 0}	{-0.258584, -0.623181, -0.706655, -0.762172, 1}	{-0.965238, -1.385353, -0.706504, -0.763715, 1}	{-1.671743, 1.850932, -0.696269, -0.755460, 1}	{-2.368012, 1.095472, -0.932677, -0.590168, 1}
{1.367067, -0.180244, 0.598855, -0.737514, 0}	{1.965923, -0.917758, 0.229435, -0.937018, 0}	{2.195357, -1.854775, 0.542355, -0.866629, 0}	{2.737712, 1.278596, 0.642452, -0.692463, 0}	{-0.102356, -1.048163, -0.957481, -0.347279, 1}	{-1.059836, -1.395442, -0.846517, -0.538957, 1}	{-1.906353, -1.934399, -0.719370, -0.611342, 1}	{-2.625723, 1.454259, -0.752220, -0.501751, 1}
{1.105317, 0.417647, 0.667745, -0.886311, 0}	{1.773061, -0.468664, 0.688600, -0.745369, 0}	{2.461662, -1.214033, 0.591984, -0.802316, 0}	{-2.946355, 1.983651, 0.625824, -0.821601, 0}	{-0.386487, -0.609211, -0.679419, -0.666501, 1}	{-1.065907, -1.275713, -0.723215, -0.587281, 1}	{-1.789122, -1.862993, -0.834158, -0.571834, 1}	{-2.623280, 1.565173, -0.832481, -0.469622, 1}
{0.601718, 0.138505, 0.903992, -0.472628, 0}	{1.505710, -0.334123, 0.983138, -0.413819, 0}	{2.488849, -0.747943, 0.845511, -0.511075, 0}	{-2.665641, -1.259017, 0.829343, -0.617389, 0}	{-0.969305, -0.116703, -0.775573, -0.571214, 1}	{-1.744877, -0.687917, -0.565112, -0.829593, 1}	{-2.309989, -1.517510, -0.614037, -0.768149, 1}	{-2.924027, 1.714341, -0.492909, -0.855389, 1}
{0.739439, -0.058079, 0.951447, -0.447856, 0}	{1.690886, -0.505935, 0.794430, -0.583923, 0}	{2.485316, -1.089858, 0.594189, -0.881651, 0}	{-2.920495, -1.971509, 0.379885, -1.019150, 0}	{-1.823516, 0.905299, -0.367678, -1.021852, 1}	{-2.191194, -0.116552, -0.348885, -0.944754, 1}	{-2.540079, -1.061306, -0.660931, -0.866573, 1}	{2.798990, -1.927879, -0.717045, -0.466596, 1}
{0.478964, 0.261736, 0.735198, -0.615794, 0}	{1.214161, -0.354058, 0.870312, -0.539807, 0}	{2.084473, -0.893865, 1.026167, -0.143955, 0}	{-2.889360, -1.037821, 0.974693, -0.308832, 0}	{-2.385813, 0.731190, -0.491515, -0.937826, 1}	{-2.877327, -0.206636, -0.343310, -0.853870, 1}	{2.779363, -1.060506, -0.502059, -0.870860, 1}	{2.277304, -1.931366, -0.639059, -0.613231, 1}
{0.361146, -0.229142, 0.771732, -0.577045, 0}	{1.132878, -0.806187, 0.972772, -0.369255, 0}	{2.105650, -1.175442, 0.933818, -0.402783, 0}	{-2.960531, -1.578225, 0.855915, -0.483265, 0}	{-2.911745, 0.331031, -0.148960, 0.901145, 1}	{2.939294, 1.232176, -0.135354, 1.030815, 1}	{2.803941, -1.737009, 0.679507, 0.773580, 1}	{-2.516552, -0.963429, 0.814816, 0.417123, 1}
{1.103808, 0.638245, 0.454383, -0.940767, 0}	{1.558191, -0.302522, 0.581521, -0.891943, 0}	{2.139712, -1.194465, 0.631179, -0.692523, 0}	{2.770891, -1.886988, 0.360586, -0.889363, 0}	{-2.818264, 0.230171, -0.069889, 0.943674, 1}	{-2.888153, 1.173845, -0.028281, 1.050616, 1}	{-2.916434, -1.775539, 0.214500, 1.077701, 1}	{-2.701934, -0.697837, 0.232321, 0.858324, 1}
{0.952576, 1.189210, 0.657924, -0.793589, 0}	{1.610500, 0.395621, 0.533768, -0.813164, 0}	{2.144268, -0.417543, 0.524321, -0.777656, 0}	{2.668590, -1.195199, 0.602091, -0.727131, 0}	{-2.731032, 0.203790, 0.006143, 0.966031, 1}	{-2.724889, 1.169821, -0.021810, 1.039330, 1}	{-2.746699, -1.790849, 0.049722, 1.126236, 1}	{-2.696976, -0.664613, -0.103266, 1.075546, 1}
{1.495318, 1.536752, 0.086243, -0.870348, 0}	{1.581561, 0.666405, 0.383946, -0.940344, 0}	{1.965507, -0.273939, 0.528274, -0.818873, 0}	{2.493781, -1.092812, 0.487081, -0.751658, 0}	{2.969902, 0.303979, 0.272467, 1.020003, 1}	{-2.757631, 1.323982, 0.065486, 1.052810, 1}	{-2.692145, -1.623207, 0.310674, 1.003194, 1}	{-2.381471, -0.620013, 0.350902, 0.932637, 1}
{1.313348, 1.217239, 0.736223, -0.705360, 0}	{2.049571, 0.511879, 0.475276, -0.785360, 0}	{2.524847, -0.273481, 0.334782, -0.865363, 0}	{2.859629, -1.138845, 0.157515, -0.881487, 0}	{2.548973, 0.686595, 0.416902, 0.780991, 1}	{2.965874, 1.467586, 0.695069, 0.814311, 1}	{-2.339057, -1.718104, 0.781468, 0.611649, 1}	{-1.557589, -1.106455, 0.808435, 0.630936, 1}
{1.947173, 1.018192, 0.341077, -0.878180, 0}	{2.288250, 0.140012, 0.405012, -0.972737, 0}	{2.693262, -0.832724, 0.432553, -0.903727, 0}	{-2.874184, -1.736451, 0.229447, -0.874158, 0}	{2.016677, 1.362642, 1.057930, 0.044988, 1}	{-2.925392, 1.407629, 0.932263, 0.347681, 1}	{-1.993129, 1.755310, 0.670537, 0.648776, 1}	{-1.322592, -1.595914, 0.199754, 0.982847, 1}
{2.547132, 0.594791, -0.803268, -0.638484, 0}	{1.743864, -0.043693, -0.705325, -0.644073, 0}	{1.038539, -0.687766, -0.733184, -0.717687, 0}	{0.305355, -1.405453, -0.808583, -0.703634, 0}	{-1.742366, 1.363233, 0.697053, 0.623025, 1}	{-1.045313, 1.986258, 0.706138, 0.731415, 1}	{-0.339175, -1.282327, -0.048067, 0.989179, 1}	{-0.387242, -0.293148, -0.391878, 0.970241, 1}
{1.872795, 0.907944, -0.633837, -0.732176, 0}	{1.238958, 0.175767, -0.271403, -0.968477, 0}	{0.967555, -0.792710, -0.727363, -0.599132, 0}	{0.240192, -1.391841, -0.582040, -0.813226, 0}	{-1.335697, 1.014775, 0.335673, 0.923818, 1}	{-1.000024, 1.938592, 0.474031, 0.850360, 1}	{-0.525993, -1.211048, 0.323572, 0.788389, 1}	{-0.202421, -0.422659, 0.301835, 0.985628, 1}
{1.646547, 0.900119, -0.644400, -0.643188, 0}	{1.002147, 0.256931, -0.992597, -0.567917, 0}	{0.009550, -0.310985, -0.467979, -0.894924, 0}	{-0.458429, -1.205910, -0.208281, -1.085337, 0}	{-1.387340, 1.259865, -0.095084, 1.050102, 1}	{-1.482424, -1.690033, 0.302809, 0.899214, 1}	{-1.179615, -0.790819, 0.626600, 0.864510, 1}	{-0.553015, 0.073692, 0.815164, 0.587211, 1}
{1.456640, 0.524372, -0.770499, -0.653483, 0}	{0.686142, -0.129111, -0.620811, -0.876579, 0}	{0.065331, -1.005690, -0.569100, -0.756771, 0}	{-0.503769, -1.762461, -0.600158, -0.933671, 0}	{-1.699502, 1.535996, 0.022210, 1.076302, 1}	{-1.677291, -1.387702, -0.118430, 0.970734, 1}	{-1.795721, -0.416968, 0.178105, 0.970357, 1}	{-1.617616, 0.553390, 0.327538, 0.859887, 1}
{1.432684, 0.685879, -0.264844, -0.927252, 0}	{1.167841, -0.241372, -0.449041, -0.930454, 0}	{0.718800, -1.171827, -0.640363, -0.800900, 0}	{0.078437, -1.972726, -0.763739, -0.695368, 0}	{-1.883057, 1.628237, 0.366198, 0.970908, 1}	{-1.516859, -1.400856, -0.137786, 0.944590, 1}	{-1.654645, -0.456266, -0.108562, 0.985811, 1}	{-1.763208, 0.529545, -0.072270, 1.036819, 1}
{1.021539, 0.887280, -0.359076, -0.961883, 0}	{0.662463, -0.074603, -0.664640, -0.738039, 0}	{-0.002177, -0.812643, -0.320569, -0.881250, 0}	{-0.322746, -1.693892, -0.391373, -1.067066, 0}	{-1.686277, 1.192380, 0.156685, 1.096341, 1}	{-1.529593, -1.711279, 0.188987, 0.972953, 1}	{-1.340606, -0.738326, 0.117403, 0.980758, 1}	{-1.223203, 0.242432, 0.295730, 0.871382, 1}
{0.473878, 1.160822, -0.478678, -0.811510, 0}	{-0.004800, 0.349312, -0.197365, -0.952271, 0}	{-0.202165, -0.602959, -0.681128, -0.641908, 0}	{-0.883294, -1.244867, -0.657460, -0.717024, 0}	{-1.617158, 1.205569, -0.010085, 1.057872, 1}	{-1.627243, -1.736559, 0.148878, 0.877483, 1}	{-1.478365, -0.859076, 0.050787, 0.793766, 1}	{-1.427578, -0.065310, 0.298582, 0.986668, 1}
{0.849437, 1.186787, -0.718260, -0.572253, 0}	{0.131177, 0.614533, -0.672942, -0.773843, 0}	{-0.541765, -0.159309, -0.837731, -0.670563, 0}	{-1.379496, -0.829873, -0.864945, -0.646543, 0}	{-1.133244, 1.459079, 0.084044, 0.899851, 1}	{-1.049200, -1.641070, 0.110160, 0.984047, 1}	{-0.939040, -0.657023, -0.055735, 1.002156, 1}	{-0.994774, 0.345133, 0.012240, 1.016671, 1}
{-0.157055, 1.439430, -0.696963, -0.510984, 0}	{-0.854018, 0.928447, -0.489789, -0.925150, 0}	{-1.343807, 0.003296, -0.419421, -0.750750, 0}	{-1.763228, -0.747454, -0.580904, -0.834652, 0}	{-1.372610, 0.934329, 0.121045, 0.947586, 1}	{-1.251565, 1.881914, 0.235793, 1.063642, 1}	{-1.015772, -1.054444, 0.055559, 1.058724, 1}	{-0.960213, 0.004280, -0.075207, 1.045700, 1}
{-1.023740, -1.888381, -0.187906, -1.046221, 0}	{-1.211645, 1.065398, -0.165557, -0.961451, 0}	{-1.377203, 0.103947, -0.325392, -0.951020, 0}	{-1.702595, -0.847073, -0.195159, -0.970272, 0}	{-2.817983, 1.764917, 0.588965, 0.969661, 1}	{-2.229018, -1.265423, 0.550727, 0.782832, 1}	{-1.678291, -0.482590, 0.699653, 0.670810, 1}	{-0.978638, 0.188219, 0.678717, 0.730554, 1}
{-0.373674, 1.828343, -0.493482, -0.809094, 0}	{-0.867157, 1.019249, -0.498356, -1.024826, 0}	{-1.365513, -0.005577, -0.450860, -0.990173, 0}	{-1.816373, -0.995750, -0.284480, -0.935902, 0}	{2.957396, 1.932876, 0.741828, 0.636863, 1}	{-2.300775, -1.430260, 0.470225, 0.835561, 1}	{-1.830550, -0.594699, 0.909416, 0.627387, 1}	{-0.921134, 0.032688, 0.774242, 0.519351, 1}
{-0.310166, 0.932400, -0.767541, -0.646836, 0}	{-1.077707, 0.285564, -0.565525, -0.734187, 0}	{-1.643232, -0.448622, -0.658133, -0.612939, 0}	{-2.301365, -1.061562, -0.095015, -1.000873, 0}	{-1.994081, 1.012885, 0.007643, 1.027986, 1}	{-1.986438, -1.959129, 0.156582, 1.044214, 1}	{-1.829856, -0.914915, 0.520366, 0.836599, 1}	{-1.309490, -0.078316, 0.680179, 0.700822, 1}
{-2.010619, 1.467193, 0.559601, -0.982760, 0}	{-1.451017, 0.484433, 0.069082, -1.083898, 0}	{-1.381936, -0.599465, -0.534622, -0.829944, 0}	{-1.916558, -1.429408, -0.945650, -0.541598, 0}	{-2.580129, 0.927930, 0.491731, 0.863646, 1}	{-2.088398, 1.791576, 0.625303, 0.692277, 1}	{-1.463095, -1.516147, 0.268314, 0.896925, 1}	{-1.194782, -0.619222, 0.077239, 0.988680, 1}
{-0.388806, 1.551732, -0.589399, -0.750378, 0}	{-0.978205, 0.801354, -0.606473, -0.650604, 0}	{-1.584678, 0.150750, -0.908460, 0.300404, 0}	{-2.493138, 0.451154, -0.831675, 0.691948, 0}	{2.723020, -1.522862, 0.480104, -1.095689, 1}	{-2.796876, 1.381449, 0.366216, -0.877492, 1}	{-2.430660, 0.503957, 0.695365, -0.520063, 1}	{-1.735295, -0.016106, 0.890784, -0.587572, 1}
{-0.057192, 1.306053, -0.849869, -0.017064, 0}	{-0.907061, 1.288989, -0.941477, 0.029569, 0}	{-1.848538, 1.318558, -1.017635, -0.235543, 0}	{-2.866173, 1.083015, -0.967583, -0.196398, 0}	{-2.271989, -0.937904, 0.064632, -1.121713, 1}	{-2.207357, 1.940383, 0.222581, -0.912855, 1}	{-1.984776, 1.027528, 0.357370, -0.836522, 1}	{-1.627406, 0.191006, 0.346653, -0.911085, 1}
{0.131767, 1.442421, -1.100493, -0.015970, 0}	{-0.968725, 1.426451, -1.072368, 0.123029, 0}	{-2.041094, 1.549480, -0.989016, 0.060395, 0}	{2.969890, 1.609876, -0.984254, -0.425255, 0}	{-2.545009, -1.127861, 0.046246, -0.958299, 1}	{-2.498763, 1.913840, 0.212210, -1.000570, 1}	{-2.286553, 0.913270, 0.132602, -0.923106, 1}	{-2.153951, -0.009836, -0.083656, -1.004555, 1}
{0.004155, 0.712117, -0.884765, 0.404244, 0}	{-0.880610, 1.116360, -1.039486, 0.308463, 0}	{-1.920096, 1.424823, -1.036524, 0.417764, 0}	{-2.956621, 1.842587, -0.971031, 0.298307, 0}	{-2.518605, -1.142118, 0.138806, -0.937520, 1}	{-2.379799, 1.920362, 0.222834, -1.006793, 1}	{-2.156965, 0.913570, -0.025420, -0.920414, 1}	{-2.182384, -0.006845, 0.160000, -0.965327, 1}
{-0.407237, 1.808635, -0.984690, 0.101781, 0}	{-1.391927, 1.910416, -0.971421, -0.062400, 0}	{-2.363348, 1.848016, -1.083443, -0.010898, 0}	{2.553209, 1.837118, -0.976842, -0.250738, 0}	{-2.059189, -0.788328, -0.194266, -1.110894, 1}	{-2.253455, -1.899222, -0.006696, -1.073431, 1}	{-2.260151, 1.027347, -0.225831, -0.960559, 1}	{-2.485982, 0.066788, -0.149778, -0.967759, 1}
{-0.417978, 1.630877, -0.952472, -0.123040, 0}	{-1.370451, 1.507837, -0.974715, -0.143212, 0}	{-2.345166, 1.364625, -1.005550, -0.254963, 0}	{2.649285, 1.109662, -1.099790, 0.123174, 0}	{-2.614484, -0.951489, -0.274199, -0.929682, 1}	{-2.888683, -1.881172, -0.128158, -0.980544, 1}	{2.983159, 1.138285, -0.330299, -1.026211, 1}	{2.652860, 0.112074, -0.402905, -0.949190, 1}
{-0.964412, -1.530692, -0.905049, -0.330873, 0}	{-1.869461, -1.861565, -0.997845, -0.319232, 0}	{-2.867306, 1.819203, -0.918856, -0.400407, 0}	{2.213838, 1.418797, -0.991587, -0.280266, 0}	{-1.960342, -0.919601, -0.218410, -0.983921, 1}	{-2.178752, -1.903522, -0.310122, -0.959288, 1}	{-2.488874, 1.137190, -0.538581, -0.920694, 1}	{2.972545, 0.216496, -0.353738, -0.741323, 1}
