{2.765926, 1.913869, -0.039592, 0.048265, 0, -1, 2, -1}	{2.690107, -1.503131, -0.013754, 0.023158, -1, -1, -1, -1}	{2.867062, 0.575288, 0.053486, -0.035078, -1, -1, -1, -1}	{-0.973425, 0.549308, -0.006780, -0.031707, -1, 1, -1, 0}	{-0.851268, -1.332932, 0.015788, -0.103771, 1, -1, 3, -1}	{-1.926966, 0.663533, -0.045622, 0.006957, -1, -1, -1, -1}	{-0.972219, 0.788488, -0.034956, 0.001752, 1, -1, 1, -1}	{-0.149131, -0.068493, -0.008039, -0.197833, -1, -1, -1, -1}	{-0.340844, 0.582790, -0.036235, -0.102028, -1, -1, -1, -1}	{1.635346, 1.134033, 0.036924, -0.024892, -1, -1, -1, -1}	{-0.720214, 0.378739, 0.066484, -0.066652, -1, -1, -1, -1}	{0.367758, 0.018973, 0.040952, -0.003275, -1, -1, -1, -1}	{-2.568272, -0.508029, -0.100252, -0.037458, -1, -1, -1, -1}	{-2.325790, 1.269986, -0.014878, 0.003885, -1, -1, -1, -1}	{-0.834464, 1.750096, 0.056920, 0.135562, 1, -1, 2, -1}	{1.430672, 1.680674, 0.124414, 0.009679, -1, -1, -1, -1}	{2.771991, 1.187197, 0.025459, 0.123005, -1, -1, -1, -1}	{2.782516, -0.577701, 0.028759, -0.008736, -1, -1, -1, -1}	{1.114543, -1.655423, 0.029366, 0.157749, -1, -1, -1, -1}	{-2.416608, -0.354216, -0.164895, 0.083036, -1, -1, -1, -1}	{-1.251435, -0.032947, -0.047556, -0.043854, 0, -1, 0, -1}	{-1.972197, -1.531659, -0.060903, -0.065752, -1, -1, -1, -1}	{1.404807, -0.647263, -0.078353, -0.058706, -1, -1, -1, -1}	{-1.540710, -0.219592, 0.086732, -0.098786, -1, 0, -1, 0}	{-2.918883, -1.837904, -0.025252, -0.061036, 0, -1, 2, -1}	{-2.697416, -1.663489, 0.033434, -0.032458, 0, -1, 2, -1}	{-1.921803, 1.537612, 0.058702, -0.081034, -1, -1, -1, -1}	{0.377534, 0.388941, -0.019274, -0.063041, -1, -1, -1, -1}	{-2.459728, -1.779079, -0.107826, 0.065123, -1, -1, -1, -1}	{2.726655, 1.786011, -0.142721, -0.024815, -1, 0, -1, 3}	{-0.034550, 1.504496, -0.164795, -0.172232, -1, -1, -1, -1}	{1.820286, -1.419256, -0.048019, 0.060798, -1, -1, -1, -1}	{0.419749, 0.917782, -0.022096, 0.031985, -1, -1, -1, -1}	{-1.472447, -0.945534, 0.027048, 0.031941, -1, -1, -1, -1}	{0.316129, -0.896177, 0.020912, -0.098194, -1, -1, -1, -1}	{-2.176708, 0.243853, -0.081286, 0.178962, -1, -1, -1, -1}
{-2.871827, 1.701181, 0.035022, -0.006577, -1, 0, -1, 2}	{-2.645224, -1.935608, -0.026542, 0.099435, 0, -1, 2, -1}	{2.775502, 0.807851, 0.068250, -0.006795, -1, -1, -1, -1}	{-0.777050, 1.006683, 0.050666, -0.109263, -1, 1, -1, 0}	{-0.699523, -1.035172, -0.063835, 0.058283, 1, -1, 3, -1}	{-1.035089, 1.575191, 0.033680, -0.004617, -1, -1, -1, -1}	{-0.814149, 0.089446, 0.033154, 0.056789, 1, -1, 0, -1}	{1.256558, -1.543722, -0.088856, 0.088955, -1, -1, -1, -1}	{-1.664333, 0.640831, -0.072965, -0.087758, -1, -1, -1, -1}	{2.155108, 0.384649, 0.057019, 0.115517, -1, -1, -1, -1}	{-1.630805, 0.026141, 0.038110, -0.111387, -1, -1, -1, -1}	{-1.192775, -0.665714, -0.040811, -0.036733, -1, -1, -1, -1}	{-2.214779, 0.094482, -0.084894, -0.066858, -1, -1, -1, -1}	{-1.200408, -1.320172, -0.003281, 0.068318, -1, -1, -1, -1}	{-0.836705, -1.862308, -0.019656, 0.070036, -1, -1, -1, -1}	{2.066769, -1.643594, 0.038181, 0.101646, -1, -1, -1, -1}	{-2.010288, 1.562522, -0.064884, -0.080688, -1, -1, -1, -1}	{2.748412, -0.561989, 0.046170, 0.047516, -1, -1, -1, -1}	{0.483414, -1.055983, -0.003701, -0.089610, -1, -1, -1, -1}	{-2.463354, -0.258604, 0.043303, 0.002613, -1, -1, -1, -1}	{-1.636261, 0.389385, 0.120023, -0.023775, 0, -1, 0, -1}	{-2.145159, -1.255480, -0.101417, -0.026488, -1, -1, -1, -1}	{1.313616, -0.246790, 0.010932, -0.023360, -1, -1, -1, -1}	{-1.760799, 0.018983, 0.022705, 0.035552, -1, 0, -1, 0}	{-1.485102, -1.849064, 0.017424, 0.056674, -1, -1, -1, -1}	{-2.460890, -0.708261, -0.026593, -0.081423, -1, -1, -1, -1}	{-1.792674, -0.305982, -0.027341, 0.091142, -1, 0, -1, 0}	{1.801584, 0.761904, -0.069414, 0.024419, -1, -1, -1, -1}	{-2.170926, -1.017241, -0.018571, 0.109306, 0, -1, 1, -1}	{-2.613051, -1.838386, 0.035628, 0.033648, -1, 0, -1, 2}	{-0.744424, -1.338528, 0.022145, -0.022879, 1, -1, 2, -1}	{0.909151, -1.796942, -0.060340, -0.115218, -1, -1, -1, -1}	{1.343203, 0.496015, -0.095531, 0.069840, -1, -1, -1, -1}	{-0.830826, -0.899291, -0.038824, -0.112653, -1, -1, -1, -1}	{1.038319, 1.883590, 0.088584, -0.073988, -1, -1, -1, -1}	{-1.794814, -0.131972, -0.025626, 0.080646, 0, -1, 0, -1}
{-2.638890, -1.711516, 0.020549, 0.066155, 0, -1, 2, -1}	{-2.514445, -1.211546, -0.074917, 0.033296, -1, -1, -1, -1}	{2.756375, -0.581364, -0.020526, 0.020517, -1, -1, -1, -1}	{-0.444672, 0.795007, -0.033913, -0.066489, -1, -1, -1, -1}	{-1.669241, -1.223676, 0.000583, -0.041386, -1, -1, -1, -1}	{-1.453217, 0.613690, -0.057488, 0.035079, -1, -1, -1, -1}	{-1.381778, 0.209658, -0.018573, 0.026268, 0, -1, 0, -1}	{0.705765, -0.343932, 0.075663, -0.006436, -1, -1, -1, -1}	{-1.199970, 1.579661, 0.041112, -0.015097, -1, -1, -1, -1}	{2.718292, 1.484524, 0.052155, 0.098368, 0, -1, 3, -1}	{-1.566485, -0.720779, -0.017365, -0.054264, -1, -1, -1, -1}	{-1.715072, -0.415818, 0.030633, -0.012449, -1, 0, -1, 0}	{-2.027952, -0.924456, 0.038279, -0.021190, 0, -1, 1, -1}	{-0.300707, 0.661776, -0.062589, -0.032617, -1, -1, -1, -1}	{-0.789029, 1.977316, -0.015757, 0.044800, -1, -1, -1, -1}	{1.691345, 1.973083, 0.088231, -0.029548, -1, -1, -1, -1}	{-1.624128, 1.932070, 0.003059, 0.038549, -1, -1, -1, -1}	{2.150135, -0.052147, 0.010876, -0.073333, -1, -1, -1, -1}	{-0.030568, -0.147970, 0.124086, 0.187068, -1, -1, -1, -1}	{-1.487348, -0.012854, 0.002588, 0.132186, 0, -1, 0, -1}	{-1.186369, 0.440901, -0.102722, -0.035887, -1, 0, -1, 0}	{-2.169058, -1.021128, -0.009941, -0.111171, -1, 0, -1, 1}	{0.513626, -0.376032, -0.054015, -0.014348, -1, -1, -1, -1}	{-1.464769, 0.077963, -0.018474, -0.082164, -1, 0, -1, 0}	{-0.619176, 1.822851, -0.030291, 0.134831, -1, 1, -1, 1}	{-2.487820, -0.001504, -0.048885, 0.024632, -1, -1, -1, -1}	{-1.692923, -0.127934, 0.108428, -0.089678, -1, 0, -1, 0}	{1.714681, 1.595640, -0.061435, 0.103567, -1, -1, -1, -1}	{-2.006175, -0.894490, 0.007342, 0.084903, 0, -1, 1, -1}	{2.974598, 1.475425, 0.107681, -0.110536, -1, -1, -1, -1}	{-0.908557, -1.179666, 0.040461, 0.041530, 1, -1, 2, -1}	{-0.311314, -1.098021, -0.068983, -0.102717, -1, -1, -1, -1}	{1.573037, 0.377398, 0.068311, 0.100339, -1, -1, -1, -1}	{-1.285353, -0.758480, -0.006876, 0.072469, -1, -1, -1, -1}	{0.973426, -1.593076, -0.101692, -0.101134, -1, -1, -1, -1}	{-1.441581, -0.109623, 0.069060, 0.183281, -1, -1, -1, -1}
{2.545220, 1.819665, -0.089043, -0.002362, 0, -1, 2, -1}	{-1.895868, -0.678591, -0.024710, 0.185687, -1, -1, -1, -1}	{2.779935, -0.955486, 0.219610, -0.047094, -1, 1, -1, 3}	{0.057019, 1.563695, 0.052458, -0.081337, -1, -1, -1, -1}	{-2.071682, -1.350208, -0.035486, 0.047248, -1, -1, -1, -1}	{-1.045999, 1.229148, 0.043115, 0.074397, -1, -1, -1, -1}	{-2.175698, 1.151887, 0.000018, 0.005692, -1, -1, -1, -1}	{-0.770456, -0.120003, 0.178089, -0.005832, -1, -1, -1, -1}	{1.294657, -1.282862, -0.034291, -0.052490, -1, -1, -1, -1}	{2.735334, 0.772646, 0.127668, 0.110334, 0, -1, 3, -1}	{-2.378641, -1.379919, -0.094076, 0.027360, -1, -1, -1, -1}	{2.851074, 0.275628, -0.002421, 0.136846, -1, -1, -1, -1}	{-2.914285, -0.942201, -0.254039, -0.097010, 1, -1, 3, -1}	{1.030117, -0.351292, 0.019885, -0.012816, -1, -1, -1, -1}	{-0.569867, 1.090772, -0.063199, -0.023628, -1, -1, -1, -1}	{-2.667635, 1.158622, -0.036721, 0.014770, -1, -1, -1, -1}	{-1.746997, 1.782239, -0.025149, -0.001849, -1, -1, -1, -1}	{2.974084, -1.020420, -0.041942, -0.182419, 1, -1, 3, -1}	{-0.454326, -0.230164, 0.115505, -0.009036, -1, -1, -1, -1}	{-1.167892, -0.886188, -0.089232, -0.010425, -1, -1, -1, -1}	{-2.656881, 0.119532, -0.004060, -0.096898, -1, 0, -1, 0}	{2.494399, 1.991064, 0.055479, -0.022505, -1, 0, -1, 2}	{0.621603, 0.106075, 0.052817, -0.084141, -1, -1, -1, -1}	{-2.965890, -0.313763, -0.075290, 0.090288, -1, 0, -1, 0}	{-1.328494, 1.304950, 0.139715, 0.071294, -1, -1, -1, -1}	{-2.119956, -0.468943, -0.003776, 0.051959, -1, -1, -1, -1}	{-2.913545, -0.263979, -0.158609, 0.020457, -1, 0, -1, 0}	{1.620047, 1.891854, 0.073247, -0.062021, 1, -1, 1, -1}	{-2.935463, -1.053937, -0.071801, 0.069248, -1, -1, -1, -1}	{2.953073, 0.660320, -0.120521, -0.160841, -1, 0, -1, 3}	{2.443784, -1.481580, -0.077856, -0.116926, 1, -1, 2, -1}	{-0.070770, -0.068553, 0.100048, 0.026325, -1, -1, -1, -1}	{0.524870, 0.826709, -0.060655, 0.007682, -1, -1, -1, -1}	{-2.591788, -0.716231, -0.726895, 0.313144, 1, 0, 3, 0}	{1.392891, -1.480091, 0.067266, -0.030525, -1, -1, -1, -1}	{2.852714, -0.267275, -0.011676, -0.050533, -1, -1, -1, -1}
{2.870612, -1.349242, 0.024246, -0.058599, -1, 1, -1, 3}	{-0.848318, -0.528413, 0.045785, -0.152673, -1, -1, -1, -1}	{2.845616, 0.920409, 0.009990, 0.034634, 0, -1, 3, -1}	{-0.668302, -1.899601, -0.056048, -0.067856, -1, -1, -1, -1}	{-2.823834, -1.283249, -0.048537, 0.049932, -1, -1, -1, -1}	{-0.942508, -1.894566, -0.137680, 0.007972, -1, -1, -1, -1}	{-1.182499, 0.803401, 0.053655, -0.115860, -1, -1, -1, -1}	{-0.886785, 0.199611, 0.176036, 0.027443, -1, -1, -1, -1}	{0.451221, 1.568371, -0.003596, 0.083646, -1, -1, -1, -1}	{2.728299, 0.794614, 0.015504, 0.068285, -1, -1, -1, -1}	{2.990085, -1.926326, -0.055994, 0.181478, -1, -1, -1, -1}	{-2.684527, 1.231401, -0.095022, -0.122687, -1, -1, -1, -1}	{2.786215, -0.334766, -0.030600, -0.014426, -1, -1, -1, -1}	{0.924418, 0.722259, 0.092553, 0.028847, -1, -1, -1, -1}	{1.160854, 1.634722, -0.016792, 0.005568, 1, -1, 1, -1}	{-1.660692, -1.986255, 0.029486, 0.034645, -1, -1, -1, -1}	{-1.515780, 1.820797, 0.062170, -0.031525, -1, -1, -1, -1}	{2.609103, -1.495766, -0.032667, 0.106269, 1, -1, 3, -1}	{0.901699, -0.902141, 0.001813, 0.012223, -1, -1, -1, -1}	{-1.277094, 1.292137, -0.040122, 0.013607, -1, -1, -1, -1}	{-2.385761, 0.233279, -0.124134, -0.129916, -1, -1, -1, -1}	{2.103140, 1.318088, -0.032483, -0.082101, -1, -1, -1, -1}	{0.916444, -0.677839, 0.070565, 0.056450, -1, -1, -1, -1}	{-2.005942, 0.857606, 0.125557, -0.054620, -1, -1, -1, -1}	{-1.184496, 0.613585, -0.108660, -0.030310, -1, -1, -1, -1}	{-2.782567, -0.474673, -0.040929, 0.121114, -1, -1, -1, -1}	{-2.495123, 1.297995, -0.001570, -0.128120, -1, -1, -1, -1}	{1.159898, 1.159146, -0.041972, 0.010759, -1, -1, -1, -1}	{-2.795373, -0.703702, 0.088847, -0.071221, -1, -1, -1, -1}	{2.759119, 0.604236, -0.043387, -0.070680, -1, 0, -1, 3}	{2.673779, -1.902941, -0.046336, 0.068386, -1, -1, -1, -1}	{-0.431499, 0.361790, 0.000419, -0.114294, -1, -1, -1, -1}	{-0.008498, 0.751763, -0.003794, 0.107865, -1, 1, -1, 0}	{2.769964, -0.558529, 0.011991, 0.149810, -1, 0, -1, 0}	{1.593949, -1.997907, -0.035858, 0.022239, 1, -1, 2, -1}	{2.312487, -0.615489, 0.012333, 0.028022, -1, -1, -1, -1}
{2.891067, -0.528401, 0.078125, -0.092146, -1, -1, -1, -1}	{-1.267140, 1.136762, -0.124809, -0.043018, -1, -1, -1, -1}	{-2.413979, 0.736515, 0.022040, -0.020909, 0, -1, 3, -1}	{-0.187739, 1.528692, -0.012687, 0.174479, -1, -1, -1, -1}	{-2.780131, -1.820447, -0.082308, -0.032150, -1, 1, -1, 3}	{0.475929, 1.268136, -0.156855, -0.044533, -1, -1, -1, -1}	{0.732898, 1.203682, -0.124342, -0.043235, -1, -1, -1, -1}	{-1.577717, 0.366252, -0.078287, 0.081624, -1, -1, -1, -1}	{0.547857, -1.323702, -0.091780, 0.040093, -1, -1, -1, -1}	{-2.911337, 1.857106, -0.028168, 0.117965, 0, -1, 2, -1}	{2.701285, 1.507561, 0.014630, -0.107449, -1, -1, -1, -1}	{-2.955675, 1.673854, 0.031072, -0.122063, -1, -1, -1, -1}	{0.737803, -0.995990, -0.061235, -0.080081, -1, -1, -1, -1}	{-0.864839, 1.647374, 0.061570, -0.040712, -1, -1, -1, -1}	{1.343903, 1.389366, 0.073144, 0.051142, 1, -1, 1, -1}	{-1.643622, -1.641573, 0.103125, 0.066220, -1, -1, -1, -1}	{-1.413588, 1.981546, -0.035239, -0.078181, -1, -1, -1, -1}	{2.918026, -1.581404, -0.132042, 0.012583, -1, -1, -1, -1}	{1.488398, -0.499193, -0.072555, 0.051762, -1, -1, -1, -1}	{-1.497281, -1.941588, 0.003585, -0.098568, -1, -1, -1, -1}	{-1.969593, 1.024711, 0.034278, -0.067709, -1, -1, -1, -1}	{1.375785, 1.964095, 0.066154, 0.002579, -1, -1, -1, -1}	{-0.168609, -0.478859, -0.094265, 0.044398, -1, -1, -1, -1}	{-2.042764, 1.645734, 0.023938, -0.109967, -1, -1, -1, -1}	{0.087548, 0.812674, 0.032169, 0.012881, -1, 1, -1, 0}	{-2.709004, 0.255933, 0.026658, -0.100873, -1, -1, -1, -1}	{-2.262054, 0.445447, 0.051046, -0.055384, 0, -1, 3, -1}	{0.289109, -1.711089, 0.012272, 0.049403, -1, -1, -1, -1}	{2.641151, -0.571315, -0.028026, 0.039697, -1, -1, -1, -1}	{2.273720, 1.032591, -0.063110, -0.085760, -1, -1, -1, -1}	{-2.804570, -1.891700, -0.066752, 0.031671, -1, 1, -1, 3}	{-0.547306, 0.317137, 0.108149, 0.005797, -1, -1, -1, -1}	{-0.452828, -0.126215, -0.017432, -0.017378, -1, -1, -1, -1}	{2.567036, -0.761113, 0.087086, 0.012851, -1, 0, -1, 0}	{1.905023, 1.486257, 0.138060, -0.082939, 1, -1, 2, -1}	{2.215913, -0.989228, 0.030946, 0.061722, -1, -1, -1, -1}
{2.864552, -1.116666, -0.111501, -0.024490, -1, -1, -1, -1}	{-1.650965, -1.519403, -0.220795, -0.101304, -1, -1, -1, -1}	{-2.036429, 0.270938, -0.081024, -0.041323, -1, -1, -1, -1}	{0.245239, 0.558891, -0.016064, -0.123543, -1, 1, -1, 0}	{-2.827617, -0.916379, 0.095599, -0.079633, -1, 0, -1, 1}	{0.389432, 0.920974, -0.104008, -0.105289, -1, -1, -1, -1}	{1.950935, 1.722176, 0.029452, -0.156976, -1, -1, -1, -1}	{-1.550240, 0.567509, -0.030161, -0.123390, -1, -1, -1, -1}	{-0.244284, 1.748170, 0.069067, 0.075642, -1, -1, -1, -1}	{-2.350060, -1.712681, -0.022855, 0.029292, -1, 0, -1, 1}	{1.776304, 1.699832, -0.000028, 0.143762, -1, -1, -1, -1}	{-1.710289, -1.821491, 0.052600, -0.112964, -1, -1, -1, -1}	{0.563973, 1.738409, 0.116254, -0.146342, -1, -1, -1, -1}	{-0.733140, 1.769301, 0.069819, 0.067446, -1, -1, -1, -1}	{1.217141, 1.271287, -0.013072, -0.088932, 1, -1, 1, -1}	{-1.728014, -1.970574, -0.176551, -0.021657, -1, -1, -1, -1}	{-1.080285, 1.451620, 0.027923, -0.093795, -1, -1, -1, -1}	{1.576677, -1.295552, 0.075926, 0.173172, -1, -1, -1, -1}	{0.235376, -0.235188, -0.058351, -0.131672, -1, -1, -1, -1}	{-2.050732, -1.973419, -0.069860, 0.027060, -1, -1, -1, -1}	{-2.025394, 0.541368, -0.178958, -0.023781, -1, 0, -1, 3}	{1.334252, 1.355004, 0.033987, -0.131818, 1, -1, 1, -1}	{-0.764373, 0.911852, 0.005749, 0.014738, -1, -1, -1, -1}	{-1.907458, 0.516105, -0.011546, -0.080840, -1, -1, -1, -1}	{0.638825, 0.026344, 0.072332, 0.152574, -1, -1, -1, -1}	{2.814565, -0.830237, 0.004376, 0.104895, -1, -1, -1, -1}	{-2.308962, 0.453670, 0.106923, -0.033115, -1, 0, -1, 3}	{-1.428638, 1.196073, -0.015494, 0.092895, -1, -1, -1, -1}	{-2.154276, 1.634042, 0.095151, 0.019623, -1, -1, -1, -1}	{2.504031, 0.457808, 0.016519, -0.037386, -1, -1, -1, -1}	{-2.855668, 1.889420, -0.022687, 0.126927, -1, 1, -1, 3}	{-0.784688, 0.705676, -0.044490, -0.018769, -1, -1, -1, -1}	{-0.394462, 0.670509, 0.063169, 0.039977, -1, -1, -1, -1}	{-2.876775, -0.957628, -0.087050, -0.004303, -1, -1, -1, -1}	{1.998762, 1.699445, -0.017032, -0.046083, -1, 1, -1, 2}	{2.629729, -0.683317, -0.056983, -0.032307, -1, -1, -1, -1}
{1.877583, -1.941603, 0.023415, 0.143190, 1, -1, 2, -1}	{-0.528418, -1.792560, 0.031144, -0.057926, -1, -1, -1, -1}	{-2.445357, -0.051292, -0.134879, -0.051168, -1, 0, -1, 3}	{0.031159, 1.047626, 0.090827, -0.075299, 1, -1, 0, -1}	{-2.936341, -1.492647, 0.076247, 0.070897, -1, -1, -1, -1}	{-0.311323, 0.232480, -0.081087, 0.124184, -1, -1, -1, -1}	{1.724036, -1.381157, 0.033942, 0.154118, -1, -1, -1, -1}	{-0.927588, 0.116609, 0.120436, 0.095466, -1, -1, -1, -1}	{-0.112967, 0.948155, -0.046439, -0.094856, -1, 1, -1, 0}	{-2.558798, 1.836849, -0.063406, -0.031821, 0, -1, 1, -1}	{-2.529864, 1.068882, -0.071647, -0.087905, 0, -1, 2, -1}	{0.031238, -1.004226, -0.043556, -0.105691, -1, -1, -1, -1}	{0.761675, -1.503970, 0.085098, 0.019363, -1, -1, -1, -1}	{-0.225796, -1.691475, -0.090983, -0.039849, -1, -1, -1, -1}	{1.289027, -0.927789, 0.065523, 0.062341, -1, -1, -1, -1}	{-2.541547, 1.404058, -0.026940, 0.202252, 0, -1, 2, -1}	{-2.079453, 1.374966, -0.027684, -0.056492, -1, -1, -1, -1}	{1.804895, -1.785331, 0.013416, -0.186217, -1, 1, -1, 2}	{0.835649, -0.336524, -0.032898, 0.079902, -1, -1, -1, -1}	{-1.491756, -1.796265, 0.072395, 0.095179, -1, -1, -1, -1}	{-2.469958, 0.379677, -0.075145, -0.008262, -1, 0, -1, 3}	{0.759132, 1.543610, -0.028198, -0.000538, -1, 1, -1, 1}	{-0.819333, 1.162218, 0.011654, 0.083916, -1, -1, -1, -1}	{-1.762784, 1.550610, -0.083586, -0.070037, -1, -1, -1, -1}	{0.848274, 0.887362, 0.072645, -0.049954, -1, -1, -1, -1}	{-2.933594, -1.040552, 0.067527, -0.038347, -1, 0, -1, 0}	{-2.534239, -0.115114, -0.039214, 0.104134, -1, 0, -1, 3}	{-0.194119, 0.186651, -0.119412, -0.032266, -1, -1, -1, -1}	{-1.784666, -0.934724, 0.001756, -0.192318, -1, -1, -1, -1}	{1.058097, -0.901541, 0.078340, -0.001984, -1, -1, -1, -1}	{2.693807, -1.493360, -0.122924, 0.047693, -1, -1, -1, -1}	{0.372905, -1.253204, 0.054102, -0.099331, -1, -1, -1, -1}	{0.067589, 1.084775, -0.060354, -0.063885, 1, -1, 0, -1}	{2.832676, -0.163818, 0.004866, -0.089644, -1, -1, -1, -1}	{1.551458, 1.871286, -0.011428, 0.016579, -1, 1, -1, 2}	{2.623980, 0.332820, 0.019818, 0.048492, -1, -1, -1, -1}
{1.795070, -1.947744, 0.072119, -0.068073, 1, -1, 2, -1}	{-0.767404, -0.835131, -0.071074, -0.041490, -1, -1, -1, -1}	{2.582564, 0.089850, 0.093167, 0.000801, -1, -1, -1, -1}	{-0.029704, 0.845998, 0.125181, -0.011304, 1, -1, 0, -1}	{-1.698571, -0.766129, -0.029616, -0.043157, -1, -1, -1, -1}	{-0.279440, 0.762512, 0.017760, 0.005748, -1, 1, -1, 0}	{-2.967541, -0.156079, 0.101391, -0.070080, -1, -1, -1, -1}	{-1.893356, 0.481506, -0.124929, -0.018498, -1, -1, -1, -1}	{-0.297952, 0.939548, 0.144418, 0.030923, -1, -1, -1, -1}	{-2.524072, 1.455776, -0.011225, -0.029150, 0, -1, 2, -1}	{-1.901198, 1.151267, 0.019081, -0.010071, -1, -1, -1, -1}	{0.596730, 1.583621, 0.024065, -0.027745, -1, -1, -1, -1}	{1.693571, -1.140697, -0.016154, 0.129577, -1, -1, -1, -1}	{-0.530453, 1.611380, -0.015470, -0.022154, -1, -1, -1, -1}	{1.684490, 0.316770, -0.027511, -0.022394, -1, -1, -1, -1}	{-2.498984, 1.288665, -0.147562, 0.002461, 0, -1, 2, -1}	{2.990731, 1.306446, 0.079445, -0.095379, -1, -1, -1, -1}	{1.774274, -1.965487, 0.003994, -0.027630, 1, -1, 2, -1}	{1.208631, -0.512208, 0.071783, 0.196325, -1, -1, -1, -1}	{-1.905610, -1.445505, -0.036444, -0.014604, -1, -1, -1, -1}	{-2.439674, 0.250077, 0.019136, -0.152248, -1, 0, -1, 3}	{0.139734, 0.902779, 0.114109, 0.079543, 1, -1, 0, -1}	{0.420671, 0.919744, 0.022254, 0.084638, -1, 1, -1, 0}	{-2.686798, -0.595077, 0.056009, 0.041614, -1, -1, -1, -1}	{0.994752, 1.478356, 0.058226, -0.021636, -1, 1, -1, 1}	{2.758668, -1.067372, 0.063452, -0.043357, -1, 0, -1, 0}	{2.282375, 1.951356, 0.041960, -0.045312, -1, -1, -1, -1}	{-1.194924, -0.335264, -0.151219, 0.006384, -1, -1, -1, -1}	{-2.869687, -1.423540, -0.079870, 0.001565, -1, 0, -1, 1}	{2.435013, -1.547150, 0.101121, 0.089253, -1, 1, -1, 3}	{2.744793, 1.729836, -0.028725, 0.190509, -1, -1, -1, -1}	{-1.031832, 0.764148, 0.135443, 0.039060, -1, -1, -1, -1}	{-0.376538, 0.919095, -0.055364, 0.040317, -1, -1, -1, -1}	{2.232666, -0.017628, -0.011338, 0.032770, -1, -1, -1, -1}	{1.688411, -0.779968, -0.135471, -0.022485, -1, -1, -1, -1}	{-2.746188, 0.947627, -0.058769, -0.107972, -1, -1, -1, -1}
{1.869938, 1.873770, 0.079877, -0.062071, -1, 1, -1, 2}	{-0.506221, -1.323658, 0.033262, -0.120650, -1, -1, -1, -1}	{1.819155, -0.049770, -0.018194, -0.129324, -1, -1, -1, -1}	{0.749466, -0.031233, 0.037005, 0.038156, -1, -1, -1, -1}	{-2.330527, -1.459200, -0.128995, 0.077023, -1, -1, -1, -1}	{-0.055832, 0.469689, -0.027940, -0.025456, 1, -1, 0, -1}	{-2.733411, -0.059149, -0.005775, 0.023792, -1, -1, -1, -1}	{-2.066964, 0.249523, 0.090019, 0.048573, -1, -1, -1, -1}	{0.978316, 1.846366, 0.181064, -0.120338, -1, -1, -1, -1}	{-2.644436, 1.561915, -0.047757, 0.130497, 0, -1, 2, -1}	{-1.828224, -0.318011, 0.103872, -0.051716, -1, -1, -1, -1}	{0.879101, 1.022005, 0.036341, -0.068730, -1, -1, -1, -1}	{1.354092, 1.320257, -0.008688, 0.113171, 1, -1, 1, -1}	{-1.248409, 0.797185, -0.073761, -0.029489, -1, -1, -1, -1}	{1.429532, 0.586841, 0.108776, 0.022608, -1, -1, -1, -1}	{-2.571939, 1.409272, -0.170843, -0.100656, 0, -1, 2, -1}	{-2.639088, 1.550656, -0.110317, 0.031773, 0, -1, 2, -1}	{1.947079, -1.748968, -0.036238, 0.073230, -1, -1, -1, -1}	{1.831831, 0.168527, 0.021503, 0.061028, -1, -1, -1, -1}	{-1.735561, -1.767582, -0.049822, 0.059833, -1, -1, -1, -1}	{-1.049762, -0.403631, -0.201252, 0.102300, -1, -1, -1, -1}	{0.350596, 0.710809, 0.043830, 0.021101, 1, -1, 0, -1}	{-0.836373, 1.906606, -0.117055, 0.021503, -1, -1, -1, -1}	{1.944616, -1.013097, 0.086350, 0.097129, -1, 0, -1, 0}	{1.050021, 1.273225, 0.147095, -0.049786, -1, 1, -1, 1}	{2.831908, -1.595042, -0.038158, -0.025952, -1, 1, -1, 3}	{2.327641, -1.980115, -0.030301, 0.116875, -1, 1, -1, 2}	{-0.464917, -0.257854, 0.023987, -0.013181, -1, -1, -1, -1}	{2.633082, -1.110609, 0.000966, -0.034950, -1, -1, -1, -1}	{2.601757, -1.766997, 0.006489, 0.059524, -1, 1, -1, 3}	{2.166866, -1.863882, 0.048218, -0.076297, -1, 1, -1, 2}	{-0.182764, 0.538974, 0.222972, -0.012307, -1, 1, -1, 0}	{-1.069804, 0.648743, 0.059549, -0.010611, -1, -1, -1, -1}	{-2.589503, -1.001327, -0.047913, -0.111168, -1, -1, -1, -1}	{2.353773, -1.551480, -0.040621, 0.107550, -1, -1, -1, -1}	{-2.990968, 0.154002, -0.045805, -0.044154, -1, -1, -1, -1}
