{-1.981289, -1.675131, 0.500000, 0}	{-1.961032, -0.608760, 0.500000, 0}	{-1.983634, 0.325470, 0.500000, 0}	{-1.656359, 1.367264, 0.500000, 0}	{-1.076316, 2.103973, 0.500000, 0}	{-3.830439, -2.714104, 0.500000, 1}	{-4.084257, -3.696580, 0.500000, 1}	{-4.654950, -4.654846, 0.500000, 1}	{4.502938, 4.509999, 0.500000, 1}	{3.853512, 3.707387, 0.500000, 1}	{0.092247, -4.247460, 0.500000, 2}	{-0.651369, -3.701145, 0.500000, 2}	{-1.477788, -3.174157, 0.500000, 2}	{-2.372864, -2.644764, 0.500000, 2}	{-3.218327, -2.115215, 0.500000, 2}	{3.130960, -4.758318, 0.500000, 3}	{2.576507, 4.613115, 0.500000, 3}	{1.882994, 3.953064, 0.500000, 3}	{1.056214, 3.302505, 0.500000, 3}	{0.180173, 3.056318, 0.500000, 3}	{-0.930978, -1.653174, 0.500000, 4}	{-0.242283, -2.406509, 0.500000, 4}	{0.284110, -3.395278, 0.500000, 4}	{0.433743, -4.475807, 0.500000, 4}	{0.429271, 4.455906, 0.500000, 4}
{-2.023347, -1.523511, 0.500000, 0}	{-1.727702, -0.549524, 0.500000, 0}	{-1.650609, 0.492633, 0.500000, 0}	{-1.401458, 1.447851, 0.500000, 0}	{-1.028455, 2.365578, 0.500000, 0}	{-3.375124, -3.040995, 0.500000, 1}	{-3.997350, -3.780724, 0.500000, 1}	{-4.635665, -4.487429, 0.500000, 1}	{4.721605, 4.801182, 0.500000, 1}	{4.236454, 3.918928, 0.500000, 1}	{0.243136, -4.162084, 0.500000, 2}	{-0.552945, -3.603245, 0.500000, 2}	{-1.557318, -3.253506, 0.500000, 2}	{-2.434454, -2.797423, 0.500000, 2}	{-3.383597, -2.707496, 0.500000, 2}	{3.230300, -4.950238, 0.500000, 3}	{2.576039, 4.396369, 0.500000, 3}	{1.728120, 3.922437, 0.500000, 3}	{0.717341, 3.658197, 0.500000, 3}	{-0.006226, 2.809326, 0.500000, 3}	{0.258297, -1.115400, 0.500000, 4}	{0.183946, -2.210380, 0.500000, 4}	{0.065683, -3.192268, 0.500000, 4}	{0.251525, -4.138840, 0.500000, 4}	{0.325357, 4.768144, 0.500000, 4}
{-2.264518, -1.573919, 0.500000, 0}	{-1.943098, -0.528339, 0.500000, 0}	{-1.454819, 0.322722, 0.500000, 0}	{-1.010785, 1.231972, 0.500000, 0}	{-0.685719, 2.195090, 0.500000, 0}	{-2.816597, -3.279197, 0.500000, 1}	{-3.712021, -3.797326, 0.500000, 1}	{-4.500779, -4.519847, 0.500000, 1}	{4.793675, 4.631319, 0.500000, 1}	{4.178498, 3.883679, 0.500000, 1}	{0.431163, -3.890342, 0.500000, 2}	{-0.608071, -3.676942, 0.500000, 2}	{-1.723122, -3.522101, 0.500000, 2}	{-2.629916, -3.055450, 0.500000, 2}	{-3.703401, -3.054082, 0.500000, 2}	{3.488622, -4.953716, 0.500000, 3}	{2.641402, 4.496016, 0.500000, 3}	{1.842499, 3.804886, 0.500000, 3}	{1.010169, 3.164434, 0.500000, 3}	{0.162808, 2.569794, 0.500000, 3}	{-0.314152, -1.120622, 0.500000, 4}	{-0.097324, -2.109831, 0.500000, 4}	{0.029106, -3.135338, 0.500000, 4}	{0.052299, -4.160111, 0.500000, 4}	{0.048572, 4.784714, 0.500000, 4}
{-2.729295, -1.436330, 0.500000, 0}	{-2.222693, -0.544649, 0.500000, 0}	{-1.547048, 0.281489, 0.500000, 0}	{-1.166006, 1.149073, 0.500000, 0}	{-0.677090, 2.010013, 0.500000, 0}	{-2.719391, -3.251704, 0.500000, 1}	{-3.694266, -3.565427, 0.500000, 1}	{-4.360526, -4.205953, 0.500000, 1}	{4.927610, -4.973462, 0.500000, 1}	{4.284660, 4.116214, 0.500000, 1}	{0.150427, -3.986789, 0.500000, 2}	{-0.761472, -3.584705, 0.500000, 2}	{-1.683581, -3.153169, 0.500000, 2}	{-2.698435, -3.234876, 0.500000, 2}	{-3.663044, -3.379646, 0.500000, 2}	{3.108390, -4.983832, 0.500000, 3}	{2.094580, 4.720426, 0.500000, 3}	{1.414843, 3.955728, 0.500000, 3}	{0.877058, 3.011388, 0.500000, 3}	{0.264676, 2.321430, 0.500000, 3}	{-0.075926, -1.342274, 0.500000, 4}	{0.238246, -2.239010, 0.500000, 4}	{0.433594, -3.223524, 0.500000, 4}	{0.418526, -4.167089, 0.500000, 4}	{0.481890, 4.798307, 0.500000, 4}
{-3.058935, -1.445636, 0.500000, 0}	{-2.365466, -0.619535, 0.500000, 0}	{-1.750392, 0.318292, 0.500000, 0}	{-1.347252, 1.299205, 0.500000, 0}	{-0.908227, 2.249877, 0.500000, 0}	{-2.934662, -2.673627, 0.500000, 1}	{-3.546292, -3.470806, 0.500000, 1}	{-4.165265, -4.366677, 0.500000, 1}	{-4.841845, 4.934726, 0.500000, 1}	{4.445043, 4.104773, 0.500000, 1}	{-0.095704, -3.775475, 0.500000, 2}	{-0.923819, -3.339934, 0.500000, 2}	{-1.862931, -3.275567, 0.500000, 2}	{-2.821873, -3.385308, 0.500000, 2}	{-3.804194, -3.410311, 0.500000, 2}	{3.150489, -4.711190, 0.500000, 3}	{2.385917, 4.532861, 0.500000, 3}	{1.672197, 3.795558, 0.500000, 3}	{0.958134, 3.100221, 0.500000, 3}	{0.271881, 2.350040, 0.500000, 3}	{-0.294579, -1.184489, 0.500000, 4}	{0.258665, -1.940344, 0.500000, 4}	{0.574524, -3.054576, 0.500000, 4}	{0.602265, -4.036131, 0.500000, 4}	{0.700637, 4.992428, 0.500000, 4}
{-3.006197, -1.347008, 0.500000, 0}	{-2.598137, -0.469318, 0.500000, 0}	{-2.353049, 0.451560, 0.500000, 0}	{-1.680583, 1.117933, 0.500000, 0}	{-0.950102, 1.832950, 0.500000, 0}	{-2.618012, -2.799642, 0.500000, 1}	{-3.433716, -3.546720, 0.500000, 1}	{-4.077459, -4.312012, 0.500000, 1}	{-4.812055, 4.992788, 0.500000, 1}	{4.637791, 4.201824, 0.500000, 1}	{-0.075863, -3.638184, 0.500000, 2}	{-1.022342, -3.375845, 0.500000, 2}	{-2.053280, -3.086834, 0.500000, 2}	{-3.152150, -3.105022, 0.500000, 2}	{-4.136428, -3.402813, 0.500000, 2}	{3.175716, -4.991549, 0.500000, 3}	{2.352395, 4.500584, 0.500000, 3}	{1.691806, 3.777149, 0.500000, 3}	{0.969091, 3.132766, 0.500000, 3}	{0.121217, 2.557754, 0.500000, 3}	{-0.475645, -1.419626, 0.500000, 4}	{0.134881, -2.256385, 0.500000, 4}	{0.392957, -3.165984, 0.500000, 4}	{0.540782, -4.143353, 0.500000, 4}	{0.510806, 4.958172, 0.500000, 4}
{-3.466763, -1.200180, 0.500000, 0}	{-2.951565, -0.363774, 0.500000, 0}	{-2.489656, 0.571782, 0.500000, 0}	{-1.938253, 1.293883, 0.500000, 0}	{-1.206255, 1.927443, 0.500000, 0}	{-2.752995, -2.968832, 0.500000, 1}	{-3.475286, -3.577554, 0.500000, 1}	{-4.126282, -4.413557, 0.500000, 1}	{-4.676387, 4.883992, 0.500000, 1}	{4.788853, 4.089017, 0.500000, 1}	{0.026594, -3.378722, 0.500000, 2}	{-0.960408, -3.347463, 0.500000, 2}	{-1.994643, -3.353305, 0.500000, 2}	{-2.999016, -3.226698, 0.500000, 2}	{-4.112240, -3.121589, 0.500000, 2}	{3.499369, 4.638033, 0.500000, 3}	{2.546673, 4.058314, 0.500000, 3}	{1.600227, 3.815064, 0.500000, 3}	{0.714442, 3.315619, 0.500000, 3}	{0.151514, 2.324482, 0.500000, 3}	{-0.430472, -1.215631, 0.500000, 4}	{-0.281961, -2.247297, 0.500000, 4}	{-0.124717, -3.157611, 0.500000, 4}	{0.086955, -4.066278, 0.500000, 4}	{0.352108, 4.929683, 0.500000, 4}
{-3.631308, -1.427741, 0.500000, 0}	{-3.118604, -0.584087, 0.500000, 0}	{-2.363647, 0.117987, 0.500000, 0}	{-1.771357, 1.046084, 0.500000, 0}	{-1.155301, 1.870367, 0.500000, 0}	{-2.718687, -2.476928, 0.500000, 1}	{-3.338891, -3.321359, 0.500000, 1}	{-3.739112, -4.324692, 0.500000, 1}	{-4.188295, 4.784231, 0.500000, 1}	{-4.840047, 4.069367, 0.500000, 1}	{0.035268, -3.017072, 0.500000, 2}	{-0.969362, -3.377579, 0.500000, 2}	{-2.042969, -3.426175, 0.500000, 2}	{-2.911412, -3.225410, 0.500000, 2}	{-3.876072, -3.018846, 0.500000, 2}	{3.616814, 4.359055, 0.500000, 3}	{2.689684, 4.193455, 0.500000, 3}	{1.713849, 3.943600, 0.500000, 3}	{0.909206, 3.396158, 0.500000, 3}	{-0.002034, 2.897443, 0.500000, 3}	{-0.183461, -0.904442, 0.500000, 4}	{-0.277805, -1.909165, 0.500000, 4}	{-0.320939, -2.909768, 0.500000, 4}	{-0.123588, -3.937908, 0.500000, 4}	{0.096709, -4.943804, 0.500000, 4}
{-3.741939, -1.319393, 0.500000, 0}	{-3.055425, -0.600902, 0.500000, 0}	{-2.302955, 0.169220, 0.500000, 0}	{-1.629521, 0.868437, 0.500000, 0}	{-0.919861, 1.515555, 0.500000, 0}	{-2.740493, -2.507120, 0.500000, 1}	{-3.250334, -3.325977, 0.500000, 1}	{-3.587596, -4.247257, 0.500000, 1}	{-4.004916, 4.802315, 0.500000, 1}	{-4.585160, 3.853883, 0.500000, 1}	{0.241506, -3.608035, 0.500000, 2}	{-0.724796, -3.443098, 0.500000, 2}	{-1.714353, -3.567585, 0.500000, 2}	{-2.679867, -3.404525, 0.500000, 2}	{-3.536109, -2.956110, 0.500000, 2}	{3.466829, 4.940865, 0.500000, 3}	{2.741733, 4.389048, 0.500000, 3}	{1.724133, 4.089230, 0.500000, 3}	{0.874939, 3.491867, 0.500000, 3}	{0.040756, 2.799896, 0.500000, 3}	{-0.233688, -0.702056, 0.500000, 4}	{-0.238946, -1.641711, 0.500000, 4}	{-0.314731, -2.638331, 0.500000, 4}	{-0.238715, -3.706437, 0.500000, 4}	{-0.176945, -4.760561, 0.500000, 4}
{-3.632569, -0.813903, 0.500000, 0}	{-3.042970, -0.020249, 0.500000, 0}	{-2.325992, 0.683931, 0.500000, 0}	{-1.476878, 1.099193, 0.500000, 0}	{-0.624286, 1.561892, 0.500000, 0}	{-2.253104, -2.745346, 0.500000, 1}	{-2.986843, -3.269503, 0.500000, 1}	{-3.775016, -3.984942, 0.500000, 1}	{-4.349410, -4.746146, 0.500000, 1}	{-4.986774, 4.566709, 0.500000, 1}	{-0.048115, -3.467401, 0.500000, 2}	{-0.977192, -3.497407, 0.500000, 2}	{-1.930659, -3.421137, 0.500000, 2}	{-2.815366, -3.211540, 0.500000, 2}	{-3.780410, -3.243357, 0.500000, 2}	{3.403814, 4.421208, 0.500000, 3}	{2.343945, 4.416400, 0.500000, 3}	{1.414062, 4.166233, 0.500000, 3}	{0.693217, 3.402362, 0.500000, 3}	{0.238392, 2.541657, 0.500000, 3}	{-0.450755, -0.630636, 0.500000, 4}	{-0.683989, -1.461545, 0.500000, 4}	{-0.335988, -2.523145, 0.500000, 4}	{-0.083730, -3.608477, 0.500000, 4}	{0.219543, -4.477221, 0.500000, 4}
{-3.764115, -0.629535, 0.500000, 0}	{-2.813218, -0.211189, 0.500000, 0}	{-1.915986, 0.341863, 0.500000, 0}	{-1.396500, 1.054489, 0.500000, 0}	{-1.218230, 2.029375, 0.500000, 0}	{-2.620219, -2.527641, 0.500000, 1}	{-3.060182, -3.384146, 0.500000, 1}	{-3.501303, -4.197859, 0.500000, 1}	{-4.388283, -4.863485, 0.500000, 1}	{4.857972, 4.591578, 0.500000, 1}	{-0.087141, -2.895132, 0.500000, 2}	{-0.875774, -3.461270, 0.500000, 2}	{-1.790452, -3.867622, 0.500000, 2}	{-2.752854, -3.596637, 0.500000, 2}	{-3.745508, -3.471216, 0.500000, 2}	{3.277397, 4.759624, 0.500000, 3}	{2.422891, 4.274479, 0.500000, 3}	{1.479398, 3.868592, 0.500000, 3}	{0.652294, 3.339520, 0.500000, 3}	{-0.126131, 2.931045, 0.500000, 3}	{-0.286261, -0.570627, 0.500000, 4}	{-0.525898, -1.526227, 0.500000, 4}	{-0.512303, -2.536617, 0.500000, 4}	{-0.151606, -3.507288, 0.500000, 4}	{0.397726, -4.291344, 0.500000, 4}
{-3.434380, -0.861458, 0.500000, 0}	{-2.740104, -0.200128, 0.500000, 0}	{-1.859578, 0.299701, 0.500000, 0}	{-1.233158, 1.227523, 0.500000, 0}	{-1.092384, 2.046665, 0.500000, 0}	{-2.419310, -2.423200, 0.500000, 1}	{-2.912680, -3.234576, 0.500000, 1}	{-3.505684, -4.111487, 0.500000, 1}	{-3.967189, -4.859366, 0.500000, 1}	{-4.375296, 4.143866, 0.500000, 1}	{-0.200624, -3.617233, 0.500000, 2}	{-1.172417, -3.430581, 0.500000, 2}	{-2.158624, -3.442947, 0.500000, 2}	{-3.170890, -3.453450, 0.500000, 2}	{-4.156434, -3.014782, 0.500000, 2}	{3.255188, 4.508799, 0.500000, 3}	{2.279104, 4.182530, 0.500000, 3}	{1.314598, 4.070669, 0.500000, 3}	{0.524134, 3.560485, 0.500000, 3}	{-0.478739, 2.988912, 0.500000, 3}	{-0.072615, -0.930012, 0.500000, 4}	{-0.274406, -1.894094, 0.500000, 4}	{-0.394763, -2.860778, 0.500000, 4}	{0.003364, -3.610128, 0.500000, 4}	{0.742902, -4.267522, 0.500000, 4}
{-3.842505, -1.135451, 0.500000, 0}	{-3.109656, -0.455547, 0.500000, 0}	{-2.244674, 0.190498, 0.500000, 0}	{-1.378325, 0.790804, 0.500000, 0}	{-0.806656, 1.670952, 0.500000, 0}	{-2.377816, -2.935702, 0.500000, 1}	{-2.941349, -3.641563, 0.500000, 1}	{-3.487339, -4.444248, 0.500000, 1}	{-4.136579, 4.775310, 0.500000, 1}	{-4.702137, 3.951276, 0.500000, 1}	{-0.118060, -3.652781, 0.500000, 2}	{-0.978514, -3.492598, 0.500000, 2}	{-2.071597, -3.110238, 0.500000, 2}	{-2.947902, -3.045584, 0.500000, 2}	{-3.980677, -2.730992, 0.500000, 2}	{3.255634, 4.575661, 0.500000, 3}	{2.297139, 4.198565, 0.500000, 3}	{1.338627, 3.706419, 0.500000, 3}	{0.427611, 3.200349, 0.500000, 3}	{-0.451984, 2.914282, 0.500000, 3}	{-0.587613, -1.226367, 0.500000, 4}	{-0.187887, -2.154969, 0.500000, 4}	{0.209234, -3.074053, 0.500000, 4}	{0.534879, -4.060006, 0.500000, 4}	{0.805983, 4.956183, 0.500000, 4}
{-3.919881, -0.807818, 0.500000, 0}	{-2.994170, -0.283375, 0.500000, 0}	{-2.288091, 0.458281, 0.500000, 0}	{-1.492644, 1.167800, 0.500000, 0}	{-0.587891, 1.577537, 0.500000, 0}	{-1.594635, -2.792282, 0.500000, 1}	{-2.406571, -3.469503, 0.500000, 1}	{-3.209169, -4.145122, 0.500000, 1}	{-3.834974, -4.781412, 0.500000, 1}	{-4.579972, 4.434028, 0.500000, 1}	{-0.193660, -3.912537, 0.500000, 2}	{-1.034083, -3.229355, 0.500000, 2}	{-1.799582, -2.805342, 0.500000, 2}	{-2.735829, -2.609368, 0.500000, 2}	{-3.784274, -2.350737, 0.500000, 2}	{3.077061, 4.973706, 0.500000, 3}	{2.120200, 4.404569, 0.500000, 3}	{1.177025, 4.050552, 0.500000, 3}	{0.376743, 3.445884, 0.500000, 3}	{-0.417168, 2.895270, 0.500000, 3}	{-0.280086, -1.269622, 0.500000, 4}	{-0.018040, -2.309576, 0.500000, 4}	{0.602821, -3.165374, 0.500000, 4}	{0.899443, -4.040604, 0.500000, 4}	{0.870644, 4.986752, 0.500000, 4}
{-4.350034, -0.158777, 0.500000, 0}	{-3.322361, -0.304374, 0.500000, 0}	{-2.344055, -0.000760, 0.500000, 0}	{-1.539767, 0.558687, 0.500000, 0}	{-0.698638, 1.258744, 0.500000, 0}	{-1.272692, -3.165216, 0.500000, 1}	{-2.193591, -3.365087, 0.500000, 1}	{-3.070522, -3.859279, 0.500000, 1}	{-3.897021, -4.450464, 0.500000, 1}	{-4.487220, 4.681020, 0.500000, 1}	{-0.075787, -3.671577, 0.500000, 2}	{-1.054472, -2.996724, 0.500000, 2}	{-2.040263, -2.654943, 0.500000, 2}	{-2.990346, -2.471117, 0.500000, 2}	{-3.782133, -1.827332, 0.500000, 2}	{2.982826, 4.392309, 0.500000, 3}	{1.875936, 4.366588, 0.500000, 3}	{0.971592, 4.021414, 0.500000, 3}	{0.263257, 3.358155, 0.500000, 3}	{-0.159805, 2.518979, 0.500000, 3}	{0.120740, -1.482871, 0.500000, 4}	{0.443621, -2.333378, 0.500000, 4}	{0.669527, -3.307487, 0.500000, 4}	{0.881244, -4.339382, 0.500000, 4}	{1.305252, 4.674494, 0.500000, 4}
{-4.485262, -0.029483, 0.500000, 0}	{-3.524372, 0.283862, 0.500000, 0}	{-2.688446, 0.671771, 0.500000, 0}	{-1.752079, 1.159286, 0.500000, 0}	{-0.748454, 1.451494, 0.500000, 0}	{-1.707082, -3.067219, 0.500000, 1}	{-2.574773, -3.152310, 0.500000, 1}	{-3.409143, -3.635429, 0.500000, 1}	{-4.305983, -3.898990, 0.500000, 1}	{4.907997, -4.662969, 0.500000, 1}	{-0.663606, -4.062599, 0.500000, 2}	{-1.199635, -3.214036, 0.500000, 2}	{-2.079507, -2.723777, 0.500000, 2}	{-2.956724, -2.360669, 0.500000, 2}	{-3.882125, -1.949722, 0.500000, 2}	{2.904062, 4.843437, 0.500000, 3}	{2.131163, 4.367712, 0.500000, 3}	{1.378602, 3.768978, 0.500000, 3}	{0.495427, 3.303524, 0.500000, 3}	{-0.308985, 2.571146, 0.500000, 3}	{-0.469454, -1.894439, 0.500000, 4}	{0.314196, -2.411788, 0.500000, 4}	{0.879007, -3.252483, 0.500000, 4}	{1.141878, -4.259700, 0.500000, 4}	{1.385582, 4.817864, 0.500000, 4}
{-4.593553, 0.312819, 0.500000, 0}	{-3.553144, 0.542479, 0.500000, 0}	{-2.496730, 0.578574, 0.500000, 0}	{-1.725706, 1.056126, 0.500000, 0}	{-0.932908, 1.698177, 0.500000, 0}	{-1.606324, -3.179955, 0.500000, 1}	{-2.627285, -3.423474, 0.500000, 1}	{-3.557581, -3.677140, 0.500000, 1}	{-4.393758, -4.077619, 0.500000, 1}	{-4.957642, -4.866356, 0.500000, 1}	{-0.614746, -4.196618, 0.500000, 2}	{-1.552445, -3.750626, 0.500000, 2}	{-2.410407, -3.170737, 0.500000, 2}	{-3.252210, -2.601601, 0.500000, 2}	{-3.985866, -1.917616, 0.500000, 2}	{2.967507, 4.650255, 0.500000, 3}	{2.131941, 4.075976, 0.500000, 3}	{1.191229, 3.617951, 0.500000, 3}	{0.531867, 2.840321, 0.500000, 3}	{0.220362, 1.895695, 0.500000, 3}	{-0.694238, -1.751866, 0.500000, 4}	{0.189276, -2.183168, 0.500000, 4}	{0.562192, -3.062547, 0.500000, 4}	{0.991276, -3.891219, 0.500000, 4}	{1.561274, -4.806708, 0.500000, 4}
{-4.596839, 0.112752, 0.500000, 0}	{-3.632503, 0.383993, 0.500000, 0}	{-2.692111, 0.653503, 0.500000, 0}	{-1.596009, 0.920315, 0.500000, 0}	{-0.614613, 0.929679, 0.500000, 0}	{-1.497700, -2.922561, 0.500000, 1}	{-2.440043, -3.095661, 0.500000, 1}	{-3.335883, -3.409754, 0.500000, 1}	{-4.268356, -3.911362, 0.500000, 1}	{-4.917727, -4.746412, 0.500000, 1}	{-0.418830, -4.355740, 0.500000, 2}	{-1.339968, -3.907205, 0.500000, 2}	{-2.232476, -3.412960, 0.500000, 2}	{-3.064877, -2.903602, 0.500000, 2}	{-4.029175, -2.327851, 0.500000, 2}	{3.110273, 4.546910, 0.500000, 3}	{2.273498, 3.933081, 0.500000, 3}	{1.322898, 3.290411, 0.500000, 3}	{0.458262, 2.765620, 0.500000, 3}	{-0.380014, 2.178280, 0.500000, 3}	{-0.224893, -1.345557, 0.500000, 4}	{0.264513, -2.184315, 0.500000, 4}	{0.713060, -3.082480, 0.500000, 4}	{1.359735, -3.997518, 0.500000, 4}	{1.793361, -4.986443, 0.500000, 4}
{-4.738463, 0.429121, 0.500000, 0}	{-3.812223, 0.628861, 0.500000, 0}	{-2.904994, 0.723144, 0.500000, 0}	{-1.964392, 0.784288, 0.500000, 0}	{-0.932045, 1.111393, 0.500000, 0}	{-1.878500, -2.568270, 0.500000, 1}	{-2.571348, -3.329149, 0.500000, 1}	{-3.316107, -4.010733, 0.500000, 1}	{-4.184682, -4.609054, 0.500000, 1}	{4.809038, -4.632293, 0.500000, 1}	{-0.031757, -3.895193, 0.500000, 2}	{-1.091915, -3.760529, 0.500000, 2}	{-2.082740, -3.485469, 0.500000, 2}	{-2.934258, -3.093431, 0.500000, 2}	{-3.627526, -2.398783, 0.500000, 2}	{3.164539, 4.467748, 0.500000, 3}	{2.398134, 3.659520, 0.500000, 3}	{1.463033, 3.266710, 0.500000, 3}	{0.714961, 2.669986, 0.500000, 3}	{-0.145254, 2.270697, 0.500000, 3}	{-0.059247, -1.483825, 0.500000, 4}	{0.233490, -2.466597, 0.500000, 4}	{0.583365, -3.417642, 0.500000, 4}	{1.110510, -4.238622, 0.500000, 4}	{1.473473, 4.947051, 0.500000, 4}
{-4.734874, 0.303715, 0.500000, 0}	{-3.881324, 0.625349, 0.500000, 0}	{-2.892233, 0.794476, 0.500000, 0}	{-2.046140, 0.924298, 0.500000, 0}	{-1.077806, 0.959636, 0.500000, 0}	{-1.889127, -2.668647, 0.500000, 1}	{-2.646674, -3.092844, 0.500000, 1}	{-3.407329, -3.667594, 0.500000, 1}	{-4.313205, -4.269193, 0.500000, 1}	{4.638885, -4.326348, 0.500000, 1}	{-0.181208, -4.014463, 0.500000, 2}	{-1.083531, -3.779134, 0.500000, 2}	{-1.938358, -3.489660, 0.500000, 2}	{-2.610698, -2.796852, 0.500000, 2}	{-3.464173, -2.101212, 0.500000, 2}	{3.116926, 4.563172, 0.500000, 3}	{2.376067, 3.790707, 0.500000, 3}	{1.598060, 3.174933, 0.500000, 3}	{0.764676, 2.595046, 0.500000, 3}	{-0.194754, 2.372920, 0.500000, 3}	{0.071981, -1.111182, 0.500000, 4}	{0.285619, -2.201757, 0.500000, 4}	{0.649522, -3.024152, 0.500000, 4}	{1.181124, -3.787321, 0.500000, 4}	{1.659015, -4.715092, 0.500000, 4}
{-4.939823, 0.371505, 0.500000, 0}	{-3.943477, 0.605100, 0.500000, 0}	{-2.880952, 0.700688, 0.500000, 0}	{-1.838699, 0.722025, 0.500000, 0}	{-0.766641, 0.481767, 0.500000, 0}	{-1.722895, -3.120516, 0.500000, 1}	{-2.620140, -3.552456, 0.500000, 1}	{-3.555867, -3.910772, 0.500000, 1}	{-4.427828, -4.188434, 0.500000, 1}	{4.736369, -4.520291, 0.500000, 1}	{-0.138064, -4.280354, 0.500000, 2}	{-1.063602, -3.969285, 0.500000, 2}	{-1.978662, -3.542224, 0.500000, 2}	{-2.754541, -3.007332, 0.500000, 2}	{-3.451134, -2.380698, 0.500000, 2}	{3.072184, 4.545953, 0.500000, 3}	{2.422931, 3.962762, 0.500000, 3}	{1.532684, 3.438777, 0.500000, 3}	{0.774536, 2.797818, 0.500000, 3}	{-0.165439, 2.533560, 0.500000, 3}	{-0.606281, -1.335836, 0.500000, 4}	{-0.017891, -2.001927, 0.500000, 4}	{0.572010, -2.847633, 0.500000, 4}	{1.167260, -3.593508, 0.500000, 4}	{1.557858, -4.582903, 0.500000, 4}
{4.793487, 0.417405, 0.500000, 0}	{-4.214776, 0.434391, 0.500000, 0}	{-3.190167, 0.621817, 0.500000, 0}	{-2.171467, 0.614748, 0.500000, 0}	{-1.165958, 0.651724, 0.500000, 0}	{-1.931233, -2.934543, 0.500000, 1}	{-2.967168, -3.069281, 0.500000, 1}	{-3.940428, -3.360248, 0.500000, 1}	{-4.596853, -4.093009, 0.500000, 1}	{4.829487, -4.817368, 0.500000, 1}	{-0.138401, -4.102036, 0.500000, 2}	{-1.133158, -3.897769, 0.500000, 2}	{-2.025719, -3.416483, 0.500000, 2}	{-2.883109, -2.861023, 0.500000, 2}	{-3.706687, -2.440859, 0.500000, 2}	{3.280011, 4.905355, 0.500000, 3}	{2.380621, 4.561023, 0.500000, 3}	{1.613788, 3.833836, 0.500000, 3}	{0.883490, 3.255826, 0.500000, 3}	{0.250721, 2.562031, 0.500000, 3}	{-0.709252, -1.717189, 0.500000, 4}	{0.035500, -2.430229, 0.500000, 4}	{0.590290, -3.222617, 0.500000, 4}	{1.283323, -3.909747, 0.500000, 4}	{2.026166, -4.389728, 0.500000, 4}
{-4.944293, 0.358267, 0.500000, 0}	{-3.932354, 0.452303, 0.500000, 0}	{-3.004733, 0.660739, 0.500000, 0}	{-2.004236, 0.375502, 0.500000, 0}	{-1.088304, -0.034902, 0.500000, 0}	{-1.859126, -2.675203, 0.500000, 1}	{-2.710201, -3.251710, 0.500000, 1}	{-3.504907, -3.809220, 0.500000, 1}	{-4.340989, -4.237538, 0.500000, 1}	{4.780034, -4.551704, 0.500000, 1}	{-0.180089, -4.223071, 0.500000, 2}	{-1.134207, -4.058177, 0.500000, 2}	{-2.133574, -3.881331, 0.500000, 2}	{-2.946204, -3.219869, 0.500000, 2}	{-3.586359, -2.481364, 0.500000, 2}	{3.127227, -4.886223, 0.500000, 3}	{2.573096, 4.390217, 0.500000, 3}	{1.830733, 3.636548, 0.500000, 3}	{1.060275, 3.094114, 0.500000, 3}	{0.179335, 2.622484, 0.500000, 3}	{-0.606135, -1.451120, 0.500000, 4}	{-0.405487, -2.453470, 0.500000, 4}	{0.287386, -3.141296, 0.500000, 4}	{1.185106, -3.632502, 0.500000, 4}	{2.221362, -4.208900, 0.500000, 4}
{4.793341, 0.494339, 0.500000, 0}	{-4.152022, 0.342201, 0.500000, 0}	{-3.098596, 0.109867, 0.500000, 0}	{-2.091890, 0.213356, 0.500000, 0}	{-1.045429, 0.327577, 0.500000, 0}	{-1.938987, -2.204088, 0.500000, 1}	{-2.418538, -3.067661, 0.500000, 1}	{-3.296666, -3.579823, 0.500000, 1}	{-4.363393, -3.613380, 0.500000, 1}	{4.563521, -3.693444, 0.500000, 1}	{-0.319464, -4.219504, 0.500000, 2}	{-1.359387, -3.850220, 0.500000, 2}	{-2.236632, -3.531658, 0.500000, 2}	{-2.933847, -2.785975, 0.500000, 2}	{-3.689417, -2.074910, 0.500000, 2}	{2.779825, -4.690276, 0.500000, 3}	{2.578710, 4.326998, 0.500000, 3}	{1.967942, 3.449569, 0.500000, 3}	{1.112642, 2.976871, 0.500000, 3}	{0.097344, 2.765672, 0.500000, 3}	{-0.808343, -1.595716, 0.500000, 4}	{-0.237919, -2.433015, 0.500000, 4}	{0.190338, -3.341818, 0.500000, 4}	{1.131492, -3.694045, 0.500000, 4}	{2.145124, -4.030550, 0.500000, 4}
