{0.152841, 2.401499, -0.108412, 0.103667, -1, -1, -1, -1}	{1.727421, -2.722909, -0.025683, -0.147785, -1, -1, -1, -1}
{0.997281, -1.466684, -0.053773, 0.161597, 2, -1, 3, -1}	{-2.979161, -2.361851, -0.148884, -0.008204, -1, -1, -1, -1}
{1.011425, -1.760537, -0.150946, -0.049126, 2, -1, 3, -1}	{2.439313, 1.981653, 0.216720, 0.030596, -1, -1, -1, -1}
{0.884855, -1.428493, -0.135634, -0.044123, 2, -1, 3, -1}	{-1.925164, 1.052161, 0.022625, 0.134710, -1, 0, -1, 0}
{0.680238, -1.435243, -0.083700, -0.217987, 2, -1, 3, -1}	{-2.286288, 1.309457, 0.096563, 0.214533, -1, 0, -1, 0}
{-0.417582, -2.353811, 0.039970, 0.131987, 2, -1, 3, -1}	{-0.956997, 1.519540, -0.120823, 0.199575, -1, 0, -1, 0}
{-0.683113, -1.915975, 0.192892, -0.126015, 2, -1, 3, -1}	{-2.193637, 1.662011, 0.196362, 0.122391, -1, 0, -1, 0}
{-0.217315, -1.955758, -0.006107, -0.174707, 2, -1, 3, -1}	{2.657858, 0.736328, -0.144797, -0.094595, -1, 0, -1, 0}
{0.061312, -1.786400, -0.119103, -0.052280, 2, -1, 3, -1}	{2.578891, -0.153998, 0.014902, 0.194021, -1, 0, -1, 0}
{-0.051210, -1.382483, 0.107636, 0.126035, 2, 0, 3, 3}	{2.943795, 0.102947, -0.187199, 0.077954, -1, 0, -1, 0}
{0.050909, -1.160489, 0.105586, 0.116914, 2, 0, 3, 3}	{2.794178, 0.701743, 0.167101, -0.148849, -1, 0, -1, 0}
{0.192979, -1.246564, 0.015368, 0.134536, 2, 0, 3, 3}	{2.619816, 0.264329, -0.149261, 0.018515, -1, 0, -1, 0}
{-0.273289, -1.583515, 0.101060, 0.236223, 2, 0, 3, 3}	{2.154182, -0.220494, 0.113848, -0.006380, -1, 0, -1, 0}
{-0.839830, -1.713441, 0.088253, 0.103989, 2, 0, 3, 3}	{2.380942, 0.223953, -0.176564, 0.111610, -1, 0, -1, 0}
{-0.179981, -1.576415, 0.081205, 0.194542, 2, 0, 3, 3}	{2.624342, 0.208468, 0.109395, 0.153958, -1, 0, -1, 0}
{-0.397525, -0.866154, 0.053717, 0.151291, 2, 0, 3, 3}	{2.036183, 0.181765, 0.130194, -0.036781, -1, 0, -1, 0}
{-0.099113, -1.285831, -0.074895, 0.269592, 2, 0, 3, 3}	{2.463019, 0.532399, 0.071951, 0.094572, -1, 0, -1, 0}
{-0.406056, -1.369382, -0.042045, 0.208325, 2, 0, 3, 3}	{2.471779, 0.081977, -0.112329, 0.217751, -1, 0, -1, 0}
{-0.269375, -1.474428, 0.014936, 0.122081, 2, 0, 3, 3}	{2.424785, -0.662243, -0.189991, 0.073635, -1, 0, -1, 0}
{-0.170208, -1.449059, -0.000634, 0.319880, 2, 0, 3, 3}	{2.116646, -1.270049, 0.156665, -0.093885, -1, 0, -1, 0}
{-0.065642, -2.012304, 0.023393, 0.112565, 2, 0, 3, 3}	{2.248494, -0.895812, 0.086006, -0.138915, -1, 0, -1, 0}
{-0.089072, -1.787898, 0.105475, 0.163812, 2, 0, 3, 3}	{2.536816, -0.638236, -0.226810, -0.173976, -1, 0, -1, 0}
{0.036959, -1.882116, 0.022653, 0.093789, 2, 0, 3, 3}	{2.887683, -0.503797, -0.137840, -0.039756, -1, 0, -1, 0}
{0.008016, -1.457119, 0.049740, 0.114318, 2, 0, 3, 3}	{2.529527, -0.540504, 0.001915, 0.250151, -1, 0, -1, 0}
{0.016810, -1.786301, 0.052047, 0.138827, 2, 0, 3, 3}	{2.423291, -1.628431, 0.013008, 0.230420, -1, 0, -1, 0}
{0.119072, -1.890422, -0.082572, 0.256531, 2, 0, 3, 3}	{2.313171, -2.208434, -0.042182, 0.101141, -1, 0, -1, 0}
{-0.246161, -1.277245, -0.027837, 0.271428, 2, 0, 3, 3}	{2.547155, -2.640838, -0.030097, 0.006123, -1, 0, -1, 0}
{0.323336, -1.102714, -0.195742, 0.211219, 2, 0, 3, 3}	{-2.539096, 2.941138, 0.118868, -0.037554, -1, 0, -1, 0}
{0.702188, -1.896251, -0.067456, 0.156696, 2, 0, 3, 3}	{-2.810000, 2.795665, 0.080341, 0.049915, -1, 0, -1, 0}
{0.087973, -1.640444, -0.000406, 0.166207, 2, 0, 3, 3}	{2.898342, 2.852722, -0.085137, 0.076117, -1, 0, -1, 0}
{0.371089, -2.279635, 0.076220, 0.206886, 2, 0, 3, 3}	{-2.614454, 2.787119, -0.099005, -0.082689, -1, 0, -1, 0}
{0.773809, -2.251171, -0.022773, 0.219564, 2, 0, 3, 3}	{-2.577518, -1.323204, -0.090154, 0.164197, -1, 0, -1, 0}
{0.818390, -2.634551, 0.020283, 0.208441, 2, 0, 3, 3}	{-2.680263, -1.769633, 0.198211, -0.100733, -1, 0, -1, 0}
{0.775908, -2.417501, 0.059096, 0.301621, 2, 0, 3, 3}	{-2.670925, -0.591290, 0.235509, -0.117518, -1, 0, -1, 0}
{0.831869, -2.484775, 0.044353, 0.267536, 2, 0, 3, 3}	{-2.625894, -1.149676, 0.197625, -0.122966, -1, 0, -1, 0}
{0.951555, -1.776942, -0.060576, 0.170378, 2, 0, 3, 3}	{2.901438, -1.936173, 0.274918, 0.074834, -1, 0, -1, 0}
{1.347079, -2.254912, -0.005117, 0.071680, 2, 0, 3, 3}	{-2.133776, -1.754849, -0.099269, -0.111059, -1, 0, -1, 0}
{1.373328, -2.860420, 0.124674, 0.188318, 2, 0, 3, 3}	{-1.868684, -0.743221, 0.098712, 0.102218, -1, 0, -1, 0}
{0.561196, 2.910240, 0.086567, 0.138803, 2, 0, 3, 3}	{0.034140, 0.545018, -0.163456, 0.034548, -1, 0, -1, 0}
{0.847062, -2.671570, 0.069139, 0.074352, 2, 0, 3, 3}	{-0.770634, 0.573807, -0.015127, -0.149531, -1, 0, -1, 0}
{1.382769, -2.305396, 0.116725, 0.150879, 2, 0, 3, 3}	{-0.961419, 0.662179, -0.011530, -0.217967, -1, 0, -1, 0}
{1.205931, -2.436651, 0.042765, 0.093486, 2, 0, 3, 3}	{-0.233545, 0.502068, 0.062999, 0.201201, -1, 0, -1, 0}
{1.163959, -2.940748, 0.185384, 0.084737, 2, 0, 3, 3}	{0.412259, 0.320959, -0.142494, -0.062744, -1, 0, -1, 0}
{0.977804, -2.387073, 0.103606, 0.137124, 2, 0, 3, 3}	{-1.082809, 0.804635, 0.107413, -0.050092, -1, 0, -1, 0}
{0.971983, -2.630070, 0.168240, 0.140594, 2, 0, 3, 3}	{-1.041391, 0.431583, -0.205705, 0.005339, -1, 0, -1, 0}
{1.212933, -2.000018, 0.101324, 0.118976, 2, 0, 3, 3}	{-1.831388, 0.069645, 0.196751, 0.036563, -1, 0, -1, 0}
{1.377290, -2.269501, 0.043030, 0.127324, 2, 0, 3, 3}	{-1.692691, -0.719678, 0.026087, 0.291610, -1, 0, -1, 0}
{0.827535, -2.925625, 0.107576, 0.052732, 2, 0, 3, 3}	{-1.076497, 0.379036, 0.107173, -0.138367, -1, 0, -1, 0}
{0.314862, 2.933087, 0.206036, 0.036359, 2, 0, 3, 3}	{-0.132213, 0.554400, -0.010589, -0.082130, -1, 0, -1, 0}
{0.808099, -2.868563, 0.196334, 0.047351, 2, 0, 3, 3}	{-0.392618, 0.424953, 0.084125, 0.126871, -1, 0, -1, 0}
{1.690119, -2.570266, 0.200298, 0.205201, 2, 0, 3, 3}	{-0.760931, 0.166570, -0.108025, 0.016356, -1, 0, -1, 0}
{1.716193, -2.492450, 0.131813, 0.152758, 2, 0, 3, 3}	{-1.068936, 0.162136, -0.066583, -0.116582, -1, 0, -1, 0}
