{2.500000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{2.291670, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{2.083330, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{1.875000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{1.666670, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{1.458330, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{1.250000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{1.041670, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{0.833333, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{0.625000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{0.416667, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{0.208333, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{0.000000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-0.208333, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-0.416667, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-0.625000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-0.833333, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-1.041670, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-1.250000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-1.458330, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-1.666670, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-1.875000, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-2.083330, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{-2.291670, 1.000000, 0.000000, -1.000000, -1, -1, -1, -1}	{2.500000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{2.291670, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{2.083330, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{1.875000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{1.666670, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{1.458330, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{1.250000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{1.041670, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{0.833333, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{0.625000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{0.416667, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{0.208333, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{0.000000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-0.208333, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-0.416667, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-0.625000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-0.833333, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-1.041670, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-1.250000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-1.458330, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-1.666670, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-1.875000, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-2.083330, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}	{-2.291670, 0.000000, 0.000000, -2.000000, -1, -1, -1, -1}
{1.383477, 0.542529, 0.630087, -0.736031, 0, -1, 2, -1}	{2.660047, 0.404325, -0.748481, -0.725122, -1, 1, -1, 3}	{-2.637544, 0.305298, -0.926924, -0.666055, -1, -1, -1, -1}	{1.203874, -0.033505, 0.774899, -0.499052, -1, -1, -1, -1}	{1.908193, -0.321615, -0.849248, -0.455125, 1, -1, 3, -1}	{1.359876, 0.936896, 0.558243, -0.909248, -1, 0, -1, 3}	{0.963434, 0.728351, 0.399093, 0.950137, 0, -1, 2, -1}	{0.606695, 0.133018, 0.847021, -0.564698, -1, 1, -1, 3}	{1.240464, 1.199127, -0.027417, -0.994633, -1, -1, -1, -1}	{1.787250, -0.097876, -0.821387, -0.451953, -1, 1, -1, 2}	{1.843927, -0.144184, -0.970703, -0.365185, -1, -1, -1, -1}	{0.794340, 1.610874, -0.613059, -0.683274, -1, -1, -1, -1}	{0.473726, 1.056197, -1.044865, 0.389495, -1, 0, -1, 0}	{0.045065, 2.201078, -0.157325, -0.925495, -1, 0, -1, 1}	{0.771322, 0.619217, -0.564883, -0.799770, -1, -1, -1, -1}	{-0.458296, 0.515818, 0.513119, -0.848300, -1, -1, -1, -1}	{-1.305470, 1.006354, -0.700075, -0.723867, -1, -1, -1, -1}	{0.463654, 1.122420, -0.930630, -0.182889, -1, -1, -1, -1}	{-0.980326, 0.487577, -1.002126, -0.142134, -1, -1, -1, -1}	{-2.090077, 0.752201, 0.153904, -0.968774, -1, -1, -1, -1}	{-1.601346, 1.314574, 0.417939, -0.918986, -1, -1, -1, -1}	{-1.084153, 1.598441, -0.044866, -0.979647, 0, -1, 0, -1}	{-1.321000, 0.495037, -0.846328, -0.028528, -1, -1, -1, -1}	{-2.712319, 1.501644, 0.028326, -1.082219, -1, -1, -1, -1}	{2.993192, -0.228454, -0.428585, -0.984467, -1, -1, -1, -1}	{2.033899, -0.479809, -0.393126, -0.964392, -1, 2, -1, 3}	{1.734915, -0.976236, 0.797337, -0.469075, -1, -1, -1, -1}	{1.672753, -1.443083, 0.917409, -0.041398, 2, -1, 3, -1}	{0.892955, -0.563971, 0.345957, -0.894270, 1, 2, 2, 3}	{0.584441, -1.015671, 0.515289, -0.948946, -1, -1, -1, -1}	{1.158000, -0.503297, 0.038287, -0.956434, 1, 2, 3, 3}	{1.021288, -0.536406, -0.444498, -0.875667, 1, -1, 3, -1}	{0.332550, -0.900059, 0.596747, -0.807161, -1, -1, -1, -1}	{0.990485, -0.564637, -0.442736, -0.921879, -1, 2, -1, 2}	{1.046482, -0.686281, -0.552197, -0.775326, -1, -1, -1, -1}	{0.314433, -0.929193, 0.665947, -0.807654, -1, -1, -1, -1}	{0.985111, -1.467109, -1.060946, -0.336142, 2, -1, 3, -1}	{0.168809, -1.505420, 0.069820, -1.008605, 2, -1, 2, -1}	{-0.783022, -0.491373, -0.167270, -0.909713, 1, 2, 1, 1}	{-0.557783, -0.886100, 0.894241, -0.523940, -1, -1, -1, -1}	{-1.071295, -0.396506, 0.100585, -1.001139, 1, 2, 0, 1}	{-0.323266, -0.631372, -0.305506, -1.016624, 1, -1, 1, -1}	{-0.675786, -0.589229, 0.605836, -0.928101, -1, 2, -1, 2}	{-1.793402, -0.462792, 0.045876, -0.953106, -1, 2, -1, 0}	{-1.460835, -0.377381, -0.823229, -0.505098, -1, -1, -1, -1}	{-1.696772, -0.173263, 0.017203, -1.011321, 1, -1, 0, -1}	{-1.788544, -0.140508, -0.689874, -0.781452, 1, -1, 0, -1}	{-1.876084, -0.109264, -0.096785, -0.968138, 1, -1, 0, -1}
{2.469499, 0.058129, 0.567373, -0.839815, -1, -1, -1, -1}	{1.952652, -0.014168, -0.301016, -0.854811, 0, 1, 3, 3}	{2.011344, 0.461845, 0.673216, -0.769023, -1, -1, -1, -1}	{1.561618, 0.360338, -0.503705, -0.924027, -1, 1, -1, 3}	{0.927053, -0.876974, -0.029588, -1.035019, -1, -1, -1, -1}	{0.954686, 0.852412, 0.556592, -0.764800, -1, -1, -1, -1}	{0.895097, 0.416898, -0.111552, 1.073577, -1, -1, -1, -1}	{0.278810, 0.315562, 0.950076, 0.372505, -1, 0, -1, 2}	{1.656866, 0.921944, -0.833932, -0.549857, -1, -1, -1, -1}	{1.183648, -0.434654, -0.977123, -0.019673, -1, -1, -1, -1}	{2.104898, 0.453829, -0.647824, -0.788714, -1, -1, -1, -1}	{1.374074, 1.547614, -1.003200, -0.396978, -1, 0, -1, 1}	{0.351242, 0.962268, -0.901379, 0.377272, -1, 0, -1, 0}	{-0.898503, 2.200465, 0.284849, -0.851211, -1, 0, -1, 0}	{0.002288, 1.227939, -0.398508, -0.964321, -1, -1, -1, -1}	{-0.742444, 0.307833, 0.232281, -1.011473, 1, -1, 1, -1}	{-0.805236, 0.410934, -0.893437, 0.191943, -1, 1, -1, 0}	{0.458198, 0.759156, -0.922653, 0.294629, -1, -1, -1, -1}	{-0.764251, 0.319953, -0.594196, 0.603062, 1, -1, 1, -1}	{-1.947550, 1.224136, -0.793150, -0.665468, -1, -1, -1, -1}	{-1.172544, 1.434727, 0.055340, -0.953389, 0, 1, 0, 0}	{-2.052944, 1.948883, 0.644375, -0.885399, -1, -1, -1, -1}	{-1.982405, -0.205650, -0.638818, 0.769137, -1, -1, -1, -1}	{-2.535871, 1.747657, -0.478009, -0.814791, -1, -1, -1, -1}	{1.639449, 0.307966, 0.799123, -0.733690, 0, -1, 3, -1}	{1.604010, -0.844490, -0.156329, -0.992404, 1, 2, 3, 3}	{1.108078, -1.181755, 1.025141, -0.334149, -1, -1, -1, -1}	{1.473660, -1.841440, 0.735111, 0.689260, 2, -1, 3, -1}	{1.214013, -0.798501, -0.056456, -0.987613, -1, 2, -1, 3}	{0.602121, -1.106516, 0.618245, -0.627324, -1, -1, -1, -1}	{0.402294, -1.638723, 0.666781, -0.772828, 2, -1, 2, -1}	{1.132212, -0.747405, -0.579490, -0.708118, -1, -1, -1, -1}	{0.434092, -0.264377, -0.064681, -1.074031, 1, -1, 2, -1}	{0.473702, -0.751516, -0.049439, -0.891796, -1, 2, -1, 2}	{1.228499, -1.018439, -0.825068, -0.510019, -1, -1, -1, -1}	{0.049239, -1.564971, 0.840981, 0.465392, 2, -1, 1, -1}	{1.525588, -1.850529, -0.821660, 0.547445, 2, -1, 3, -1}	{-0.742739, -2.368955, 0.115507, -0.858253, -1, -1, -1, -1}	{-1.180046, -0.376127, 0.224892, -1.045593, -1, 2, -1, 1}	{-0.326978, 0.076927, -0.141309, -1.059076, 1, -1, 1, -1}	{-0.434887, -0.535942, -0.130947, -0.941304, -1, 2, -1, 1}	{-0.843370, -0.415205, 0.164564, -1.045929, -1, 2, -1, 1}	{-0.756482, -1.450055, 0.990112, 0.221199, 2, -1, 1, -1}	{-1.986127, 0.024793, 0.145367, -0.988707, -1, 2, -1, 0}	{-1.585890, -0.211486, -0.439185, -0.918829, -1, -1, -1, -1}	{-1.882718, -0.678792, 0.784729, -0.698003, -1, 2, -1, 0}	{-2.290731, 0.018641, 0.658546, -0.602410, -1, -1, -1, -1}	{-2.470742, -0.023421, 0.661482, -0.698732, -1, -1, -1, -1}
{2.994994, -0.337176, -0.844946, 0.413430, -1, -1, -1, -1}	{1.157181, -0.371424, 0.976567, -0.375795, -1, -1, -1, -1}	{2.755789, 1.171905, 0.108710, -0.999382, -1, -1, -1, -1}	{2.467245, 0.328524, -0.806927, -0.547635, -1, 0, -1, 3}	{1.063314, -0.324167, -0.596119, -0.798993, -1, 2, -1, 2}	{1.034972, 0.688203, 0.651396, -0.908687, -1, 0, -1, 3}	{0.741816, 1.380180, 0.623645, 0.751377, -1, -1, -1, -1}	{1.194189, -0.483914, -0.872132, 0.538844, -1, 0, -1, 2}	{1.568764, 1.703252, 0.078254, -1.017739, -1, -1, -1, -1}	{1.126001, -1.111854, -0.042813, 0.981937, 1, -1, 3, -1}	{2.333894, 0.115346, -0.896022, -0.311044, -1, -1, -1, -1}	{1.271186, 2.270499, -0.956136, 0.252420, -1, -1, -1, -1}	{-0.252750, 1.605155, -0.390132, -1.000997, -1, 0, -1, 1}	{-0.852779, 2.047147, 0.842985, -0.589595, -1, -1, -1, -1}	{-0.344784, 0.433694, -0.635770, -0.654206, 0, 2, 1, 0}	{-1.010570, -0.159342, 0.814826, -0.539723, -1, 2, -1, 1}	{-0.878098, -0.327526, -0.971370, 0.386771, 2, -1, 0, -1}	{-0.733059, 0.600431, -0.725597, 0.593466, -1, -1, -1, -1}	{-0.547032, -0.261491, -0.189200, 0.919029, -1, 0, -1, 1}	{-2.237785, 1.845870, -0.007018, -0.866115, -1, -1, -1, -1}	{-1.495930, 1.036825, 0.865438, -0.589803, -1, -1, -1, -1}	{-1.409319, 1.624309, 0.592087, -0.920451, -1, 0, -1, 1}	{-2.083914, 0.916947, -0.536667, -0.894646, -1, -1, -1, -1}	{-2.535094, 1.608428, -0.945125, -0.381066, -1, -1, -1, -1}	{1.482589, 0.013003, 0.799841, -0.659699, -1, -1, -1, -1}	{1.014711, -1.059514, 0.443091, -0.997703, 1, -1, 3, -1}	{1.882050, -0.963450, -0.540192, -0.920074, -1, -1, -1, -1}	{0.599229, -1.632440, 0.916186, 0.337442, -1, 1, -1, 3}	{1.710709, -0.891659, -0.482234, -0.843215, -1, 2, -1, 3}	{0.777357, -1.140741, 0.620113, -0.824601, -1, -1, -1, -1}	{0.647598, -1.247358, 0.297750, -0.988444, 2, -1, 2, -1}	{0.804597, -0.783831, -0.767040, -0.764809, -1, -1, -1, -1}	{0.964565, -0.886111, -0.483143, 0.850799, -1, 0, -1, 2}	{0.591114, -0.268496, -0.036291, -0.914991, -1, 2, -1, 2}	{0.776472, -0.947469, -0.436751, -0.854454, 1, -1, 2, -1}	{1.352529, -0.712684, -0.363802, -0.949365, -1, -1, -1, -1}	{1.876159, -1.083241, -1.024141, 0.100243, -1, 1, -1, 3}	{-1.290136, -2.756234, -0.453009, -0.851138, -1, -1, -1, -1}	{-1.562909, -0.687285, 1.008683, 0.177625, -1, 2, -1, 1}	{-0.119502, 0.082483, -0.179239, -0.938658, -1, -1, -1, -1}	{0.539997, -1.370656, -0.656952, -0.693220, -1, -1, -1, -1}	{-0.805406, 0.020855, -0.508801, -0.859044, 1, -1, 1, -1}	{-0.549862, -1.848889, 0.966511, 0.250291, -1, -1, -1, -1}	{-2.496795, -0.326885, 0.340568, -0.975929, -1, -1, -1, -1}	{-1.271674, -0.042767, -0.387968, -0.981142, -1, -1, -1, -1}	{-1.904404, -0.292027, 0.274794, -1.021611, -1, -1, -1, -1}	{-1.809069, -0.146122, 0.922094, -0.187728, -1, 2, -1, 1}	{-2.621294, -0.042957, 0.846856, 0.619793, -1, 1, -1, 0}
{1.497962, 0.879767, 0.582055, -0.805086, -1, -1, -1, -1}	{1.575289, -0.880831, 0.653369, 0.719561, 1, -1, 3, -1}	{2.942566, 0.985731, 0.462429, -0.862675, -1, -1, -1, -1}	{2.194776, -0.873772, 0.286823, 0.978896, -1, -1, -1, -1}	{0.721554, 0.612874, -0.311245, -0.973124, 0, -1, 3, -1}	{0.353667, 0.726786, 0.590276, -0.864692, -1, -1, -1, -1}	{0.921121, 0.541651, 0.276730, 1.088967, 0, -1, 3, -1}	{0.738686, -0.488904, 0.052310, 1.076995, -1, 0, -1, 3}	{0.914997, 2.056911, -0.849773, -0.407886, -1, -1, -1, -1}	{1.179556, -0.441129, 0.526269, 0.910539, -1, -1, -1, -1}	{1.820881, 0.670995, -0.683461, -0.656992, -1, -1, -1, -1}	{0.694486, 2.856987, -1.015559, -0.471349, -1, -1, -1, -1}	{-1.314717, 0.095844, 0.947678, -0.130324, -1, -1, -1, -1}	{0.173581, 1.797713, -0.723024, -0.742959, -1, 0, -1, 1}	{-0.473556, 0.259661, 0.601007, -0.724613, -1, -1, -1, -1}	{-0.981595, -0.219814, -0.195195, -1.022851, 2, -1, 1, -1}	{-1.299556, 0.080911, -0.992662, 0.213731, 2, -1, 0, -1}	{-0.661314, 1.089966, -0.981125, -0.391937, 0, -1, 1, -1}	{-1.655663, 0.180735, 1.032079, 0.223921, -1, -1, -1, -1}	{2.991307, 2.267401, 0.801703, -0.738974, -1, 0, -1, 0}	{-2.090396, 0.416349, 1.099312, 0.230170, -1, -1, -1, -1}	{-0.831578, 1.649443, -0.196436, -1.068869, -1, -1, -1, -1}	{-2.131319, 0.740483, -1.058404, 0.107324, -1, -1, -1, -1}	{2.804124, 1.373482, -0.626439, -0.753959, -1, -1, -1, -1}	{1.874132, -0.205748, 0.263623, -0.885224, -1, -1, -1, -1}	{0.595857, -1.310282, 0.500153, -0.768188, -1, -1, -1, -1}	{1.524766, -0.774333, -0.530619, -0.822251, -1, -1, -1, -1}	{1.252254, -0.905235, 0.844679, -0.442083, 1, -1, 3, -1}	{1.523588, -0.715731, -0.580935, -0.825897, -1, 2, -1, 3}	{-0.048205, -1.158400, 0.875281, -0.378048, -1, -1, -1, -1}	{1.126591, -1.091993, 0.334243, -0.980253, -1, -1, -1, -1}	{1.107683, -0.916156, -0.372183, -1.014617, 1, -1, 3, -1}	{0.881510, -1.674768, -0.890917, 0.611617, -1, 2, -1, 2}	{0.548379, -0.506583, 0.226718, -0.915885, -1, -1, -1, -1}	{0.864437, -0.784660, -0.859217, -0.287184, -1, 2, -1, 2}	{2.338901, -0.777421, -0.853716, -0.110217, -1, 1, -1, 3}	{1.238004, -1.037505, -1.022463, -0.116109, -1, -1, -1, -1}	{-1.812616, 2.795057, -0.682335, -0.621785, -1, -1, -1, -1}	{-1.518640, -0.392762, 0.959876, -0.283923, -1, -1, -1, -1}	{0.462586, -0.875460, -1.086542, 0.361343, 1, -1, 2, -1}	{-0.065945, -1.459344, -0.444225, -0.906294, -1, -1, -1, -1}	{-0.642340, 0.003761, -0.645599, -0.855372, -1, 1, -1, 0}	{-1.128124, -2.147658, 0.939661, 0.376610, -1, -1, -1, -1}	{-2.483690, -1.070570, 0.276480, -0.867031, -1, -1, -1, -1}	{-1.647577, 0.375098, -0.425365, -0.838329, 2, 1, 0, 0}	{-1.704679, -1.365834, 0.784372, 0.521312, -1, 1, -1, 1}	{-2.359096, -0.752096, 0.360226, -1.044898, -1, -1, -1, -1}	{2.858952, 0.919785, 0.993829, -0.141030, -1, -1, -1, -1}
{1.521236, 1.276898, 0.144981, -1.023434, -1, -1, -1, -1}	{1.912871, -0.946586, -0.692324, 0.726716, -1, -1, -1, -1}	{2.475189, 0.627016, 0.305473, -0.932978, -1, -1, -1, -1}	{2.532955, -0.808417, 0.818875, 0.372563, -1, -1, -1, -1}	{0.833335, -0.276235, 0.262295, -0.975807, -1, -1, -1, -1}	{0.352528, 0.801030, 0.972481, 0.356736, -1, -1, -1, -1}	{0.607985, 0.776973, 0.946276, -0.093046, -1, -1, -1, -1}	{1.060043, -1.196073, -0.552670, 0.959332, 1, 0, 3, 2}	{1.294329, 2.629859, -0.590188, -0.879700, -1, -1, -1, -1}	{0.743349, -0.318391, 1.098075, 0.511766, -1, -1, -1, -1}	{1.856709, 0.035714, -0.138709, -0.840424, -1, 1, -1, 3}	{1.127438, 2.758170, -0.550340, -0.904791, -1, -1, -1, -1}	{-0.751186, -0.452516, 0.962297, 0.016796, -1, -1, -1, -1}	{0.837893, 2.047167, -1.010535, 0.069879, -1, -1, -1, -1}	{-0.386891, -0.019018, 0.111297, -0.948770, -1, -1, -1, -1}	{-1.676392, -0.123367, 0.821369, -0.519015, -1, -1, -1, -1}	{-1.360664, -0.118124, -0.860264, 0.361873, -1, -1, -1, -1}	{-0.049684, 0.618553, -0.441027, 1.013757, 0, -1, 1, -1}	{-1.555443, 0.449117, 0.948563, 0.229508, -1, -1, -1, -1}	{-2.990290, 1.951749, 0.955991, -0.393495, -1, -1, -1, -1}	{-2.559502, 1.072352, 0.826035, 0.539289, -1, -1, -1, -1}	{-0.801068, 0.241404, -0.607631, -0.822099, -1, -1, -1, -1}	{-2.863358, 0.947098, -0.497655, 0.914166, -1, -1, -1, -1}	{2.064373, 2.098080, 0.290113, -0.880117, -1, -1, -1, -1}	{2.520734, -0.171425, -0.456981, -0.957797, -1, -1, -1, -1}	{0.922882, -1.274751, 0.794231, -0.749442, -1, -1, -1, -1}	{0.967965, -1.250842, 0.804429, -0.697629, 1, -1, 3, -1}	{0.762115, -0.629880, 0.761022, -0.656022, 0, -1, 3, -1}	{1.049604, -1.202282, 0.383285, -1.040040, 1, -1, 3, -1}	{-0.963359, -1.626392, 0.927795, 0.306710, -1, -1, -1, -1}	{1.190310, -1.165509, -0.459540, -0.913442, 0, -1, 3, -1}	{0.570437, -1.215229, -0.017986, -1.000166, 1, -1, 2, -1}	{-0.008162, -2.068166, 0.176848, 0.885872, -1, 1, -1, 2}	{0.971962, -0.892378, -0.639565, -0.765534, 0, -1, 3, -1}	{1.077220, -1.185856, -0.694946, -0.836403, 1, -1, 3, -1}	{2.937450, -2.053633, -0.887252, 0.297801, -1, -1, -1, -1}	{0.474624, -1.822330, -0.848826, 0.475810, -1, -1, -1, -1}	{-2.137848, 2.829463, 0.608768, -0.856324, -1, -1, -1, -1}	{-1.950980, -1.141241, 1.033444, 0.162666, -1, 1, -1, 1}	{0.514067, -1.753727, -0.707659, 0.618569, -1, 1, -1, 1}	{-0.437912, -1.611644, 0.755647, -0.675144, -1, -1, -1, -1}	{-0.095820, -0.522860, -0.791230, -0.462309, -1, 1, -1, 1}	{-1.469511, -2.187508, 0.920129, -0.434657, -1, -1, -1, -1}	{-2.515011, -1.585197, 0.116159, -1.013258, -1, -1, -1, -1}	{-1.376762, -0.421236, -0.852265, -0.329919, -1, -1, -1, -1}	{-1.605269, -1.565351, 0.774371, 0.568037, -1, 1, -1, 1}	{-1.833309, -0.856068, 0.119530, -0.963275, 2, -1, 1, -1}	{2.825945, 1.172071, 1.061589, -0.039019, -1, -1, -1, -1}
{1.146827, 0.234883, -0.514364, -0.844290, -1, -1, -1, -1}	{2.081734, 0.595996, -0.690093, -0.825521, -1, -1, -1, -1}	{2.544552, 0.414776, 0.929452, -0.270249, -1, -1, -1, -1}	{2.770901, -0.728113, 0.138933, 0.995761, -1, -1, -1, -1}	{0.743657, -0.486941, -0.783092, -0.737332, 0, -1, 3, -1}	{0.748092, 0.832478, 0.270740, -1.027115, -1, -1, -1, -1}	{1.035200, 1.348202, 0.939005, -0.281607, -1, -1, -1, -1}	{0.307296, -1.115577, -0.192416, 0.945489, -1, -1, -1, -1}	{0.815410, 2.660675, 0.164482, -1.009512, -1, -1, -1, -1}	{1.758120, 0.432009, -0.711067, 0.714161, -1, -1, -1, -1}	{1.706942, -0.531123, -0.390704, -0.868186, -1, 1, -1, 3}	{0.264062, 2.958004, 0.444682, -0.907859, -1, -1, -1, -1}	{-1.217656, -0.232903, 0.966059, 0.220758, -1, -1, -1, -1}	{0.528855, 1.445606, -0.214329, 0.908830, -1, -1, -1, -1}	{-0.557607, -0.290990, 0.455388, -0.824199, -1, 1, -1, 2}	{-2.220413, -0.306361, 0.999852, -0.024133, 2, -1, 0, -1}	{-1.929875, -0.352240, -0.310621, 1.042509, -1, -1, -1, -1}	{-0.065928, 0.654463, -0.034121, 1.043337, -1, -1, -1, -1}	{-0.981742, 0.509535, 0.126811, 0.933545, -1, -1, -1, -1}	{-2.809584, 2.248730, 0.685985, -0.639597, -1, -1, -1, -1}	{2.901847, 1.371206, 0.870502, 0.103391, -1, -1, -1, -1}	{-1.160380, 0.462833, -0.080505, -1.035749, -1, -1, -1, -1}	{-2.793128, 1.707568, -1.098191, 0.040776, -1, -1, -1, -1}	{2.297677, 1.902027, 0.696749, -0.729247, -1, -1, -1, -1}	{2.049056, -1.092652, 0.986840, 0.191519, -1, -1, -1, -1}	{0.782524, -1.241047, 0.556556, -0.716277, 1, -1, 2, -1}	{0.884969, -1.822151, 0.919366, 0.594698, -1, -1, -1, -1}	{0.747167, -0.591571, 0.745857, 0.773071, -1, -1, -1, -1}	{0.968482, -0.537849, 0.257442, -1.019643, 0, -1, 3, -1}	{-0.472257, -2.042248, 0.573058, 0.898178, 2, 1, 3, 2}	{1.842535, -1.571296, -0.484616, -0.862966, 1, -1, 3, -1}	{0.615252, -1.219102, -0.396389, -0.994023, -1, -1, -1, -1}	{-1.284147, -1.281311, 1.075316, 0.245166, 2, -1, 2, -1}	{1.466010, -1.448253, -0.761836, -0.622562, 1, -1, 3, -1}	{1.740583, -1.318642, -0.239098, -0.911314, -1, -1, -1, -1}	{2.793337, -2.099563, -0.613919, 0.954497, -1, -1, -1, -1}	{0.846162, -2.627183, -0.842534, 0.668358, -1, -1, -1, -1}	{2.451882, -2.331533, 0.901165, -0.153993, -1, -1, -1, -1}	{-1.757690, -0.785744, 0.952998, 0.199204, 1, -1, 0, -1}	{0.707090, -2.020262, -0.861048, 0.465329, -1, -1, -1, -1}	{-0.883554, -1.740811, 1.144901, 0.003197, 2, -1, 2, -1}	{-0.404662, -1.446474, -0.875460, 0.540889, -1, 1, -1, 0}	{-0.782712, -1.855337, 0.367138, -0.875473, -1, -1, -1, -1}	{-2.639723, -1.385463, 0.833546, -0.631505, -1, -1, -1, -1}	{-0.329744, -0.690196, -0.978558, -0.032791, -1, -1, -1, -1}	{-0.901063, -1.976556, -0.524028, 0.856915, -1, 2, -1, 2}	{-1.624907, -0.819065, -0.342073, -0.869985, 1, -1, 0, -1}	{2.515187, 0.591940, 0.859496, -0.013940, -1, -1, -1, -1}
