1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
1760634880	1760635104	1760634992	1760635216	-1	-1	-1	-1
