{2.551789, 0.832371, -0.862782, 0.535383, -1, -1, -1, -1}	{-2.004109, 0.174895, 1.094884, 0.053991, -1, -1, -1, -1}	{2.863451, 2.157214, 0.818327, 0.529946, -1, -1, -1, -1}	{2.990494, -0.109699, -0.696970, 0.553979, -1, -1, -1, -1}	{2.739428, -0.714704, 0.925154, -0.272147, -1, -1, -1, -1}	{-1.763624, -1.736432, -0.785393, -0.634778, -1, -1, -1, -1}	{-0.576596, 0.504839, -0.475545, 0.965799, -1, -1, -1, -1}	{-1.244031, 0.273118, -0.956236, -0.213619, -1, -1, -1, -1}	{-0.617225, -0.340830, -0.681772, 0.667947, -1, -1, -1, -1}	{0.334792, -2.117480, 0.945650, -0.419303, -1, -1, -1, -1}	{-2.775243, -2.179390, -0.046143, 1.036059, -1, -1, -1, -1}	{0.616519, 1.094392, -0.329095, 0.873729, -1, -1, -1, -1}	{2.631721, 0.084042, -0.504662, 0.928234, -1, -1, -1, -1}	{2.918827, -0.264194, -0.975645, -0.337087, -1, -1, -1, -1}	{-2.859832, 0.889058, -0.666303, -0.801584, -1, -1, -1, -1}	{-0.344833, 0.538145, 0.602569, 0.785013, -1, -1, -1, -1}	{-1.558734, 1.644597, 0.318445, -0.959565, -1, -1, -1, -1}	{-1.122784, 0.073135, -0.203233, 1.019386, -1, -1, -1, -1}	{2.237962, -2.073161, 0.140545, -1.035353, -1, -1, -1, -1}	{-2.626859, 0.263117, -1.036135, 0.160283, -1, -1, -1, -1}	{2.452517, -1.486937, 0.663904, 0.689261, -1, -1, -1, -1}	{-2.980616, -0.837932, -1.027896, -0.305236, -1, -1, -1, -1}	{-1.586089, -0.889690, 0.402110, -0.903907, -1, -1, -1, -1}	{-2.611392, -0.043217, -0.226653, 0.965191, -1, -1, -1, -1}	{-1.374936, -1.285461, -0.542649, 0.932467, -1, -1, -1, -1}	{2.183719, -0.537554, 0.033015, 0.994059, -1, -1, -1, -1}	{-2.840417, 0.043386, 0.066357, 1.032194, -1, -1, -1, -1}	{1.514427, 0.896338, -0.505910, -0.840303, -1, -1, -1, -1}	{-0.508326, 0.475184, -0.814617, -0.539408, -1, -1, -1, -1}	{2.603377, 0.157366, -0.432710, -0.851573, -1, -1, -1, -1}	{2.136058, 1.735197, 0.588194, -0.811821, -1, -1, -1, -1}	{0.333221, -1.989458, -0.987452, 0.082416, -1, -1, -1, -1}	{-2.934457, 1.722722, -0.946779, -0.072868, -1, -1, -1, -1}	{2.765714, 2.258394, 0.253724, -0.901403, -1, -1, -1, -1}	{1.210966, -1.247699, -0.930693, 0.205903, -1, -1, -1, -1}	{-1.177762, -1.307448, 0.144204, 0.901415, -1, -1, -1, -1}
{2.688679, 0.947672, -0.969474, 0.187243, -1, -1, -1, -1}	{-2.129428, -0.222248, 0.898718, 0.455712, -1, -1, -1, -1}	{2.832060, 2.061970, 0.765083, 0.586350, -1, -1, -1, -1}	{-2.989626, -0.194183, -0.742116, 0.569675, -1, -1, -1, -1}	{2.853132, -0.646318, 0.927794, -0.579429, -1, -1, -1, -1}	{-1.756207, -2.198031, -0.917069, -0.223494, -1, -1, -1, -1}	{-0.569260, 0.432755, -0.165376, 0.961650, -1, -1, -1, -1}	{-1.191669, -0.064851, -0.964568, 0.253188, -1, -1, -1, -1}	{-0.714098, -0.335715, -0.476728, 0.930319, -1, -1, -1, -1}	{0.323781, -2.353794, 1.060787, 0.197076, -1, -1, -1, -1}	{-2.811054, -2.019345, 0.546618, 0.838074, -1, -1, -1, -1}	{0.799015, 0.900307, -0.343151, 0.894383, -1, -1, -1, -1}	{2.416319, -0.039328, -0.408068, 0.913719, -1, -1, -1, -1}	{2.865769, -0.058930, -0.905993, -0.318988, -1, -1, -1, -1}	{2.771466, 0.892650, -0.312948, -0.949660, -1, -1, -1, -1}	{-0.123561, 0.391565, 0.299897, 0.885411, -1, -1, -1, -1}	{-1.500526, 1.375913, 0.358654, -0.890845, -1, -1, -1, -1}	{-0.960256, 0.171887, -0.255854, 1.114877, -1, -1, -1, -1}	{2.387483, -2.168445, -0.062869, -0.964668, -1, -1, -1, -1}	{-2.426242, 0.365340, -0.977314, -0.055654, -1, -1, -1, -1}	{2.440395, -1.313264, 0.756793, 0.718072, -1, -1, -1, -1}	{-2.816126, -0.996411, -0.918654, -0.314490, -1, -1, -1, -1}	{-1.441305, -0.908139, -0.178845, -0.987884, -1, -1, -1, -1}	{-2.671811, 0.188092, -0.284775, 0.989384, -1, -1, -1, -1}	{-1.114934, -1.161703, -0.562495, 0.624712, -1, -1, -1, -1}	{1.897287, -0.479764, 0.156853, 0.904788, -1, -1, -1, -1}	{2.914768, 0.064320, 0.190325, 1.045849, -1, -1, -1, -1}	{1.584540, 0.681002, -0.781953, -0.528781, -1, -1, -1, -1}	{-0.425160, 0.401218, -0.832366, -0.643846, -1, -1, -1, -1}	{2.845487, 0.157555, -0.674368, -0.762198, -1, -1, -1, -1}	{2.149443, 1.878898, 0.708436, -0.763491, -1, -1, -1, -1}	{0.512809, -2.403094, -0.960431, 0.448762, -1, -1, -1, -1}	{-2.816896, 1.715973, -1.008010, 0.054800, -1, -1, -1, -1}	{2.983645, 2.209418, 0.075692, -0.982189, -1, -1, -1, -1}	{1.059334, -0.922055, -0.892818, -0.237476, -1, -1, -1, -1}	{-1.369133, -1.197964, 0.821471, 0.586694, -1, -1, -1, -1}
{2.528605, 1.023197, -0.984461, 0.114591, -1, -1, -1, -1}	{-2.107295, -0.190875, 0.986211, 0.467286, -1, -1, -1, -1}	{2.644505, 2.174519, 0.834929, 0.279349, -1, -1, -1, -1}	{2.698727, -0.366451, -0.595402, 0.797316, -1, -1, -1, -1}	{2.678526, -0.477510, 0.803353, -0.606183, -1, -1, -1, -1}	{-1.680932, -2.188422, -1.016892, -0.003930, -1, -1, -1, -1}	{-0.498644, 0.278052, -0.426620, 0.972312, -1, -1, -1, -1}	{-1.086014, 0.248180, -0.972969, -0.123902, -1, -1, -1, -1}	{-0.763151, -0.119794, -0.371677, 0.955906, -1, -1, -1, -1}	{0.172788, -2.572735, 0.864464, 0.469735, -1, -1, -1, -1}	{-2.684100, -2.107055, 0.525631, 0.874575, -1, -1, -1, -1}	{0.718503, 0.779355, -0.092046, 0.950336, -1, -1, -1, -1}	{2.385899, -0.153296, -0.303054, 0.841530, -1, -1, -1, -1}	{2.993973, -0.020522, -1.021452, -0.266494, -1, -1, -1, -1}	{-2.986785, 0.708726, -0.591657, -0.844224, -1, -1, -1, -1}	{-0.166606, 0.471783, 0.483616, 0.953457, -1, -1, -1, -1}	{-1.855919, 1.308843, 0.619902, -0.781584, -1, -1, -1, -1}	{-0.849235, 0.399413, -0.422938, 0.917553, -1, -1, -1, -1}	{2.649997, -2.467097, -0.443251, -0.915258, -1, -1, -1, -1}	{-2.638764, 0.150470, -0.891806, 0.281750, -1, -1, -1, -1}	{2.720246, -1.307613, 0.251510, 0.944342, -1, -1, -1, -1}	{-2.775070, -1.287974, -0.931632, -0.147145, -1, -1, -1, -1}	{-1.392234, -0.746409, -0.053694, -1.042087, -1, -1, -1, -1}	{-2.813040, 0.410216, -0.588930, 0.704825, -1, -1, -1, -1}	{-1.232731, -1.287209, -0.791467, 0.610686, -1, -1, -1, -1}	{1.759945, -0.079311, 0.644698, 0.801009, -1, -1, -1, -1}	{2.693307, 0.144449, 0.329994, 1.064150, -1, -1, -1, -1}	{1.528199, 0.478936, -0.923292, -0.306728, -1, -1, -1, -1}	{-0.558746, 0.216443, -0.859871, -0.552000, -1, -1, -1, -1}	{2.986087, 0.152266, -0.787836, -0.725381, -1, -1, -1, -1}	{2.362697, 1.659983, 0.644088, -0.709812, -1, -1, -1, -1}	{0.472582, -2.480854, -0.907788, 0.579558, -1, -1, -1, -1}	{-2.712146, 1.623014, -0.937600, 0.502190, -1, -1, -1, -1}	{-2.875472, 2.053780, -0.422477, -0.933764, -1, -1, -1, -1}	{0.740110, -1.229469, -0.931952, 0.211951, -1, -1, -1, -1}	{-1.284825, -1.438652, 0.611810, 0.826043, -1, -1, -1, -1}
{2.301183, 0.851870, -0.783705, 0.376987, -1, -1, -1, -1}	{-1.973370, -0.179167, 0.900712, 0.299869, -1, -1, -1, -1}	{2.605552, 1.823923, 0.928108, 0.427815, -1, -1, -1, -1}	{-2.998734, -0.333239, -0.698042, 0.770776, -1, -1, -1, -1}	{2.631512, -0.457517, 0.941605, -0.295754, -1, -1, -1, -1}	{-1.849947, -2.459649, -0.946179, 0.282147, -1, -1, -1, -1}	{-0.462021, 0.322746, -0.279304, 0.986583, -1, -1, -1, -1}	{-0.945802, 0.063256, -1.108678, 0.146420, -1, -1, -1, -1}	{-1.152484, -0.257977, 0.207180, 0.956244, -1, -1, -1, -1}	{0.504868, -2.774631, 0.710325, 0.710892, -1, -1, -1, -1}	{-2.835007, -2.199974, 0.638928, 0.702042, -1, -1, -1, -1}	{0.427269, 0.802392, 0.355497, 0.943170, -1, -1, -1, -1}	{2.229992, -0.116674, 0.070012, 1.001976, -1, -1, -1, -1}	{2.973307, 0.033373, -0.987743, -0.023727, -1, -1, -1, -1}	{-2.943146, 0.647696, -0.549202, -0.868360, -1, -1, -1, -1}	{-0.434530, 0.587750, 0.648976, 0.668545, -1, -1, -1, -1}	{-2.017597, 1.221427, 0.822936, -0.661314, -1, -1, -1, -1}	{-0.578839, 0.233340, -0.514335, 0.999846, -1, -1, -1, -1}	{2.720616, -2.569895, -0.812147, -0.757849, -1, -1, -1, -1}	{-2.759973, 0.003384, -0.583148, 0.842917, -1, -1, -1, -1}	{-2.964035, -1.421615, -0.046442, 0.944151, -1, -1, -1, -1}	{-2.998503, -1.315793, -0.883761, 0.148173, -1, -1, -1, -1}	{-1.532293, -0.851603, 0.093606, -0.940976, -1, -1, -1, -1}	{-2.477550, 0.119336, -0.708392, 0.799861, -1, -1, -1, -1}	{-1.176539, -1.219551, -0.857453, 0.632444, -1, -1, -1, -1}	{1.708153, -0.169110, 0.509096, 0.819271, -1, -1, -1, -1}	{2.488299, 0.219988, 0.190515, 1.004268, -1, -1, -1, -1}	{1.647949, 0.403171, -1.063175, -0.366932, -1, -1, -1, -1}	{-0.602821, 0.296330, -0.625799, -0.671468, -1, -1, -1, -1}	{2.965779, 0.160316, -0.753947, -0.642759, -1, -1, -1, -1}	{2.531350, 1.961601, 0.676948, -0.752700, -1, -1, -1, -1}	{0.574955, -2.277532, -0.894025, 0.200382, -1, -1, -1, -1}	{-2.653106, 1.730613, -0.904851, 0.426871, -1, -1, -1, -1}	{-2.843906, 2.172939, -0.365898, -1.056846, -1, -1, -1, -1}	{0.784032, -1.083196, -0.893563, -0.182354, -1, -1, -1, -1}	{-1.261358, -1.412040, 0.558646, 0.796464, -1, -1, -1, -1}
{2.368311, 0.760771, -0.941168, 0.126114, -1, -1, -1, -1}	{-1.974727, -0.246868, 0.929529, 0.355920, -1, -1, -1, -1}	{2.820217, 1.797496, 0.811590, 0.639540, -1, -1, -1, -1}	{-2.902761, -0.122171, -0.713527, 0.766754, -1, -1, -1, -1}	{2.638204, -0.499280, 0.994798, -0.009316, -1, -1, -1, -1}	{-1.850982, -2.351715, -0.958149, 0.281969, -1, -1, -1, -1}	{-0.682054, 0.297507, -0.155871, 0.998224, -1, -1, -1, -1}	{-0.900452, 0.160216, -0.969582, -0.229790, -1, -1, -1, -1}	{-1.060767, -0.314978, 0.023305, 1.032169, -1, -1, -1, -1}	{0.620132, -2.897832, 0.660600, 0.799796, -1, -1, -1, -1}	{-2.505304, -2.214694, 0.499384, 0.939962, -1, -1, -1, -1}	{0.474228, 0.638528, 0.197385, 1.080316, -1, -1, -1, -1}	{2.313906, -0.057092, -0.341902, 0.978118, -1, -1, -1, -1}	{2.800531, 0.043351, -1.051100, -0.209174, -1, -1, -1, -1}	{2.955767, 0.806872, -0.516735, -0.914660, -1, -1, -1, -1}	{-0.282063, 0.848065, 0.559328, 0.879437, -1, -1, -1, -1}	{-1.918000, 1.029486, 0.962660, -0.088667, -1, -1, -1, -1}	{-0.612978, 0.171677, -0.316133, 0.862066, -1, -1, -1, -1}	{2.899154, -2.713016, -0.873414, -0.572301, -1, -1, -1, -1}	{-2.818636, -0.159561, -0.508950, 0.949126, -1, -1, -1, -1}	{-2.650519, -1.518123, -0.521836, 0.791469, -1, -1, -1, -1}	{-2.963184, -1.564094, -1.020303, -0.030626, -1, -1, -1, -1}	{-1.368102, -0.826693, 0.294615, -1.028044, -1, -1, -1, -1}	{-2.670405, 0.177395, -0.696570, 0.848207, -1, -1, -1, -1}	{-1.451294, -1.236752, -0.381620, 0.890020, -1, -1, -1, -1}	{1.637048, -0.049068, 0.383070, 0.920728, -1, -1, -1, -1}	{2.455817, 0.290744, -0.062611, 0.949606, -1, -1, -1, -1}	{1.360412, 0.369929, -0.844003, -0.540488, -1, -1, -1, -1}	{-0.465965, 0.334449, -0.940227, -0.280333, -1, -1, -1, -1}	{2.492897, 0.576951, -0.115471, -1.085013, -1, -1, -1, -1}	{2.175901, 1.892436, 0.925981, -0.513562, -1, -1, -1, -1}	{0.746406, -2.216442, -1.085964, 0.144052, -1, -1, -1, -1}	{-2.456193, 1.667332, -0.908653, 0.388156, -1, -1, -1, -1}	{2.855631, 1.909910, 0.132290, -1.016330, -1, -1, -1, -1}	{0.739973, -1.081076, -1.004412, -0.134875, -1, -1, -1, -1}	{-0.991866, -1.316267, 0.355174, 0.897867, -1, -1, -1, -1}
{2.400936, 0.640590, -0.926015, 0.287835, -1, -1, -1, -1}	{-2.044804, -0.267582, 0.951008, 0.390188, -1, -1, -1, -1}	{2.698935, 1.902596, 0.972265, 0.156742, -1, -1, -1, -1}	{-2.890864, -0.369639, -0.612766, 0.899399, -1, -1, -1, -1}	{2.697142, -0.549201, 0.984624, -0.109648, -1, -1, -1, -1}	{-1.807669, -2.302486, -1.088549, 0.284913, -1, -1, -1, -1}	{-0.800868, 0.270835, 0.404979, 0.945947, -1, -1, -1, -1}	{-0.793872, 0.133774, -1.031571, 0.015652, -1, -1, -1, -1}	{-1.240496, -0.622361, -0.104271, 0.996994, -1, -1, -1, -1}	{0.716784, -2.923532, 0.538591, 0.790365, -1, -1, -1, -1}	{-2.424111, -2.256190, 0.539051, 0.852252, -1, -1, -1, -1}	{0.339454, 0.668234, 0.487460, 0.735998, -1, -1, -1, -1}	{2.420550, 0.198771, -0.839164, 0.594818, -1, -1, -1, -1}	{2.860599, 0.061846, -0.806415, -0.533954, -1, -1, -1, -1}	{-2.822423, 0.750035, -0.728184, -0.767975, -1, -1, -1, -1}	{-0.434176, 1.028652, 0.826606, 0.693905, -1, -1, -1, -1}	{-1.832413, 1.306268, 0.721776, -0.735918, -1, -1, -1, -1}	{-0.834802, 0.092556, -0.006914, 1.096295, -1, -1, -1, -1}	{2.844655, -2.506138, -0.577338, -0.821555, -1, -1, -1, -1}	{-2.686768, -0.124520, -0.706309, 0.710537, -1, -1, -1, -1}	{-2.508072, -1.722756, -0.559395, 0.935972, -1, -1, -1, -1}	{2.916290, -1.725268, -0.956776, 0.092569, -1, -1, -1, -1}	{-1.877923, -0.755819, 0.628738, -0.845400, -1, -1, -1, -1}	{-2.480733, 0.414807, -0.688147, 0.773296, -1, -1, -1, -1}	{-1.799241, -1.480086, 0.000124, 0.958340, -1, -1, -1, -1}	{1.500655, -0.308953, 0.466302, 0.933968, -1, -1, -1, -1}	{2.311724, 0.028220, 0.069882, 1.134769, -1, -1, -1, -1}	{1.295420, 0.215822, -1.001294, -0.538616, -1, -1, -1, -1}	{-0.414336, 0.386395, -1.010369, -0.122249, -1, -1, -1, -1}	{2.822354, 0.572641, -0.669634, -0.847517, -1, -1, -1, -1}	{2.128621, 1.781587, 1.058086, -0.285331, -1, -1, -1, -1}	{0.469318, -2.273019, -0.789982, 0.490498, -1, -1, -1, -1}	{-2.601103, 1.629784, -0.861609, 0.517842, -1, -1, -1, -1}	{2.926641, 2.149223, -0.001819, -1.124003, -1, -1, -1, -1}	{0.710829, -1.191692, -0.938782, -0.284145, -1, -1, -1, -1}	{-0.772306, -1.624204, 0.199036, 1.127383, -1, -1, -1, -1}
{2.440453, 0.683087, -0.952252, 0.366452, -1, -1, -1, -1}	{-2.084089, -0.347337, 1.037117, 0.425849, -1, -1, -1, -1}	{2.532206, 2.033957, 1.062358, -0.032377, -1, -1, -1, -1}	{-2.950480, -0.105591, -0.708643, 0.808983, -1, -1, -1, -1}	{2.589879, -0.428691, 1.000526, -0.147908, -1, -1, -1, -1}	{-1.809217, -2.429945, -0.993597, 0.295547, -1, -1, -1, -1}	{-0.863430, -0.068230, 0.235352, 1.012921, -1, -1, -1, -1}	{-0.843346, -0.061434, -0.956022, 0.237151, -1, -1, -1, -1}	{-0.852729, -0.293111, -0.763186, 0.653979, -1, -1, -1, -1}	{0.790392, -2.957118, 0.671977, 0.767300, -1, -1, -1, -1}	{-2.796929, -2.201507, 0.898777, 0.319907, -1, -1, -1, -1}	{0.246598, 0.265738, 0.432957, 0.894192, -1, -1, -1, -1}	{2.377518, 0.102486, -0.753171, 0.634641, -1, -1, -1, -1}	{2.963880, 0.060851, -0.887190, -0.601897, -1, -1, -1, -1}	{-2.753596, 0.620513, -0.827017, -0.564987, -1, -1, -1, -1}	{-0.565864, 0.850209, 0.656251, 0.813686, -1, -1, -1, -1}	{-1.944903, 1.305244, 0.242972, -0.976479, -1, -1, -1, -1}	{-1.035972, -0.024835, 0.356267, 0.995974, -1, -1, -1, -1}	{-2.982852, -2.682809, -0.825474, -0.542836, -1, -1, -1, -1}	{-2.766038, -0.251846, -0.653357, 0.794509, -1, -1, -1, -1}	{-2.342973, -1.309656, -0.806773, 0.412884, -1, -1, -1, -1}	{-2.707387, -1.789760, -1.035103, 0.168989, -1, -1, -1, -1}	{-2.076458, -0.951827, 0.725987, -0.538491, -1, -1, -1, -1}	{-2.076923, 0.384456, -0.978708, 0.554609, -1, -1, -1, -1}	{-1.873398, -1.272564, -0.213637, 0.911355, -1, -1, -1, -1}	{1.271764, -0.229426, 0.816629, 0.440663, -1, -1, -1, -1}	{2.280396, 0.113424, 0.171562, 0.974142, -1, -1, -1, -1}	{0.949351, 0.199888, -0.320702, -0.880666, -1, -1, -1, -1}	{-0.254780, 0.520814, -0.960562, -0.136895, -1, -1, -1, -1}	{-2.933436, 0.289675, -0.803966, -0.648093, -1, -1, -1, -1}	{2.148318, 1.779142, 0.992104, -0.329858, -1, -1, -1, -1}	{0.697153, -2.407455, -0.832254, 0.691695, -1, -1, -1, -1}	{-2.695340, 1.458119, -0.685538, 0.755492, -1, -1, -1, -1}	{-2.885393, 2.165386, -0.395488, -0.951167, -1, -1, -1, -1}	{0.711591, -1.341788, -0.982340, 0.220325, -1, -1, -1, -1}	{-0.769289, -1.547416, 0.008363, 0.973132, -1, -1, -1, -1}
{2.219008, 0.731522, -0.940125, 0.208318, -1, -1, -1, -1}	{-1.874418, -0.238263, 0.907750, 0.358835, -1, -1, -1, -1}	{2.478686, 2.427297, 0.918866, -0.341023, -1, -1, -1, -1}	{2.833453, -0.136658, -0.452322, 0.898299, -1, -1, -1, -1}	{2.809361, -0.438474, 0.924746, -0.386422, -1, -1, -1, -1}	{-1.829758, -2.583604, -1.017536, 0.484631, -1, -1, -1, -1}	{-0.452749, -0.121843, 0.020828, 1.039901, -1, -1, -1, -1}	{-0.801927, 0.098496, -0.997084, 0.137281, -1, -1, -1, -1}	{-1.125427, -0.556202, -0.331346, 0.973040, -1, -1, -1, -1}	{0.759131, 2.946032, 0.738819, 0.693714, -1, -1, -1, -1}	{-2.786135, -2.498815, 0.773767, 0.521945, -1, -1, -1, -1}	{0.410075, 0.280957, 0.556444, 0.907125, -1, -1, -1, -1}	{2.257538, 0.052072, -0.758357, 0.582749, -1, -1, -1, -1}	{-2.914682, -0.388052, -0.983416, -0.027793, -1, -1, -1, -1}	{-2.780010, 0.553423, -0.575998, -0.742823, -1, -1, -1, -1}	{-0.716358, 0.844778, 0.760183, 0.742281, -1, -1, -1, -1}	{-1.941775, 1.160533, 0.287176, -0.813065, -1, -1, -1, -1}	{-0.976242, -0.248575, 0.461163, 0.896828, -1, -1, -1, -1}	{2.995011, -2.804118, -0.927915, -0.453753, -1, -1, -1, -1}	{-2.781925, -0.178357, -0.776643, 0.726661, -1, -1, -1, -1}	{-2.436783, -1.047319, -0.945415, 0.345193, -1, -1, -1, -1}	{-2.872367, -1.783034, -0.998768, 0.000222, -1, -1, -1, -1}	{-2.167673, -0.782730, 0.720844, -0.727965, -1, -1, -1, -1}	{-2.299537, 0.180703, -0.539566, 0.804751, -1, -1, -1, -1}	{-1.749960, -1.359879, -0.511087, 0.956545, -1, -1, -1, -1}	{1.420615, -0.416584, 0.822403, 0.460994, -1, -1, -1, -1}	{2.436481, 0.048029, 0.108636, 1.045516, -1, -1, -1, -1}	{1.433577, 0.173338, -0.701980, -0.765863, -1, -1, -1, -1}	{-0.269642, 0.648032, -0.980473, -0.201448, -1, -1, -1, -1}	{2.974158, 0.537447, -0.543136, -0.834230, -1, -1, -1, -1}	{2.082917, 1.777084, 0.936780, -0.130446, -1, -1, -1, -1}	{0.572535, -2.223082, -0.789548, 0.632054, -1, -1, -1, -1}	{-2.757207, 1.299450, -0.655461, 0.713980, -1, -1, -1, -1}	{-2.712822, 1.962810, -0.452342, -0.811279, -1, -1, -1, -1}	{0.808467, -1.533903, -0.977829, 0.267483, -1, -1, -1, -1}	{-0.339250, -1.580375, -0.225982, 0.952306, -1, -1, -1, -1}
{1.932782, 0.798206, -0.872653, 0.431564, -1, -1, -1, -1}	{-1.821873, -0.230808, 0.551136, 0.881191, -1, -1, -1, -1}	{2.751837, 2.487127, 0.598822, -0.650390, -1, -1, -1, -1}	{2.879110, -0.356357, -0.593531, 0.812867, -1, -1, -1, -1}	{2.741448, -0.413298, 0.856325, -0.588426, -1, -1, -1, -1}	{-1.856336, -2.552305, -0.954564, 0.317868, -1, -1, -1, -1}	{-0.468598, -0.237342, -0.102527, 1.132551, -1, -1, -1, -1}	{-0.786057, -0.050586, -1.094606, 0.231073, -1, -1, -1, -1}	{-1.061034, -0.625161, -0.197425, 0.978834, -1, -1, -1, -1}	{0.796984, 2.912317, 0.729103, 0.726141, -1, -1, -1, -1}	{-2.852159, -2.685252, 0.727634, 0.718173, -1, -1, -1, -1}	{0.484888, 0.376538, 0.741224, 0.713932, -1, -1, -1, -1}	{2.213475, 0.280249, -1.105949, 0.259641, -1, -1, -1, -1}	{-2.611861, -0.540699, -0.997540, -0.027883, -1, -1, -1, -1}	{-2.917955, 0.812162, -0.443752, -0.946367, -1, -1, -1, -1}	{-0.614362, 0.928538, 0.557972, 0.739474, -1, -1, -1, -1}	{-1.884439, 1.063094, 0.518297, -0.915001, -1, -1, -1, -1}	{-1.160090, -0.271916, 0.905528, 0.486071, -1, -1, -1, -1}	{2.846638, -2.575247, -0.671825, -0.686464, -1, -1, -1, -1}	{-2.909608, -0.264096, -0.741844, 0.567864, -1, -1, -1, -1}	{-2.505599, -0.620608, -1.035304, 0.015930, -1, -1, -1, -1}	{-2.990129, -1.813412, -0.975810, -0.024266, -1, -1, -1, -1}	{-2.088776, -0.364164, 0.806892, -0.657232, -1, -1, -1, -1}	{-2.525683, 0.253249, -0.282075, 0.898269, -1, -1, -1, -1}	{-1.805524, -1.712429, -0.077898, 0.988535, -1, -1, -1, -1}	{1.107457, -0.460737, 0.896125, 0.355712, -1, -1, -1, -1}	{2.688735, 0.148383, 0.389760, 0.892646, -1, -1, -1, -1}	{1.489224, -0.213600, -0.920847, -0.273036, -1, -1, -1, -1}	{-0.316867, 0.967694, -0.942548, -0.494672, -1, -1, -1, -1}	{2.809342, 0.730744, -0.262995, -0.965937, -1, -1, -1, -1}	{2.088914, 1.649762, 0.965349, 0.484774, -1, -1, -1, -1}	{0.470073, -2.157540, -0.556020, 0.843289, -1, -1, -1, -1}	{-2.566818, 1.273161, -0.797138, 0.677694, -1, -1, -1, -1}	{-2.671334, 1.667003, -0.431176, -0.865140, -1, -1, -1, -1}	{1.083861, -1.684089, -0.915203, 0.248464, -1, -1, -1, -1}	{-0.439460, -1.570859, 0.107853, 0.912237, -1, -1, -1, -1}
{2.194064, 1.010839, -0.905922, 0.279056, -1, -1, -1, -1}	{-1.629999, -0.037601, 0.672121, 0.675338, -1, -1, -1, -1}	{2.891825, 2.459180, 0.705987, -0.571725, -1, -1, -1, -1}	{-2.577167, -0.335167, -0.742924, 0.602254, -1, -1, -1, -1}	{2.639785, -0.713392, 0.927541, -0.305072, -1, -1, -1, -1}	{-1.858463, -2.699499, -0.896697, 0.387800, -1, -1, -1, -1}	{-0.631910, -0.364953, -0.112861, 1.067811, -1, -1, -1, -1}	{-0.685810, -0.138474, -1.016013, 0.205949, -1, -1, -1, -1}	{-0.811567, -0.316315, -0.491001, 0.852061, -1, -1, -1, -1}	{0.834427, 2.844970, 0.490074, 0.810231, -1, -1, -1, -1}	{-2.917208, -2.485251, 0.750523, 0.381777, -1, -1, -1, -1}	{0.542058, 0.232322, 0.655803, 0.822147, -1, -1, -1, -1}	{1.932391, 0.269184, -0.895723, 0.308084, -1, -1, -1, -1}	{-2.697108, -0.178162, -1.097492, -0.268823, -1, -1, -1, -1}	{-2.860493, 0.737050, -0.664031, -0.767605, -1, -1, -1, -1}	{-0.359462, 0.925628, 0.333399, 0.899965, -1, -1, -1, -1}	{-1.995157, 1.120955, 0.594366, -0.820339, -1, -1, -1, -1}	{-1.256997, -0.120600, 1.101054, 0.090351, -1, -1, -1, -1}	{-2.997481, -2.906042, -0.834923, -0.624147, -1, -1, -1, -1}	{-2.935550, -0.076106, -0.907493, 0.282883, -1, -1, -1, -1}	{-2.428881, -0.541829, -1.042743, -0.144264, -1, -1, -1, -1}	{2.814244, -2.032303, -0.945809, 0.150143, -1, -1, -1, -1}	{-2.148409, -0.267661, 0.792560, -0.400123, -1, -1, -1, -1}	{-2.270687, 0.261064, -0.494175, 0.840217, -1, -1, -1, -1}	{-1.612581, -1.841095, -0.428930, 0.977598, -1, -1, -1, -1}	{0.989537, -0.588415, 0.837196, 0.470956, -1, -1, -1, -1}	{2.777687, 0.215463, -0.151720, 0.991694, -1, -1, -1, -1}	{1.584990, 0.004539, -0.819205, -0.642763, -1, -1, -1, -1}	{-0.068977, 1.033940, -0.720693, -0.665940, -1, -1, -1, -1}	{2.788661, 0.898136, -0.532649, -1.028928, -1, -1, -1, -1}	{1.990159, 1.452187, 0.417108, 0.872849, -1, -1, -1, -1}	{0.573374, -2.181257, -0.748545, 0.837289, -1, -1, -1, -1}	{-2.429212, 1.291887, -0.583685, 0.678692, -1, -1, -1, -1}	{-2.842961, 1.473859, -0.462601, -0.856374, -1, -1, -1, -1}	{1.131600, -1.515587, -1.013672, -0.013021, -1, -1, -1, -1}	{-0.679180, -1.827812, 0.500818, 0.972583, -1, -1, -1, -1}
