{-0.176624, 1.463246, 0.085590, -0.123184, -1, -1, -1, -1}	{2.310372, -1.106087, 0.130165, -0.074546, -1, -1, -1, -1}
{-0.430695, 0.828919, 0.128998, 0.088099, -1, -1, -1, -1}	{2.014334, -0.982521, 0.188034, 0.086194, -1, -1, -1, -1}
{-0.086414, 0.879307, -0.118993, -0.312743, -1, -1, -1, -1}	{1.583822, -1.280473, -0.149893, 0.090510, -1, -1, -1, -1}
{0.105476, 0.693733, -0.071530, -0.171713, -1, -1, -1, -1}	{1.084562, -1.243161, 0.169452, -0.093244, -1, -1, -1, -1}
{0.812452, 1.098338, -0.060608, -0.116041, -1, -1, -1, -1}	{0.825814, -1.262161, -0.160805, -0.031541, -1, -1, -1, -1}
{0.695183, 1.827310, 0.171867, -0.204673, -1, -1, -1, -1}	{0.730200, -0.840392, -0.003393, 0.191220, -1, -1, -1, -1}
{1.285768, 1.794405, 0.135887, 0.139010, -1, -1, -1, -1}	{0.851904, -0.816056, 0.022286, -0.230403, -1, -1, -1, -1}
{1.136846, 1.201178, -0.116848, -0.117260, -1, -1, -1, -1}	{1.088924, -0.939141, -0.033601, 0.192468, -1, -1, -1, -1}
{1.175844, 0.894368, -0.208357, -0.085639, -1, -1, -1, -1}	{1.971240, -0.375959, -0.171328, 0.149875, -1, -1, -1, -1}
{1.515342, 1.093001, 0.065862, -0.102083, -1, -1, -1, -1}	{2.096088, -0.619055, 0.024890, 0.184021, -1, -1, -1, -1}
{1.145201, 0.820818, 0.052412, 0.198598, -1, -1, -1, -1}	{1.866257, -0.940880, -0.112068, 0.177616, -1, -1, -1, -1}
{1.136056, 1.148107, 0.058026, 0.134182, -1, -1, -1, -1}	{1.969971, -0.898766, 0.111967, -0.086376, -1, -1, -1, -1}
{1.644387, 1.168750, -0.127050, -0.154377, -1, -1, -1, -1}	{2.124689, -1.334393, -0.144730, -0.094273, -1, -1, -1, -1}
{1.300769, 0.545532, -0.176153, 0.081448, -1, -1, -1, -1}	{1.925753, -1.764939, 0.008856, 0.188076, -1, -1, -1, -1}
{1.623491, 1.019808, -0.045996, 0.055133, -1, -1, -1, -1}	{1.914432, -1.600176, -0.102911, 0.002485, -1, -1, -1, -1}
{1.297340, 0.000261, 0.186050, -0.037601, -1, -1, -1, -1}	{2.343155, -1.990147, -0.000803, 0.102889, -1, -1, -1, -1}
{1.610891, -0.124805, -0.134461, 0.104276, -1, -1, -1, -1}	{1.499824, -2.391030, -0.100560, -0.111221, -1, -1, -1, -1}
{1.444803, 0.218650, 0.003484, 0.103326, -1, -1, -1, -1}	{1.717838, -2.951606, 0.230030, -0.033920, -1, -1, -1, -1}
{0.927526, -0.009695, 0.110205, -0.011944, -1, -1, -1, -1}	{1.931916, -2.325432, 0.143041, -0.043732, -1, -1, -1, -1}
{1.149139, -0.038792, -0.086701, -0.078505, -1, -1, -1, -1}	{2.786702, -2.161712, -0.224053, -0.033699, -1, -1, -1, -1}
{0.786129, -0.132704, 0.033404, 0.074902, -1, -1, -1, -1}	{-2.786715, -1.786026, -0.156916, -0.052290, -1, -1, -1, -1}
{0.663165, -0.628227, -0.312178, 0.043000, -1, -1, -1, -1}	{-2.767448, -1.661445, -0.131235, 0.089596, -1, -1, -1, -1}
{1.211172, -0.589374, 0.012067, 0.149463, -1, -1, -1, -1}	{-2.194845, -1.385166, -0.040158, -0.142611, -1, -1, -1, -1}
{1.259739, -0.117930, 0.007774, -0.185285, -1, -1, -1, -1}	{-2.190136, -0.788879, -0.156995, -0.179875, -1, -1, -1, -1}
{1.254181, -0.584632, -0.160598, 0.042527, -1, -1, -1, -1}	{-1.799902, -0.658668, -0.106222, -0.038837, -1, -1, -1, -1}
{0.906595, -1.037495, -0.034844, -0.172929, -1, -1, -1, -1}	{-1.105773, -0.425929, -0.236383, 0.015638, -1, -1, -1, -1}
{1.067162, -0.933343, -0.126189, -0.160289, -1, -1, -1, -1}	{-1.734269, -0.330878, 0.093565, 0.185594, -1, -1, -1, -1}
{1.312629, -1.309411, 0.158894, -0.063744, -1, -1, -1, -1}	{-1.850918, -0.045747, -0.154457, -0.078224, -1, -1, -1, -1}
{1.584364, -1.946418, -0.073187, 0.045413, -1, -1, -1, -1}	{-1.696733, -0.870219, 0.149426, 0.086951, -1, 2, -1, 1}
{1.003809, -1.840521, 0.086971, -0.075040, -1, -1, -1, -1}	{-1.578035, -0.401880, -0.144425, -0.200653, -1, 2, -1, 1}
{0.984152, -1.698097, -0.060694, -0.238877, -1, -1, -1, -1}	{-1.916213, -0.800196, 0.015704, 0.163365, -1, 2, -1, 1}
{1.286381, -1.972475, -0.115185, 0.045963, -1, -1, -1, -1}	{-2.102533, -0.615742, -0.084688, -0.025755, -1, 2, -1, 1}
{1.580253, -2.163515, -0.001858, 0.172851, -1, -1, -1, -1}	{-2.209175, -0.913311, 0.058257, -0.151519, -1, 2, -1, 1}
{1.645813, -1.590693, -0.015182, -0.089702, -1, -1, -1, -1}	{-1.820751, -0.595187, 0.106071, -0.204125, -1, 2, -1, 1}
{1.243444, -1.615367, 0.149637, -0.110671, -1, -1, -1, -1}	{-1.896036, -0.842419, 0.070811, -0.025323, -1, 2, -1, 1}
{1.141891, -2.030007, -0.038060, -0.203062, -1, -1, -1, -1}	{-2.007757, -0.571489, -0.035760, -0.122371, -1, -1, -1, -1}
{1.285365, -2.388603, -0.164993, 0.127035, -1, -1, -1, -1}	{-2.292405, -0.628878, -0.155054, 0.054058, -1, -1, -1, -1}
{0.734523, -1.683783, 0.253218, 0.045199, -1, -1, -1, -1}	{-2.264459, -0.351476, 0.171446, 0.144608, -1, -1, -1, -1}
{0.719044, -2.142719, 0.055690, 0.017289, -1, -1, -1, -1}	{-2.932661, -0.023167, -0.182276, 0.008219, -1, -1, -1, -1}
{1.094673, -2.180616, -0.062948, -0.223500, -1, -1, -1, -1}	{2.864663, -0.243875, -0.022554, 0.165167, -1, -1, -1, -1}
{1.116516, -2.464198, -0.090131, 0.120176, -1, -1, -1, -1}	{2.768126, 0.180232, 0.178251, -0.081734, -1, -1, -1, -1}
{0.577753, -1.808794, 0.257414, -0.131550, -1, -1, -1, -1}	{-2.165398, 0.432554, -0.286005, 0.076744, -1, -1, -1, -1}
{1.220844, -2.370625, -0.006224, 0.146482, -1, -1, -1, -1}	{-2.640850, 0.530264, 0.105625, 0.218148, -1, -1, -1, -1}
{1.333969, -2.403543, -0.070523, 0.096800, -1, -1, -1, -1}	{-2.579083, 0.977593, -0.033703, 0.243033, -1, -1, -1, -1}
{1.192195, -2.627969, 0.141687, -0.088402, -1, -1, -1, -1}	{-2.923294, 1.186927, -0.097694, 0.006561, -1, -1, -1, -1}
{0.621282, -2.218097, 0.077808, -0.109773, -1, -1, -1, -1}	{-2.942573, 1.351082, -0.020141, -0.233398, -1, -1, -1, -1}
{0.605076, -2.705549, -0.011186, -0.094627, -1, -1, -1, -1}	{2.886141, 1.358438, -0.107068, 0.034840, -1, -1, -1, -1}
{0.819948, 2.826196, 0.094537, -0.040070, -1, -1, -1, -1}	{-1.762010, 1.587101, -0.190608, 0.112142, -1, -1, -1, -1}
{0.638793, 2.630457, -0.010794, 0.173152, -1, -1, -1, -1}	{-2.442690, 1.408827, -0.129381, -0.197422, -1, -1, -1, -1}
{0.221858, 2.394960, -0.180692, 0.018681, -1, -1, -1, -1}	{-2.335049, 0.754400, 0.070989, -0.110345, -1, -1, -1, -1}
{-0.457726, 2.479846, -0.078830, -0.255167, -1, -1, -1, -1}	{-2.498755, 0.866596, -0.115433, -0.122846, -1, -1, -1, -1}
{-0.743401, 1.603767, -0.031358, 0.194357, -1, -1, -1, -1}	{-2.513982, 0.783522, -0.159374, -0.163268, -1, -1, -1, -1}
{-0.478530, 1.322695, 0.022909, 0.194493, -1, -1, -1, -1}	{-2.626678, 0.783977, 0.141118, 0.091030, -1, -1, -1, -1}
{-0.748201, 2.088484, -0.107797, 0.281877, -1, -1, -1, -1}	{-2.172090, 0.276387, -0.149159, 0.064922, -1, -1, -1, -1}
{-1.311962, 1.467276, 0.183480, 0.031529, -1, -1, -1, -1}	{-2.675378, 0.536150, 0.085858, 0.099947, -1, -1, -1, -1}
{-1.439900, 1.148412, 0.161477, 0.070683, -1, -1, -1, -1}	{-2.807718, 0.438449, 0.138198, 0.182906, -1, -1, -1, -1}
{-2.117235, 1.179100, 0.096486, -0.043314, -1, -1, -1, -1}	{-2.679828, 0.566042, 0.023736, -0.148721, -1, -1, -1, -1}
{-2.324818, 1.408578, -0.015421, -0.054535, -1, -1, -1, -1}	{-2.924377, 0.592246, -0.135916, -0.044839, -1, -1, -1, -1}
{-2.408058, 1.425088, 0.085734, -0.064269, -1, -1, -1, -1}	{-2.894596, -0.021350, -0.071160, -0.058586, -1, -1, -1, -1}
{-2.273403, 1.941553, -0.137806, -0.057826, -1, -1, -1, -1}	{-2.990630, -0.127654, 0.133117, 0.098630, -1, -1, -1, -1}
{-2.095921, 2.020709, 0.089373, -0.139113, -1, -1, -1, -1}	{2.674495, 0.035801, -0.233431, 0.122297, -1, -1, -1, -1}
{-2.152740, 1.772416, -0.103147, 0.143893, -1, -1, -1, -1}	{2.352141, 0.457375, 0.036792, -0.095929, -1, -1, -1, -1}
{-2.238640, 2.451672, -0.137456, 0.097193, -1, -1, -1, -1}	{2.262296, 0.829809, 0.211902, 0.187243, -1, -1, -1, -1}
{-2.194885, 2.489198, -0.056522, -0.189467, -1, -1, -1, -1}	{2.806829, 1.103241, -0.008078, -0.131461, -1, -1, -1, -1}
{-2.561653, -2.861575, -0.205060, 0.020350, -1, -1, -1, -1}	{-2.411414, 0.927484, -0.313539, 0.077814, -1, -1, -1, -1}
{2.872765, -2.884323, 0.036453, -0.074664, -1, -1, -1, -1}	{-2.473537, 1.659876, 0.038714, -0.146863, -1, -1, -1, -1}
{2.305352, 2.351485, 0.044386, 0.141525, -1, -1, -1, -1}	{-2.032546, 1.814351, -0.154738, -0.086891, -1, -1, -1, -1}
{1.624855, 2.852362, -0.210966, 0.038676, -1, -1, -1, -1}	{-2.299778, 1.018853, -0.096580, 0.072605, -1, -1, -1, -1}
{1.329402, 2.130237, -0.179503, 0.078006, -1, -1, -1, -1}	{-2.794356, 0.745854, 0.140489, -0.131841, -1, -1, -1, -1}
{1.057187, 1.880013, -0.181904, 0.019099, -1, -1, -1, -1}	{-2.924654, 0.952108, 0.208380, -0.129817, -1, -1, -1, -1}
{1.186345, 1.811312, -0.026934, -0.057337, -1, -1, -1, -1}	{2.900518, 1.109118, 0.051986, 0.199667, -1, -1, -1, -1}
{1.100061, 1.241455, -0.061675, 0.185553, -1, -1, -1, -1}	{2.713108, 1.328825, 0.113479, -0.125317, -1, -1, -1, -1}
{0.702666, 1.685649, 0.040128, 0.148742, -1, -1, -1, -1}	{-2.818212, 0.976801, -0.240235, 0.006637, -1, -1, -1, -1}
