0.25	0	0	0
0.00953871	0.00199273	0.00368297	0.0619938
0.0176516	0.00941819	0.00644505	0.123614
0.0160085	0.0158213	0.00606952	0.127594
0.011693	0.0050233	0.0012487	0.101803
0.0141408	0.00571931	0.00156753	0.0984633
0.0115981	0.0106937	1.48745e-06	0.0669838
0.0301748	0.00207064	0.00372997	0.0581314
0.017152	0.0087532	0.00348978	0.0729078
0.0150978	0.00297397	0.00306883	0.112362
0.0354271	0.00983157	0.00443506	0.125646
0.0158378	0.0119673	0.00198485	0.0989036
0.017542	0.00996129	0.00833306	0.0737091
0.00811143	0.00502415	0.00434997	0.131922
0.00697168	0.0269153	1.18995e-05	0.117907
0.0295349	0.00707683	0.00442965	0.0943796
0.0218297	0.0112437	0.00411696	0.109601
0.0151501	0.00730779	0.000321602	0.124606
0.0405169	0.0141203	0.00440954	0.11283
0.0158956	0.00541876	0.000509084	0.0890463
0.0147887	0.00896235	0.000787373	0.127272
0.0196845	0.00684161	0.000489795	0.0721815
0.0117247	0.00639694	0.0041594	0.0786448
0.0221437	0.00931369	0.00690943	0.0633016
0.0205569	0.00411767	0.00959921	0.125404
0.00576477	0.0104779	0.0068796	0.0716751
0.0215336	0.0121987	0.0096856	0.0801955
0.0156411	0.019762	0.0040164	0.109928
0.0120341	0.0146872	0.0088102	0.0965012
0.0175041	0.0102784	0.000608388	0.100198
0.0162184	0.0192943	0.00133016	0.0630176
0.041766	0.0145089	0.00490197	0.0576264
0.00847089	0.0152658	0.00475843	0.0986012
0.0156318	0.00453816	0.00347651	0.10433
0.0109792	0.00196914	0.00148105	0.104633
0.00911797	0.0187458	0.00941304	0.0857946
0.0187184	0.010136	0.00745517	0.114561
0.00983529	0.00939317	0.000545434	0.0888986
0.0261566	0.0130282	0.00192023	0.0948401
0.0118823	0.0192065	0.000315498	0.0726091
0.00656438	0.0176959	0.000653823	0.084762
0.0102229	0.018281	0.0042302	0.129481
0.0184473	0.00931319	0.000185973	0.0821686
0.0100451	0.0119435	0.00947873	0.0944881
0.0098966	0.0268944	0.00124251	0.0847012
0.0330109	0.00378192	0.00179353	0.108843
0.0415978	0.00968695	0.00286061	0.109821
0.0143685	0.0113548	0.0013312	0.0913748
0.0160659	0.00492236	0.00107761	0.121147
0.0268385	0.00838552	0.000199181	0.0633469
0.00986833	0.0199979	0.0048686	0.088739
0.0435259	0.0182647	0.00361512	0.0986308
0.00943552	0.0047845	0.0101175	0.101806
0.00404071	0.00231562	0.00601726	0.0958287
0.0306058	0.000882901	0.0100494	0.116219
0.0120186	0.0118612	0.00228846	0.0962185
0.0161554	0.0179425	0.00296098	0.0929154
0.0136217	0.00824788	0.0125076	0.102208
0.0226124	0.00810729	0.00812048	0.0564337
0.00558423	0.00707787	0.006795	0.0696549
0.0213987	0.0191215	0.000709848	0.110131
0.0270802	0.0250218	0.0119465	0.0968656
0.0227518	0.0113795	0.000201683	0.0817004
0.00910399	0.022876	0.0069376	0.0943935
0.0129065	0.023204	4.4358e-05	0.119643
0.0167295	0.0164535	0.0111328	0.0785317
0.00449344	0.0137862	0.00122672	0.0765766
0.0195619	0.0220324	0.00844979	0.143287
0.00847355	0.0176235	0.00215166	0.167646
0.0178416	0.0212252	0.00278271	0.110578
0.0458415	0.00742729	0.00255353	0.116245
0.0229679	0.0249487	0.00268326	0.0707454
0.0203327	0.00443828	0.000573285	0.0761219
0.0163355	0.0270605	0.00169409	0.0711464
0.00640223	0.0174323	0.00250077	0.0831419
0.00796205	0.0140158	0.00328024	0.100249
0.0117461	0.0202821	0.000416302	0.0790139
0.0241987	0.00770149	0.0135394	0.118339
0.0186873	0.0115513	0.00135683	0.0809636
0.0368215	0.0101582	0.000311915	0.113514
0.0078374	0.00844717	9.99445e-05	0.0643362
0.0166047	0.00172532	0.0146087	0.0843775
0.0114661	0.0242422	0.00199568	0.0767062
0.00914655	0.0209362	0.00546914	0.0916145
0.0118684	0.0230925	0.002496	0.139052
0.0102111	0.0173737	0.00255968	0.0863908
0.0128032	0.033739	0.00486274	0.0702084
0.0200276	0.00757207	0.00129479	0.135987
0.00883151	0.032726	0.00226018	0.165829
0.0249556	0.00811802	0.000516243	0.104101
0.0190825	0.0100328	0.000153516	0.096851
0.0152689	0.00680951	0.0015232	0.0818414
0.0270036	0.0165432	0.00329377	0.0971433
0.0103062	0.00211327	0.000171	0.101114
0.0226429	0.013368	0.000205589	0.149323
0.0174959	0.026156	7.02202e-05	0.0904507
0.0189263	0.00983196	0.000905756	0.0862483
0.0111543	0.0182938	0.00222892	0.102394
0.0297254	0.0215461	0.00453536	0.119234
0.0170541	0.0145781	0.00943188	0.0720265
0.0338739	0.0240476	0.000473603	0.0830255
0.0423307	0.0278356	0.00896754	0.0858306
0.0204247	0.00352679	0.000140973	0.104318
0.0349501	0.0126728	0.00875926	0.0935864
0.0250257	0.022964	0.0124248	0.121622
0.0214695	0.01797	0.000357236	0.0698952
0.0195852	0.0223493	0.00010247	0.114647
0.0426981	0.0178576	0.00153272	0.10338
0.014265	0.0114968	0.00540402	0.145678
0.0202308	0.0198967	0.00065162	0.132949
0.0193269	0.014807	0.000397375	0.087425
0.0100554	0.00758487	3.56774e-05	0.100832
0.0219147	0.0210846	0.00392271	0.0727634
0.0107221	0.00336369	0.00843918	0.0684732
0.056859	0.0220093	0.0133965	0.0905099
0.0158136	0.00961861	0.00900652	0.0677633
0.0162462	0.00930894	0.00428738	0.113363
0.00691959	0.00984321	0.00430842	0.144599
0.0180487	0.0122384	0.00224699	0.105776
0.019445	0.00408424	0.0107169	0.0949859
0.0112406	0.0159766	0.00315572	0.0966681
0.00810756	0.00826898	0.0043114	0.0648747
0.0166532	0.00649204	0.000704933	0.0856485
0.0112211	0.00654959	0.0138721	0.0816936
0.0308954	0.0165987	0.00015774	0.133855
0.00575451	0.00279025	0.00168006	0.113037
0.0303925	0.00816691	0.00343694	0.0849304
0.0202859	0.00961116	0.0100043	0.0894581
0.0185459	0.0330842	0.00218871	0.102828
0.0202784	0.0116812	0.00722057	0.0986858
0.0144969	0.01723	0.00318155	0.0905158
0.0199643	0.00522358	0.00456981	0.0812385
0.0165056	0.00443616	0.000945216	0.0977812
0.0176197	0.00643487	0.00715569	0.10592
0.0136471	0.0152682	0.00210088	0.100935
0.0052382	0.0107618	0.00124149	0.0977253
0.00861655	0.0088044	0.00358856	0.122182
0.0102805	0.0275086	0.00030739	0.110246
0.0158267	0.026499	0.019558	0.108029
0.0193099	0.0023171	0.00880109	0.0814768
0.0154103	0.007495	0.00307381	0.122172
0.0208854	0.0316111	0.000956231	0.11165
0.0140251	0.0090913	0.00106058	0.0831116
0.0100735	0.00596156	0.00153089	0.0850388
0.01361	0.00849797	0.000537056	0.1377
0.0217484	0.0182904	0.00216904	0.117515
0.0116318	0.0167373	0.00015643	0.0814475
0.0220963	0.00642418	0.00675865	0.117686
0.0150703	0.0160541	0.00428798	0.0945189
0.046827	0.010496	0.00371734	0.106484
0.0245407	0.0233874	0.00145579	0.108869
0.0146525	0.00285347	0.000404378	0.0826173
0.0279858	0.0107645	0.00215266	0.100003
0.00575402	0.00968196	0.00110223	0.107472
0.0239414	0.0111248	0.0066326	0.0693924
0.0271144	0.0104087	0.00452073	0.109816
0.0212846	0.00616361	0.00471043	0.0838956
0.0227741	0.0123514	0.0082732	0.0814924
0.0122371	0.00946906	0.00457525	0.0901579
0.0162311	0.0128654	0.0031418	0.086053
0.0176037	0.0138805	0.0094939	0.137291
0.0138399	0.0147635	0.000616556	0.111425
0.0140389	0.0157002	0.000439573	0.0975905
0.0123911	0.0269123	0.00286977	0.112227
0.0251996	0.0109341	0.00240573	0.0890209
0.00899049	0.0159363	0.000370882	0.0828971
0.0157019	0.00231984	0.00600115	0.109166
0.0266262	0.0124237	0.000607407	0.0950729
0.0193837	0.00820995	0.00480131	0.0949121
0.0278777	0.0122746	0.00223498	0.0636929
0.0187588	0.00424238	0.0049643	0.0533333
0.01712	0.00508825	0.0138448	0.0823046
0.00785475	0.00873672	0.000788034	0.083165
0.00531404	0.0155788	0.00126071	0.0827487
0.0186411	0.0177801	0.000754753	0.128927
0.0109606	0.00403067	0.00665145	0.0852954
0.0158822	0.00384508	0.00479134	0.0559365
0.00815818	0.0203149	0.00113305	0.0673998
0.0150348	0.0146854	0.0020777	0.0836516
0.0149741	0.0156103	0.00227959	0.0581295
0.0160574	0.0129149	0.000161326	0.0809307
0.0129771	0.00661503	0.0035013	0.119617
0.0154124	0.00754034	0.00386776	0.101381
0.0230497	0.0122153	0.00364845	0.109718
0.0126357	0.00766589	0.00329367	0.139202
0.0125461	0.019715	0.00278539	0.0795289
0.0160409	0.0231106	0.00587511	0.107515
0.0101007	0.0114617	0.00135475	0.130472
0.0166216	0.0102954	0.0109166	0.0730893
0.0320474	0.00496942	0.00076061	0.116436
0.0277318	0.0204409	0.00274591	0.0851112
0.0142413	0.016698	0.00119719	0.0986996
0.0357634	0.00753677	0.000319611	0.163961
0.0201742	0.00622131	0.00393243	0.12574
0.0124961	0.0290735	0.00144297	0.103385
0.0125725	0.00806315	0.000178213	0.0947825
0.0193061	0.0186008	0.00230425	0.123703
0.0153904	0.0215163	0.0113611	0.0714681
0.0130928	0.0193114	0.00234081	0.104286
0.028513	0.0107918	3.76198e-05	0.0653186
0.00728127	0.00868348	0.000858481	0.104693
0.0243955	0.0119439	0.0136179	0.135147
0.0178646	0.00411061	0.000536915	0.0775976
0.0216553	0.0225068	0.00831677	0.0904531
0.0306651	0.00953844	0.00642403	0.08844
0.0153356	0.00247307	0.000281842	0.0779755
0.0287862	0.016798	0.0199459	0.07896
0.00245313	0.0099233	0.00118543	0.091701
0.0104587	0.00359168	8.29488e-05	0.0637312
0.0129549	0.013593	9.639e-05	0.108635
0.00891575	0.0355502	0.00757432	0.0805258
0.0157463	0.0121728	0.000126537	0.0802348
0.0107495	0.0257122	0.00101628	0.0579921
0.0303586	0.0122195	0.00578226	0.0775969
0.0115392	0.0101075	0.00577259	0.0803831
0.044052	0.00670098	0.000429392	0.12293
0.0181913	0.0162869	0.000690781	0.0869
0.00793242	0.00717765	0.00724063	0.11278
0.0136974	0.0105061	0.00510557	0.12787
0.0142136	0.0169142	0.00607446	0.100964
0.0343452	0.00809126	0.000417333	0.102048
0.0157843	0.0238515	0.00420815	0.120063
0.013133	0.00132517	0.00485342	0.115603
0.0108908	0.0160117	0.000801841	0.128024
0.0159141	0.010002	0.000427555	0.0817952
0.0201965	0.00384014	0.00908681	0.0682127
0.0196781	0.00769289	0.0160653	0.0900869
0.0104116	0.00554633	0.0079397	0.0996507
0.0260469	0.0056182	0.00569651	0.0805303
0.023263	0.00433766	0.000180841	0.0925738
0.021891	0.0153353	0.00098504	0.0992622
0.0132191	0.0209944	0.0194732	0.122528
0.01262	0.00421548	0.00331426	0.100118
0.0130292	0.0110887	0.00105809	0.121357
0.0114558	0.00956263	0.000169882	0.0920339
0.026841	0.00900545	0.0140166	0.120627
0.00714177	0.010296	0.000490142	0.0700902
0.023106	0.0275538	0.000989773	0.119893
0.0280541	0.0109378	0.000126746	0.127628
0.00886099	0.019546	0.000334815	0.106383
0.026298	0.0192526	0.00149628	0.113568
0.0106146	0.00692527	0.00543469	0.0793125
0.0262178	0.00805685	0.00300778	0.117675
0.0162008	0.0222171	0.00509634	0.0828661
0.0110486	0.00353691	0.00138776	0.12774
0.0136961	0.0210392	0.00777475	0.0707364
0.0033659	0.00458039	0.00191121	0.101698
0.0291544	0.0174042	0.000370886	0.102066
0.0272722	0.0228116	3.45417e-05	0.0993954
0.0230197	0.0205606	0.000472547	0.119245
0.00867085	0.00886385	0.0117618	0.0780458
0.0181515	0.0153715	0.000313175	0.0679568
0.0124487	0.00632661	0.00538794	0.11928
0.0631339	0.00661294	0.00635126	0.0898008
0.0164007	0.0144272	0.00199861	0.108603
0.0236562	0.0220743	0.00433438	0.104426
0.0226326	0.0154509	0.00118893	0.0707866
0.0221943	0.0242717	0.000500912	0.0744942
0.0163853	0.00733137	0.00204093	0.149604
0.00734609	0.0116986	3.18578e-05	0.0880513
0.0598759	0.0292963	0.00353252	0.117244
0.0141812	0.0205426	0.00107668	0.120005
0.0203288	0.0134193	0.0254377	0.0883616
0.0261954	0.00911684	0.00175993	0.119065
0.0144784	0.000850886	0.00324294	0.116049
0.0183551	0.010546	0.0088326	0.0795832
0.0371446	0.0104537	0.000308415	0.129101
0.0143423	0.0139099	0.00712032	0.0923891
0.0155564	0.0111327	0.0018817	0.11664
0.0330319	0.00745691	0.00596149	0.148688
