2.5	0.5	0	-1	-1	-1	-1	-1
2.39583	0.5	0	-1	-1	-1	-1	-1
2.29167	0.5	0	-1	-1	-1	-1	-1
2.1875	0.5	0	-1	-1	-1	-1	-1
2.08333	0.5	0	-1	-1	-1	-1	-1
1.97917	0.5	0	-1	-1	-1	-1	-1
1.875	0.5	0	-1	-1	-1	-1	-1
1.77083	0.5	0	-1	-1	-1	-1	-1
1.66667	0.5	0	-1	-1	-1	-1	-1
1.5625	0.5	0	-1	-1	-1	-1	-1
1.45833	0.5	0	-1	-1	-1	-1	-1
1.35417	0.5	0	-1	-1	-1	-1	-1
1.25	0.5	0	-1	-1	-1	-1	-1
1.14583	0.5	0	-1	-1	-1	-1	-1
1.04167	0.5	0	-1	-1	-1	-1	-1
0.9375	0.5	0	-1	-1	-1	-1	-1
0.833333	0.5	0	-1	-1	-1	-1	-1
0.729167	0.5	0	-1	-1	-1	-1	-1
0.625	0.5	0	-1	-1	-1	-1	-1
0.520833	0.5	0	-1	-1	-1	-1	-1
0.416667	0.5	0	-1	-1	-1	-1	-1
0.3125	0.5	0	-1	-1	-1	-1	-1
0.208333	0.5	0	-1	-1	-1	-1	-1
0.104167	0.5	0	-1	-1	-1	-1	-1
0	0.5	0	-1	-1	-1	-1	-1
-0.104167	0.5	0	-1	-1	-1	-1	-1
-0.208333	0.5	0	-1	-1	-1	-1	-1
-0.3125	0.5	0	-1	-1	-1	-1	-1
-0.416667	0.5	0	-1	-1	-1	-1	-1
-0.520833	0.5	0	-1	-1	-1	-1	-1
-0.625	0.5	0	-1	-1	-1	-1	-1
-0.729167	0.5	0	-1	-1	-1	-1	-1
-0.833333	0.5	0	-1	-1	-1	-1	-1
-0.9375	0.5	0	-1	-1	-1	-1	-1
-1.04167	0.5	0	-1	-1	-1	-1	-1
-1.14583	0.5	0	-1	-1	-1	-1	-1
-1.25	0.5	0	-1	-1	-1	-1	-1
-1.35417	0.5	0	-1	-1	-1	-1	-1
-1.45833	0.5	0	-1	-1	-1	-1	-1
-1.5625	0.5	0	-1	-1	-1	-1	-1
-1.66667	0.5	0	-1	-1	-1	-1	-1
-1.77083	0.5	0	-1	-1	-1	-1	-1
-1.875	0.5	0	-1	-1	-1	-1	-1
-1.97917	0.5	0	-1	-1	-1	-1	-1
-2.08333	0.5	0	-1	-1	-1	-1	-1
-2.1875	0.5	0	-1	-1	-1	-1	-1
-2.29167	0.5	0	-1	-1	-1	-1	-1
-2.39583	0.5	0	-1	-1	-1	-1	-1
