{0.018554, -0.321993, 0.003379, -0.203466, 1, -1, 2, -1}	{-0.893557, -1.593375, 0.100115, 0.064254, -1, -1, -1, -1}
{-0.109715, -0.715534, -0.044708, -0.185150, 1, -1, 2, -1}	{-0.936944, -0.875185, -0.153459, -0.031792, -1, -1, -1, -1}
{0.143270, -0.966979, 0.011902, -0.239037, 1, -1, 2, -1}	{-1.057275, -0.498566, -0.057879, -0.105479, -1, -1, -1, -1}
{0.074439, -1.077703, 0.028156, 0.182834, 1, -1, 2, -1}	{-0.874272, -0.789943, -0.083798, 0.146583, -1, -1, -1, -1}
{0.128101, -1.098889, 0.020809, 0.081133, 1, -1, 2, -1}	{-0.651740, -1.477449, -0.028591, 0.175580, -1, -1, -1, -1}
{-0.317652, -1.270918, -0.007090, -0.166191, 1, -1, 2, -1}	{-0.728073, -1.231178, 0.339954, 0.098003, -1, -1, -1, -1}
{-0.328288, -1.057400, 0.150962, 0.067718, 1, -1, 2, -1}	{-1.390393, -1.053095, -0.030954, 0.196864, -1, -1, -1, -1}
{-0.598048, -1.190077, 0.165689, -0.103318, 1, -1, 2, -1}	{-1.297394, -1.129158, -0.072475, 0.204024, -1, -1, -1, -1}
{-0.384139, -0.963740, 0.201494, -0.172166, 1, -1, 2, -1}	{-0.688433, -0.621484, -0.063489, 0.020389, -1, -1, -1, -1}
{-0.283765, -1.018290, 0.096956, -0.172776, 1, -1, 2, -1}	{-1.116236, -0.358492, 0.151231, 0.032837, -1, -1, -1, -1}
{0.213763, -0.892962, 0.162124, -0.021126, 1, -1, 2, -1}	{-1.045169, 0.320782, -0.012791, -0.146827, -1, -1, -1, -1}
{-0.226323, -1.021457, -0.237425, 0.031143, 1, -1, 2, -1}	{-1.146005, 0.779658, -0.135684, -0.177766, -1, -1, -1, -1}
{-0.334978, -1.034906, 0.030859, 0.158043, 1, -1, 2, -1}	{-1.269395, 0.660117, 0.073823, 0.165965, -1, -1, -1, -1}
{-0.216331, -0.810837, 0.124443, -0.153033, 1, -1, 2, -1}	{-1.229465, 0.002418, 0.023909, 0.029556, -1, -1, -1, -1}
{-0.065916, -0.908749, -0.154634, 0.003455, 1, -1, 2, -1}	{-1.672695, 0.053240, -0.202818, -0.008181, -1, -1, -1, -1}
{0.227641, -1.141325, -0.095517, 0.079585, 1, -1, 2, -1}	{-2.030235, -0.376520, 0.262710, 0.066770, -1, -1, -1, -1}
{0.313390, -1.043974, -0.058864, -0.107056, 1, -1, 2, -1}	{-2.238251, 0.103702, -0.009031, -0.050607, -1, -1, -1, -1}
{0.481829, -1.094904, 0.175584, 0.069638, 1, -1, 2, -1}	{2.719881, 0.617016, 0.148347, -0.172239, -1, -1, -1, -1}
{0.497545, -1.083623, -0.012311, 0.089071, 1, -1, 2, -1}	{2.685113, 0.938660, -0.222151, 0.028335, -1, -1, -1, -1}
{0.805777, -1.083670, 0.204944, 0.038351, 1, -1, 2, -1}	{2.802479, 0.671886, 0.052769, 0.077387, -1, -1, -1, -1}
{0.740135, -1.079296, -0.199939, -0.232977, 1, -1, 2, -1}	{-2.690252, 0.479753, -0.043201, 0.043108, -1, -1, -1, -1}
{1.139097, -0.573170, -0.107851, -0.264661, 1, -1, 2, -1}	{-2.686972, 1.387368, -0.107075, -0.141250, -1, -1, -1, -1}
{0.819378, -0.558953, -0.148077, 0.059935, 1, -1, 2, -1}	{-2.985712, 2.014241, 0.073408, -0.040011, -1, -1, -1, -1}
{0.706719, -0.358621, 0.096141, -0.178666, 1, -1, 2, -1}	{2.504603, 1.630001, 0.036335, 0.261940, -1, -1, -1, -1}
{0.937434, -0.328650, -0.096199, -0.076929, 1, -1, 2, -1}	{2.203844, 1.729909, 0.243189, -0.024416, -1, -1, -1, -1}
{1.201133, -0.701426, -0.163031, 0.023444, 1, -1, 2, -1}	{1.881009, 2.190078, -0.029346, -0.170949, -1, -1, -1, -1}
{0.954161, -0.603008, 0.001167, 0.161161, 1, -1, 2, -1}	{1.555096, 2.000020, 0.112727, 0.043385, -1, -1, -1, -1}
{0.956579, -0.324479, 0.036594, -0.237754, 1, -1, 2, -1}	{1.896440, 1.851770, -0.106203, -0.155827, -1, -1, -1, -1}
{0.796017, -0.732020, -0.156837, -0.077802, 1, -1, 2, -1}	{2.312171, 1.855603, -0.241343, -0.134573, -1, -1, -1, -1}
{0.662849, -0.818909, 0.021775, -0.144089, 1, -1, 2, -1}	{1.944822, 0.673848, -0.057881, -0.223215, -1, -1, -1, -1}
{0.909882, -0.830003, -0.214785, -0.048310, 1, -1, 2, -1}	{1.816091, -0.052680, -0.219913, -0.054027, -1, -1, -1, -1}
