{2.122388, -1.167665, 0.250000, 0}	{-2.869700, -0.958359, 0.250000, 0}	{-1.942204, -0.863678, 0.250000, 0}	{-1.102530, -0.941823, 0.250000, 0}	{0.040181, -0.675324, 0.250000, 0}	{2.701385, -0.732045, 0.250000, 1}	{-2.764947, 0.195453, 0.250000, 1}	{-2.130006, 0.845356, 0.250000, 1}	{-1.498712, 1.576608, 0.250000, 1}	{-0.857339, 2.161103, 0.250000, 1}	{2.233744, -2.129993, 0.250000, 2}	{1.224837, -2.009603, 0.250000, 2}	{0.401641, -1.410634, 0.250000, 2}	{-0.278807, -0.651972, 0.250000, 2}	{-0.878482, 0.213520, 0.250000, 2}	{0.573866, -1.078866, 0.250000, 3}	{1.176144, -1.897749, 0.250000, 3}	{1.500468, -2.817249, 0.250000, 3}	{2.043529, 2.299086, 0.250000, 3}	{2.453687, 1.386021, 0.250000, 3}
{2.205817, -1.110940, 0.250000, 0}	{-2.848202, -0.991321, 0.250000, 0}	{-1.820895, -1.001508, 0.250000, 0}	{-0.739063, -1.064057, 0.250000, 0}	{0.165938, -1.637929, 0.250000, 0}	{2.478724, -0.250955, 0.250000, 1}	{-2.825912, 0.351115, 0.250000, 1}	{-2.227445, 1.134309, 0.250000, 1}	{-1.372082, 1.664360, 0.250000, 1}	{-0.459816, 1.987696, 0.250000, 1}	{2.330540, -1.982406, 0.250000, 2}	{1.249554, -1.563955, 0.250000, 2}	{0.480303, -1.043192, 0.250000, 2}	{-0.238948, -0.465271, 0.250000, 2}	{-1.175403, 0.067436, 0.250000, 2}	{0.919775, -1.327638, 0.250000, 3}	{1.314544, -2.204699, 0.250000, 3}	{1.620026, 2.731525, 0.250000, 3}	{2.124619, 1.757287, 0.250000, 3}	{2.803727, 1.050498, 0.250000, 3}
{2.371116, -1.200038, 0.250000, 0}	{-2.746042, -1.014896, 0.250000, 0}	{-1.747848, -0.830901, 0.250000, 0}	{-0.671080, -0.975031, 0.250000, 0}	{0.193382, -1.407120, 0.250000, 0}	{2.304174, -0.311574, 0.250000, 1}	{2.978570, 0.397377, 0.250000, 1}	{-2.198329, 1.104906, 0.250000, 1}	{-1.335054, 1.516631, 0.250000, 1}	{-0.373506, 2.063435, 0.250000, 1}	{2.210309, -2.214421, 0.250000, 2}	{1.372633, -1.738509, 0.250000, 2}	{0.581580, -1.085873, 0.250000, 2}	{-0.460021, -0.676064, 0.250000, 2}	{-1.186003, -0.031066, 0.250000, 2}	{0.673269, -1.422575, 0.250000, 3}	{1.247019, -2.225265, 0.250000, 3}	{1.653006, 2.787429, 0.250000, 3}	{1.999085, 1.929122, 0.250000, 3}	{2.465748, 1.105003, 0.250000, 3}
{2.473676, -0.355876, 0.250000, 0}	{-2.652045, -0.830971, 0.250000, 0}	{-1.712978, -1.263139, 0.250000, 0}	{-0.645155, -1.390309, 0.250000, 0}	{0.421140, -1.325262, 0.250000, 0}	{2.112171, 0.015801, 0.250000, 1}	{2.936797, 0.641442, 0.250000, 1}	{-2.224458, 1.172775, 0.250000, 1}	{-1.348385, 1.427015, 0.250000, 1}	{-0.425376, 1.386682, 0.250000, 1}	{2.212351, -1.974565, 0.250000, 2}	{1.301601, -1.652664, 0.250000, 2}	{0.451681, -1.135860, 0.250000, 2}	{-0.447118, -0.705395, 0.250000, 2}	{-1.202577, 0.010646, 0.250000, 2}	{0.499684, -1.712998, 0.250000, 3}	{0.738138, -2.482943, 0.250000, 3}	{1.456581, 2.811547, 0.250000, 3}	{2.168745, 2.000038, 0.250000, 3}	{2.947495, 1.445634, 0.250000, 3}
{2.605593, -0.475059, 0.250000, 0}	{-2.451343, -0.820107, 0.250000, 0}	{-1.496618, -1.115766, 0.250000, 0}	{-0.642599, -1.226884, 0.250000, 0}	{0.370274, -1.368516, 0.250000, 0}	{1.913843, 0.638656, 0.250000, 1}	{2.826169, 0.874523, 0.250000, 1}	{-2.233377, 1.204073, 0.250000, 1}	{-1.405325, 1.488833, 0.250000, 1}	{-0.473767, 1.912833, 0.250000, 1}	{2.039200, -2.212490, 0.250000, 2}	{1.092696, -1.821786, 0.250000, 2}	{0.428707, -1.132967, 0.250000, 2}	{-0.454088, -0.836240, 0.250000, 2}	{-1.336685, -0.456601, 0.250000, 2}	{0.413786, -1.832074, 0.250000, 3}	{0.891804, -2.735273, 0.250000, 3}	{1.633524, 2.546220, 0.250000, 3}	{2.452456, 1.956683, 0.250000, 3}	{-2.946910, 1.129640, 0.250000, 3}
{2.690728, -0.979737, 0.250000, 0}	{-2.324324, -1.024259, 0.250000, 0}	{-1.317083, -1.073102, 0.250000, 0}	{-0.354392, -1.213823, 0.250000, 0}	{0.585282, -1.674434, 0.250000, 0}	{1.659034, 0.810235, 0.250000, 1}	{2.568262, 0.947952, 0.250000, 1}	{-2.506893, 1.274280, 0.250000, 1}	{-1.512796, 1.376753, 0.250000, 1}	{-0.429656, 1.468244, 0.250000, 1}	{1.958200, -2.496041, 0.250000, 2}	{1.288392, -1.779266, 0.250000, 2}	{0.497188, -1.440978, 0.250000, 2}	{-0.381842, -0.865989, 0.250000, 2}	{-1.303504, -0.855974, 0.250000, 2}	{0.618161, -1.787959, 0.250000, 3}	{1.120363, -2.790832, 0.250000, 3}	{1.571484, 2.385352, 0.250000, 3}	{1.936482, 1.415956, 0.250000, 3}	{2.629109, 0.639195, 0.250000, 3}
{2.750213, -0.534455, 0.250000, 0}	{-2.213413, -0.522035, 0.250000, 0}	{-1.190312, -0.824092, 0.250000, 0}	{-0.165343, -1.212198, 0.250000, 0}	{0.647992, -1.727072, 0.250000, 0}	{1.845576, 0.805182, 0.250000, 1}	{2.713217, 1.322676, 0.250000, 1}	{-2.307743, 1.633554, 0.250000, 1}	{-1.351180, 1.674020, 0.250000, 1}	{-0.358370, 1.798679, 0.250000, 1}	{2.069529, -2.509873, 0.250000, 2}	{1.290695, -1.899382, 0.250000, 2}	{0.321235, -1.481447, 0.250000, 2}	{-0.595843, -1.271940, 0.250000, 2}	{-1.472478, -1.180115, 0.250000, 2}	{0.675115, -1.785627, 0.250000, 3}	{1.104266, -2.804672, 0.250000, 3}	{1.622252, 2.296025, 0.250000, 3}	{1.789904, 1.342869, 0.250000, 3}	{2.531135, 0.629748, 0.250000, 3}
{-2.997052, -0.354715, 0.250000, 0}	{-2.060163, -0.740330, 0.250000, 0}	{-1.219901, -1.089334, 0.250000, 0}	{-0.297243, -1.523738, 0.250000, 0}	{0.690912, -1.508521, 0.250000, 0}	{1.992364, 0.815916, 0.250000, 1}	{2.890144, 1.343049, 0.250000, 1}	{-2.190844, 1.853690, 0.250000, 1}	{-1.142872, 1.877593, 0.250000, 1}	{-0.137641, 1.792902, 0.250000, 1}	{1.947745, -2.845559, 0.250000, 2}	{1.263355, -2.106316, 0.250000, 2}	{0.359384, -1.489228, 0.250000, 2}	{-0.575312, -1.206285, 0.250000, 2}	{-1.533905, -0.766338, 0.250000, 2}	{0.694792, -1.954096, 0.250000, 3}	{0.950302, -2.914156, 0.250000, 3}	{1.463279, 2.087153, 0.250000, 3}	{1.887281, 1.142999, 0.250000, 3}	{2.360857, 0.242610, 0.250000, 3}
{-2.839297, 0.137112, 0.250000, 0}	{-2.301598, -0.797189, 0.250000, 0}	{-1.520041, -1.343275, 0.250000, 0}	{-0.516228, -1.323140, 0.250000, 0}	{0.569492, -1.527756, 0.250000, 0}	{2.085847, 0.791415, 0.250000, 1}	{2.980000, 1.387476, 0.250000, 1}	{-2.043237, 1.855450, 0.250000, 1}	{-1.101335, 2.171790, 0.250000, 1}	{-0.257493, 2.335595, 0.250000, 1}	{1.818254, -2.440649, 0.250000, 2}	{1.077042, -1.914544, 0.250000, 2}	{0.257804, -1.381595, 0.250000, 2}	{-0.610192, -1.032150, 0.250000, 2}	{-1.610865, -0.555236, 0.250000, 2}	{0.045284, -2.278820, 0.250000, 3}	{0.741126, 2.960696, 0.250000, 3}	{1.437198, 2.253436, 0.250000, 3}	{2.127316, 1.603239, 0.250000, 3}	{2.838018, 0.770460, 0.250000, 3}
{2.381707, -0.438248, 0.250000, 0}	{-2.618936, -0.782856, 0.250000, 0}	{-1.537562, -0.838786, 0.250000, 0}	{-0.605168, -1.211426, 0.250000, 0}	{0.314311, -1.562368, 0.250000, 0}	{1.993029, 0.973219, 0.250000, 1}	{-2.967155, 1.326581, 0.250000, 1}	{-2.016958, 1.624899, 0.250000, 1}	{-1.004552, 1.804098, 0.250000, 1}	{0.129199, 1.713492, 0.250000, 1}	{1.897514, -2.286210, 0.250000, 2}	{0.814707, -1.934359, 0.250000, 2}	{0.176310, -1.121181, 0.250000, 2}	{-0.508888, -0.485426, 0.250000, 2}	{-1.220473, 0.163608, 0.250000, 2}	{-0.314168, -2.659906, 0.250000, 3}	{0.603491, 2.944140, 0.250000, 3}	{1.350596, 2.492109, 0.250000, 3}	{1.930573, 1.672212, 0.250000, 3}	{2.490824, 0.847692, 0.250000, 3}
{2.659953, -0.993187, 0.250000, 0}	{-2.545555, -1.283644, 0.250000, 0}	{-1.499892, -1.520478, 0.250000, 0}	{-0.508399, -1.547859, 0.250000, 0}	{0.432087, -1.551265, 0.250000, 0}	{2.178601, 0.345375, 0.250000, 1}	{-2.940386, 0.779352, 0.250000, 1}	{-2.056088, 1.457068, 0.250000, 1}	{-1.226804, 2.045599, 0.250000, 1}	{-0.191522, 2.112413, 0.250000, 1}	{2.038041, -2.412712, 0.250000, 2}	{1.280979, -1.798394, 0.250000, 2}	{0.496646, -1.245258, 0.250000, 2}	{-0.288606, -0.635864, 0.250000, 2}	{-1.295750, -0.194991, 0.250000, 2}	{-0.528627, -2.467029, 0.250000, 3}	{0.514715, -2.745798, 0.250000, 3}	{1.280233, 2.627267, 0.250000, 3}	{1.887726, 1.845190, 0.250000, 3}	{2.597899, 1.129513, 0.250000, 3}
{2.549878, -1.278380, 0.250000, 0}	{-2.415480, -1.471932, 0.250000, 0}	{-1.328802, -1.578506, 0.250000, 0}	{-0.284849, -1.698306, 0.250000, 0}	{0.732176, -1.830520, 0.250000, 0}	{2.378924, 1.000252, 0.250000, 1}	{-2.856001, 1.672785, 0.250000, 1}	{-1.867210, 1.930288, 0.250000, 1}	{-0.952535, 2.172905, 0.250000, 1}	{-0.135942, 2.291274, 0.250000, 1}	{2.089114, -2.239629, 0.250000, 2}	{1.259356, -1.724134, 0.250000, 2}	{0.317048, -1.194507, 0.250000, 2}	{-0.605212, -0.662429, 0.250000, 2}	{-1.362388, 0.079818, 0.250000, 2}	{-0.456891, 2.833152, 0.250000, 3}	{0.636178, 2.798654, 0.250000, 3}	{1.445851, 2.252671, 0.250000, 3}	{2.058848, 1.447712, 0.250000, 3}	{2.687890, 0.790919, 0.250000, 3}
{2.927796, -1.153640, 0.250000, 0}	{-2.076130, -1.475791, 0.250000, 0}	{-1.006519, -1.709487, 0.250000, 0}	{0.033844, -1.883894, 0.250000, 0}	{0.822100, -2.400717, 0.250000, 0}	{2.946335, 0.584112, 0.250000, 1}	{-2.433853, 1.347497, 0.250000, 1}	{-1.688805, 2.073891, 0.250000, 1}	{-0.686538, 2.367192, 0.250000, 1}	{0.373947, 2.195248, 0.250000, 1}	{1.997315, -1.961414, 0.250000, 2}	{1.349002, -1.227695, 0.250000, 2}	{0.431763, -0.924243, 0.250000, 2}	{-0.367147, -0.390148, 0.250000, 2}	{-1.341082, 0.046010, 0.250000, 2}	{-0.346316, -2.449968, 0.250000, 3}	{0.421397, 2.631530, 0.250000, 3}	{1.203002, 1.973842, 0.250000, 3}	{2.027243, 1.396921, 0.250000, 3}	{2.831769, 0.782260, 0.250000, 3}
{-2.948725, -1.502627, 0.250000, 0}	{-1.887085, -1.222339, 0.250000, 0}	{-1.109436, -1.489595, 0.250000, 0}	{-0.290489, -2.007710, 0.250000, 0}	{0.694137, -2.358650, 0.250000, 0}	{2.611194, 0.462799, 0.250000, 1}	{-2.599394, 1.146066, 0.250000, 1}	{-1.898314, 1.948944, 0.250000, 1}	{-1.094251, 2.535816, 0.250000, 1}	{-0.062598, 2.390325, 0.250000, 1}	{2.198475, -1.698023, 0.250000, 2}	{1.140559, -1.571437, 0.250000, 2}	{0.145689, -1.240310, 0.250000, 2}	{-0.797708, -0.799874, 0.250000, 2}	{-1.651504, -0.268895, 0.250000, 2}	{-0.260148, -2.678880, 0.250000, 3}	{0.618962, 2.918019, 0.250000, 3}	{1.473033, 2.383264, 0.250000, 3}	{2.276129, 2.033071, 0.250000, 3}	{2.852680, 1.178934, 0.250000, 3}
{2.617756, -1.578261, 0.250000, 0}	{-2.437594, -1.791601, 0.250000, 0}	{-1.446271, -2.000688, 0.250000, 0}	{-0.511895, -2.076790, 0.250000, 0}	{0.467280, -2.211368, 0.250000, 0}	{2.600348, 0.824086, 0.250000, 1}	{-2.742049, 1.499997, 0.250000, 1}	{-2.025098, 2.107853, 0.250000, 1}	{-1.080691, 2.427969, 0.250000, 1}	{-0.024881, 2.547678, 0.250000, 1}	{2.156386, -2.406302, 0.250000, 2}	{1.287373, -1.970776, 0.250000, 2}	{0.485982, -1.395032, 0.250000, 2}	{-0.217166, -0.704343, 0.250000, 2}	{-1.168316, -0.095119, 0.250000, 2}	{-0.357761, -2.864201, 0.250000, 3}	{0.622506, 2.684584, 0.250000, 3}	{1.358429, 2.041537, 0.250000, 3}	{2.187854, 1.488865, 0.250000, 3}	{2.969552, 0.873532, 0.250000, 3}
{2.801839, -1.575438, 0.250000, 0}	{-2.296170, -1.744162, 0.250000, 0}	{-1.443708, -2.098103, 0.250000, 0}	{-0.542094, -2.557756, 0.250000, 0}	{0.381814, -2.635821, 0.250000, 0}	{2.584974, 0.519641, 0.250000, 1}	{-2.594649, 1.182190, 0.250000, 1}	{-1.818286, 1.681582, 0.250000, 1}	{-0.920201, 2.109173, 0.250000, 1}	{0.033555, 2.196078, 0.250000, 1}	{1.755746, -2.484310, 0.250000, 2}	{1.052617, -1.729147, 0.250000, 2}	{0.289273, -1.020458, 0.250000, 2}	{-0.502713, -0.531639, 0.250000, 2}	{-1.375342, -0.113794, 0.250000, 2}	{-0.172013, 2.361761, 0.250000, 3}	{0.578620, 1.968538, 0.250000, 3}	{1.475288, 1.635560, 0.250000, 3}	{2.412428, 1.133017, 0.250000, 3}	{-2.622317, 1.218025, 0.250000, 3}
{2.876891, -0.938521, 0.250000, 0}	{-2.201581, -1.454697, 0.250000, 0}	{-1.327502, -1.895186, 0.250000, 0}	{-0.496380, -2.321153, 0.250000, 0}	{0.423128, -2.641731, 0.250000, 0}	{-2.978652, 0.670205, 0.250000, 1}	{-2.046639, 1.012515, 0.250000, 1}	{-1.105036, 1.379057, 0.250000, 1}	{-0.360715, 1.750190, 0.250000, 1}	{0.566569, 2.068488, 0.250000, 1}	{2.024869, -1.910804, 0.250000, 2}	{1.208348, -1.497942, 0.250000, 2}	{0.233097, -1.091076, 0.250000, 2}	{-0.775126, -0.773711, 0.250000, 2}	{-1.490739, -0.113387, 0.250000, 2}	{-0.098329, 2.046506, 0.250000, 3}	{0.898228, 1.746709, 0.250000, 3}	{1.752406, 1.331614, 0.250000, 3}	{2.690354, 1.022898, 0.250000, 3}	{-2.343975, 0.999269, 0.250000, 3}
{2.771045, -1.100904, 0.250000, 0}	{-2.257577, -1.081128, 0.250000, 0}	{-1.454740, -1.441253, 0.250000, 0}	{-0.607050, -1.954575, 0.250000, 0}	{0.165504, -2.677944, 0.250000, 0}	{-2.743234, 0.791513, 0.250000, 1}	{-1.767780, 0.960317, 0.250000, 1}	{-0.828192, 1.373464, 0.250000, 1}	{0.071411, 1.680430, 0.250000, 1}	{1.044397, 1.706809, 0.250000, 1}	{1.702351, -1.884975, 0.250000, 2}	{1.035929, -1.063824, 0.250000, 2}	{0.230137, -0.518726, 0.250000, 2}	{-0.808913, -0.300114, 0.250000, 2}	{-1.796285, -0.375408, 0.250000, 2}	{-0.179317, 2.477904, 0.250000, 3}	{0.474737, 1.716276, 0.250000, 3}	{1.383818, 1.338074, 0.250000, 3}	{2.413844, 0.941255, 0.250000, 3}	{-2.544722, 1.241084, 0.250000, 3}
{2.611561, -1.012364, 0.250000, 0}	{-2.433654, -1.230370, 0.250000, 0}	{-1.584631, -1.548665, 0.250000, 0}	{-0.865349, -2.103533, 0.250000, 0}	{0.161578, -2.578700, 0.250000, 0}	{-2.644007, 0.642792, 0.250000, 1}	{-1.725182, 1.002007, 0.250000, 1}	{-0.803808, 1.462831, 0.250000, 1}	{0.097734, 1.755075, 0.250000, 1}	{1.138092, 1.727696, 0.250000, 1}	{1.640320, -1.759721, 0.250000, 2}	{0.753115, -1.136935, 0.250000, 2}	{-0.226251, -0.637656, 0.250000, 2}	{-1.122425, -0.208793, 0.250000, 2}	{-1.822470, 0.395125, 0.250000, 2}	{-0.692375, 1.976170, 0.250000, 3}	{0.366089, 1.691240, 0.250000, 3}	{1.244561, 1.358625, 0.250000, 3}	{2.293746, 1.181136, 0.250000, 3}	{-2.650154, 1.210017, 0.250000, 3}
{2.612204, -1.077593, 0.250000, 0}	{-2.585953, -1.734983, 0.250000, 0}	{-1.612249, -2.106709, 0.250000, 0}	{-0.632832, -2.304170, 0.250000, 0}	{0.145256, -2.838988, 0.250000, 0}	{-2.769953, 0.752000, 0.250000, 1}	{-1.816700, 1.087495, 0.250000, 1}	{-0.933149, 1.461854, 0.250000, 1}	{0.005813, 1.768269, 0.250000, 1}	{0.986757, 2.180134, 0.250000, 1}	{1.323422, -1.546989, 0.250000, 2}	{0.624399, -0.609491, 0.250000, 2}	{-0.177641, -0.012587, 0.250000, 2}	{-1.095433, 0.477020, 0.250000, 2}	{-1.999223, 1.199211, 0.250000, 2}	{-0.314661, 2.062633, 0.250000, 3}	{0.555954, 1.514394, 0.250000, 3}	{1.500319, 1.149689, 0.250000, 3}	{2.335891, 1.256748, 0.250000, 3}	{-2.713990, 1.351199, 0.250000, 3}
{2.721732, -1.180301, 0.250000, 0}	{-2.279541, -1.365749, 0.250000, 0}	{-1.464496, -2.003432, 0.250000, 0}	{-0.507960, -2.494305, 0.250000, 0}	{0.220333, 2.963214, 0.250000, 0}	{-2.976154, 0.812332, 0.250000, 1}	{-2.039380, 0.799395, 0.250000, 1}	{-1.203069, 1.230751, 0.250000, 1}	{-0.143821, 1.488332, 0.250000, 1}	{0.928846, 1.837201, 0.250000, 1}	{1.307412, -1.035780, 0.250000, 2}	{0.536916, -0.422655, 0.250000, 2}	{-0.317568, 0.132077, 0.250000, 2}	{-1.109428, 0.663259, 0.250000, 2}	{-1.843565, 1.367731, 0.250000, 2}	{-0.545542, 2.305272, 0.250000, 3}	{0.466108, 2.092747, 0.250000, 3}	{1.402800, 1.889655, 0.250000, 3}	{2.406490, 1.515733, 0.250000, 3}	{-2.653363, 1.094784, 0.250000, 3}
{-2.930072, -1.376158, 0.250000, 0}	{-2.135282, -1.931190, 0.250000, 0}	{-1.254623, -2.352832, 0.250000, 0}	{-0.312432, -2.629532, 0.250000, 0}	{0.545792, 2.945157, 0.250000, 0}	{-2.892945, 0.454746, 0.250000, 1}	{-2.048412, 1.051753, 0.250000, 1}	{-1.246783, 1.472349, 0.250000, 1}	{-0.205621, 1.630227, 0.250000, 1}	{0.748194, 1.783677, 0.250000, 1}	{1.174900, -0.865402, 0.250000, 2}	{0.390568, -0.323110, 0.250000, 2}	{-0.501557, 0.194259, 0.250000, 2}	{-1.297088, 0.782799, 0.250000, 2}	{-2.079278, 1.405183, 0.250000, 2}	{-0.322581, 2.542413, 0.250000, 3}	{0.535640, 2.205526, 0.250000, 3}	{1.501029, 1.659498, 0.250000, 3}	{2.420330, 1.207974, 0.250000, 3}	{-2.645814, 0.965155, 0.250000, 3}
{2.771597, -1.412500, 0.250000, 0}	{-2.518809, -2.141278, 0.250000, 0}	{-1.542202, -2.678543, 0.250000, 0}	{-0.716080, 2.898271, 0.250000, 0}	{0.353953, 2.618949, 0.250000, 0}	{-2.799658, 0.353181, 0.250000, 1}	{-2.085056, 1.115233, 0.250000, 1}	{-1.240832, 1.666158, 0.250000, 1}	{-0.201586, 1.828163, 0.250000, 1}	{0.846607, 1.845648, 0.250000, 1}	{1.250579, -0.673313, 0.250000, 2}	{0.381104, -0.452983, 0.250000, 2}	{-0.423520, 0.133920, 0.250000, 2}	{-1.254976, 0.715856, 0.250000, 2}	{-1.956460, 1.466743, 0.250000, 2}	{-0.136079, 2.762646, 0.250000, 3}	{0.800019, 2.306843, 0.250000, 3}	{1.610511, 1.972918, 0.250000, 3}	{2.448459, 1.496183, 0.250000, 3}	{-2.550235, 1.345821, 0.250000, 3}
{2.791188, -1.142384, 0.250000, 0}	{-2.338195, -1.882370, 0.250000, 0}	{-1.540714, -2.348748, 0.250000, 0}	{-0.800315, -2.879807, 0.250000, 0}	{0.009948, 2.559618, 0.250000, 0}	{-2.578090, 0.569223, 0.250000, 1}	{-1.746352, 0.851105, 0.250000, 1}	{-0.792578, 1.226296, 0.250000, 1}	{0.272843, 1.486330, 0.250000, 1}	{1.210125, 1.641435, 0.250000, 1}	{1.091898, -1.193751, 0.250000, 2}	{0.154462, -1.002847, 0.250000, 2}	{-0.679858, -0.548536, 0.250000, 2}	{-1.345699, 0.145841, 0.250000, 2}	{-1.814269, 1.097060, 0.250000, 2}	{-0.348294, -2.918866, 0.250000, 3}	{0.374472, 2.392146, 0.250000, 3}	{1.275802, 2.002605, 0.250000, 3}	{2.128692, 1.443711, 0.250000, 3}	{-2.969607, 1.192435, 0.250000, 3}
{2.685821, -1.332948, 0.250000, 0}	{-2.290264, -1.503007, 0.250000, 0}	{-1.384216, -2.061258, 0.250000, 0}	{-0.597678, -2.763471, 0.250000, 0}	{0.314210, 2.745774, 0.250000, 0}	{-2.704044, 0.997521, 0.250000, 1}	{-1.765746, 1.214140, 0.250000, 1}	{-0.700122, 1.348176, 0.250000, 1}	{0.330312, 1.277202, 0.250000, 1}	{1.177103, 1.322859, 0.250000, 1}	{1.523417, -1.930351, 0.250000, 2}	{0.917684, -1.204946, 0.250000, 2}	{0.137710, -0.625367, 0.250000, 2}	{-0.608795, 0.019291, 0.250000, 2}	{-1.397219, 0.552755, 0.250000, 2}	{-0.315538, -2.886764, 0.250000, 3}	{0.494349, 2.386966, 0.250000, 3}	{1.387078, 1.952618, 0.250000, 3}	{2.239325, 1.524554, 0.250000, 3}	{2.935010, 0.711835, 0.250000, 3}
{2.764322, -1.438849, 0.250000, 0}	{-2.283383, -1.501528, 0.250000, 0}	{-1.343123, -2.005305, 0.250000, 0}	{-0.586192, -2.695270, 0.250000, 0}	{-0.026254, 2.394490, 0.250000, 0}	{-2.517534, 0.418752, 0.250000, 1}	{-1.583971, 0.808533, 0.250000, 1}	{-0.585277, 1.111887, 0.250000, 1}	{0.521776, 1.067648, 0.250000, 1}	{1.491685, 1.034973, 0.250000, 1}	{1.853788, -1.820694, 0.250000, 2}	{0.913590, -1.347545, 0.250000, 2}	{0.405559, -0.469137, 0.250000, 2}	{-0.388907, 0.033679, 0.250000, 2}	{-1.125897, 0.793367, 0.250000, 2}	{-0.175060, -2.713403, 0.250000, 3}	{0.531175, 2.503861, 0.250000, 3}	{1.400020, 2.019588, 0.250000, 3}	{2.310927, 1.657738, 0.250000, 3}	{2.862213, 0.930372, 0.250000, 3}
{2.531631, -1.274066, 0.250000, 0}	{-2.514299, -1.850800, 0.250000, 0}	{-1.588963, -2.329177, 0.250000, 0}	{-0.620244, -2.542333, 0.250000, 0}	{0.249089, 2.811667, 0.250000, 0}	{-2.456287, 0.250703, 0.250000, 1}	{-1.485486, 0.640270, 0.250000, 1}	{-0.629365, 1.112137, 0.250000, 1}	{0.291381, 1.374949, 0.250000, 1}	{1.187376, 1.551057, 0.250000, 1}	{1.871138, -1.921583, 0.250000, 2}	{0.984817, -1.417657, 0.250000, 2}	{0.307899, -0.715032, 0.250000, 2}	{-0.408227, -0.055446, 0.250000, 2}	{-0.972362, 0.720422, 0.250000, 2}	{-0.129007, -2.927149, 0.250000, 3}	{0.588980, 2.456313, 0.250000, 3}	{1.309153, 1.848609, 0.250000, 3}	{2.252793, 1.403699, 0.250000, 3}	{-2.717055, 1.086928, 0.250000, 3}
{-2.956625, -1.566884, 0.250000, 0}	{-2.340675, -2.333606, 0.250000, 0}	{-1.501876, -2.909470, 0.250000, 0}	{-0.426749, -2.967624, 0.250000, 0}	{0.546667, 2.771325, 0.250000, 0}	{-2.544432, 0.363777, 0.250000, 1}	{-1.592112, 0.638167, 0.250000, 1}	{-0.615151, 0.926658, 0.250000, 1}	{0.404474, 1.137098, 0.250000, 1}	{1.306533, 1.618798, 0.250000, 1}	{1.436560, -2.362404, 0.250000, 2}	{0.555670, -1.759143, 0.250000, 2}	{-0.213408, -1.074153, 0.250000, 2}	{-0.704513, -0.229439, 0.250000, 2}	{-1.440685, 0.515043, 0.250000, 2}	{-0.149630, -2.850831, 0.250000, 3}	{0.737793, 2.662770, 0.250000, 3}	{1.735940, 2.241896, 0.250000, 3}	{2.567231, 1.703653, 0.250000, 3}	{-2.923644, 0.960181, 0.250000, 3}
{2.908757, -1.284746, 0.250000, 0}	{-2.312580, -1.785070, 0.250000, 0}	{-1.625953, -2.565417, 0.250000, 0}	{-0.862703, 2.744657, 0.250000, 0}	{0.085408, 2.374672, 0.250000, 0}	{-2.300837, 0.470118, 0.250000, 1}	{-1.500275, 0.957231, 0.250000, 1}	{-0.545825, 1.122509, 0.250000, 1}	{0.464359, 1.506896, 0.250000, 1}	{1.480526, 1.753062, 0.250000, 1}	{1.339337, -2.255493, 0.250000, 2}	{0.358612, -1.729165, 0.250000, 2}	{-0.480297, -1.244707, 0.250000, 2}	{-0.978228, -0.440597, 0.250000, 2}	{-1.329325, 0.575536, 0.250000, 2}	{0.086223, 2.974136, 0.250000, 3}	{0.817592, 2.588079, 0.250000, 3}	{1.500729, 2.010346, 0.250000, 3}	{2.486714, 1.689404, 0.250000, 3}	{-2.654700, 1.298894, 0.250000, 3}
{2.788684, -0.932272, 0.250000, 0}	{-2.499363, -1.572931, 0.250000, 0}	{-1.720330, -2.237659, 0.250000, 0}	{-1.111402, -2.993655, 0.250000, 0}	{-0.369017, 2.318729, 0.250000, 0}	{-2.430341, 0.726014, 0.250000, 1}	{-1.538324, 0.996572, 0.250000, 1}	{-0.468507, 1.030947, 0.250000, 1}	{0.513437, 1.103449, 0.250000, 1}	{1.470076, 1.326968, 0.250000, 1}	{1.484134, -2.152162, 0.250000, 2}	{0.627950, -1.583921, 0.250000, 2}	{-0.129609, -0.978956, 0.250000, 2}	{-0.875593, -0.379215, 0.250000, 2}	{-1.691065, 0.171761, 0.250000, 2}	{-0.227755, -2.695706, 0.250000, 3}	{0.494834, 2.677875, 0.250000, 3}	{1.421778, 2.327263, 0.250000, 3}	{2.286067, 2.032783, 0.250000, 3}	{-2.785593, 1.684724, 0.250000, 3}
{2.613927, -1.258688, 0.250000, 0}	{-2.830882, -2.089781, 0.250000, 0}	{-2.034133, -2.670793, 0.250000, 0}	{-1.278509, 2.712821, 0.250000, 0}	{-0.377510, 2.148072, 0.250000, 0}	{-2.129628, 0.219089, 0.250000, 1}	{-1.251540, 0.637972, 0.250000, 1}	{-0.350326, 0.934051, 0.250000, 1}	{0.667149, 1.165913, 0.250000, 1}	{1.511072, 1.682594, 0.250000, 1}	{1.046126, -2.848283, 0.250000, 2}	{0.553637, -2.059887, 0.250000, 2}	{0.182848, -1.179387, 0.250000, 2}	{-0.504542, -0.400674, 0.250000, 2}	{-1.081473, 0.453420, 0.250000, 2}	{-0.107622, -2.669250, 0.250000, 3}	{0.783849, 2.725378, 0.250000, 3}	{1.662348, 2.259814, 0.250000, 3}	{2.648847, 1.794117, 0.250000, 3}	{-2.485498, 1.397309, 0.250000, 3}
