{-1.193155, 1.000528, -0.455920, 0.056104, 0}	{0.663121, -1.925868, -0.586244, -0.196858, 1}	{-1.430011, -0.705912, 0.091128, -0.629864, 2}	{-1.848519, 0.183343, 0.220280, -0.414898, 3}	{0.249849, -1.228712, -0.031803, 0.455775, 4}	{-0.536522, -2.161259, 0.253504, -0.644174, 5}	{2.205106, 2.248128, -0.507988, 0.082027, 6}	{-2.138416, 1.513000, -0.016042, 0.497287, 7}	{-0.155442, -1.511385, 0.506426, -0.035119, 8}	{0.743831, -0.110558, 0.425634, 0.173428, 9}	{0.592950, 1.066901, 0.024610, -0.536932, 10}	{1.523843, 1.970611, 0.260028, -0.348871, 11}	{-1.293571, 0.029978, 0.065007, 0.620822, 12}	{-1.580639, -1.827462, 0.608658, 0.021893, 13}	{0.427185, 2.162402, -0.353373, -0.327829, 14}	{-0.678188, -0.680379, 0.476365, -0.071865, 15}	{0.587726, 1.485202, -0.480769, -0.192082, 16}	{1.569848, -1.407112, 0.503654, 0.017841, 17}	{0.937375, -2.107167, 0.328194, 0.321226, 18}	{-0.134924, 0.303499, 0.236105, 0.437182, 19}
{-1.115029, 0.962839, -0.571824, 0.142986, 0}	{0.589472, -1.865994, -0.387752, -0.291797, 1}	{-1.536703, -0.677008, 0.114285, -0.550111, 2}	{-1.917887, 0.216252, 0.291144, -0.385202, 3}	{0.191235, -1.221345, 0.098545, 0.361095, 4}	{-0.467198, -2.178672, 0.157918, -0.417685, 5}	{2.220031, 2.364271, -0.597316, 0.044191, 6}	{-1.965135, 1.584787, -0.300733, 0.423393, 7}	{-0.133309, -1.680836, 0.446020, 0.199378, 8}	{0.762880, -0.297519, 0.309725, 0.293598, 9}	{0.688190, 1.026735, -0.082792, -0.416574, 10}	{1.466083, 2.097329, 0.291840, -0.375311, 11}	{-1.233396, 0.104327, -0.148648, 0.460745, 12}	{-1.519416, -1.977204, 0.469356, 0.060993, 13}	{0.364505, 2.232939, -0.351675, -0.450815, 14}	{-0.667876, -0.830558, 0.419805, 0.067945, 15}	{0.622165, 1.301676, -0.487619, 0.053131, 16}	{1.611809, -1.373753, 0.448498, -0.157065, 17}	{1.033429, -2.170700, 0.325464, 0.276135, 18}	{-0.001460, 0.277368, 0.129202, 0.458733, 19}
{-1.097157, 1.186435, -0.499756, 0.159513, 0}	{0.487825, -1.832780, -0.393952, -0.375266, 1}	{-1.635959, -0.807788, 0.187552, -0.412637, 2}	{-2.026501, 0.203585, 0.362387, -0.345292, 3}	{0.152229, -1.230555, 0.293085, 0.285259, 4}	{-0.392674, -2.179616, 0.056966, -0.455824, 5}	{2.085645, 2.387906, -0.425477, 0.094738, 6}	{-2.002449, 1.571526, -0.121325, 0.557044, 7}	{-0.123171, -1.590834, 0.580508, 0.051567, 8}	{0.736376, -0.290958, 0.362350, 0.220894, 9}	{0.648766, 0.986531, 0.017788, -0.526902, 10}	{1.470854, 2.151208, 0.212257, -0.473246, 11}	{-1.243597, 0.127357, -0.061701, 0.421524, 12}	{-1.487940, -2.051458, 0.364467, 0.338947, 13}	{0.475399, 2.180244, -0.373418, -0.365267, 14}	{-0.744104, -0.990889, 0.518669, 0.253765, 15}	{0.538335, 1.544271, -0.440480, -0.321602, 16}	{1.636868, -1.255292, 0.503609, -0.263337, 17}	{0.996608, -2.275893, 0.406525, 0.340239, 18}	{0.113175, 0.269977, 0.164690, 0.477588, 19}
{-1.102603, 1.193765, -0.486171, 0.091723, 0}	{0.436103, -2.070641, -0.375359, -0.203869, 1}	{-1.706346, -0.749491, 0.290234, -0.377585, 2}	{-2.043133, 0.268493, 0.442979, -0.304432, 3}	{0.136194, -1.237380, 0.397546, 0.427673, 4}	{-0.366512, -2.083041, 0.049438, -0.520678, 5}	{2.128499, 2.292408, -0.512559, 0.188277, 6}	{-1.903590, 1.680111, -0.183484, 0.346414, 7}	{-0.073297, -1.557727, 0.463138, -0.064870, 8}	{0.592426, -0.364332, 0.473081, 0.292636, 9}	{0.682181, 0.825113, 0.010039, -0.446398, 10}	{1.627611, 2.153818, 0.203781, -0.429171, 11}	{-1.351700, 0.083458, 0.119000, 0.494835, 12}	{-1.635887, -1.838521, 0.426158, 0.123563, 13}	{0.214437, 2.190826, -0.193036, -0.536828, 14}	{-0.696351, -1.054028, 0.352199, 0.266796, 15}	{0.510292, 1.540040, -0.265817, -0.330293, 16}	{1.727745, -1.304200, 0.260842, -0.277566, 17}	{1.079791, -2.229659, 0.159883, 0.434570, 18}	{0.116644, 0.279906, 0.118319, 0.395228, 19}
{-1.147816, 1.218508, -0.562352, 0.044982, 0}	{0.470446, -2.146531, -0.543496, -0.170930, 1}	{-1.737520, -0.811948, 0.380230, -0.254562, 2}	{-1.961789, 0.321394, 0.247686, -0.439945, 3}	{0.302594, -1.254250, 0.197984, 0.465422, 4}	{-0.350176, -2.088459, -0.151478, -0.476289, 5}	{2.141728, 2.270387, -0.512553, 0.304795, 6}	{-1.952884, 1.557946, -0.146410, 0.516349, 7}	{-0.082147, -1.590689, 0.490812, -0.110631, 8}	{0.584329, -0.318080, 0.529739, 0.230124, 9}	{0.633338, 0.832432, 0.249433, -0.389640, 10}	{1.719945, 2.204838, 0.069784, -0.428141, 11}	{-1.368730, 0.062626, 0.174808, 0.569223, 12}	{-1.559825, -2.019151, 0.373924, 0.200792, 13}	{0.212729, 2.234811, -0.156731, -0.462482, 14}	{-0.724018, -1.173056, 0.331989, 0.397106, 15}	{0.407200, 1.627197, -0.298790, -0.475037, 16}	{1.742076, -1.391982, 0.261186, -0.410318, 17}	{1.193500, -2.229973, 0.009983, 0.514269, 18}	{0.055459, 0.291674, 0.401381, 0.187772, 19}
{-1.249913, 1.200443, -0.505770, -0.071145, 0}	{0.547451, -2.150388, -0.464256, -0.158868, 1}	{-1.725175, -0.730063, 0.412489, -0.340177, 2}	{-1.951782, 0.178541, 0.134190, -0.428387, 3}	{0.188503, -1.121097, 0.422921, 0.262736, 4}	{-0.430139, -2.057127, -0.230478, -0.378478, 5}	{2.193002, 2.368109, -0.545972, 0.272248, 6}	{-1.982082, 1.490880, -0.111537, 0.575691, 7}	{-0.072481, -1.536847, 0.467148, -0.155598, 8}	{0.602476, -0.173920, 0.437855, -0.045907, 9}	{0.645119, 0.851447, 0.283090, -0.365299, 10}	{1.739103, 2.208147, -0.125980, -0.547379, 11}	{-1.273220, 0.060388, 0.117479, 0.509256, 12}	{-1.694707, -1.895202, 0.440822, 0.263722, 13}	{0.248658, 2.115254, -0.191289, -0.486976, 14}	{-0.669865, -1.281644, 0.190193, 0.460340, 15}	{0.362311, 1.635992, -0.114813, -0.514460, 16}	{1.839349, -1.418003, 0.206346, -0.512974, 17}	{1.116323, -2.196938, 0.159892, 0.498420, 18}	{0.063007, 0.280587, 0.401670, 0.227958, 19}
{-1.141550, 1.223396, -0.493806, -0.065295, 0}	{0.626118, -2.236518, -0.515714, -0.146905, 1}	{-1.754216, -0.605878, 0.330146, -0.404187, 2}	{-1.815775, 0.247454, 0.055313, -0.481352, 3}	{0.215305, -1.103883, 0.511885, 0.140527, 4}	{-0.358336, -2.027957, -0.281134, -0.534054, 5}	{2.164748, 2.328248, -0.382460, 0.145701, 6}	{-1.935518, 1.467807, -0.170456, 0.503583, 7}	{-0.077385, -1.542395, 0.429500, -0.335294, 8}	{0.665950, -0.186591, 0.340969, -0.116017, 9}	{0.622942, 0.877632, 0.265085, -0.499226, 10}	{1.642472, 2.218152, -0.013846, -0.544133, 11}	{-1.214024, 0.269134, 0.250086, 0.375570, 12}	{-1.596805, -1.966077, 0.316370, 0.276575, 13}	{0.328977, 2.029455, -0.237685, -0.456641, 14}	{-0.708650, -1.243262, 0.184173, 0.469112, 15}	{0.448806, 1.499080, -0.241947, -0.390620, 16}	{1.958329, -1.446206, 0.025888, -0.504381, 17}	{1.079926, -2.170973, 0.231587, 0.506403, 18}	{-0.016979, 0.325429, 0.456415, 0.167729, 19}
{-1.107213, 1.345612, -0.472638, -0.181634, 0}	{0.479424, -2.221554, -0.356946, -0.271614, 1}	{-1.646119, -0.600580, 0.172091, -0.344599, 2}	{-1.744390, 0.330551, 0.003595, -0.500467, 3}	{0.174600, -1.015000, 0.437095, 0.071089, 4}	{-0.292789, -2.036282, -0.237181, -0.429885, 5}	{2.171243, 2.354250, -0.497866, 0.173721, 6}	{-1.984850, 1.415576, -0.179574, 0.496309, 7}	{-0.062495, -1.584949, 0.436611, -0.176757, 8}	{0.680605, -0.368558, 0.404037, 0.098709, 9}	{0.541787, 0.803080, 0.242215, -0.401938, 10}	{1.691969, 2.117008, 0.012022, -0.539014, 11}	{-1.190805, 0.147755, 0.169928, 0.397604, 12}	{-1.642751, -2.043267, 0.268889, 0.401081, 13}	{0.435362, 2.164855, -0.303475, -0.499449, 14}	{-0.600256, -1.263769, 0.035995, 0.467287, 15}	{0.298510, 1.390294, -0.068496, -0.428201, 16}	{1.995573, -1.232501, -0.008210, -0.595476, 17}	{1.218511, -2.224087, 0.006921, 0.524010, 18}	{-0.085544, 0.225973, 0.469898, 0.256275, 19}
{-1.141972, 1.405690, -0.403142, -0.244964, 0}	{0.512334, -2.200374, -0.420228, -0.324860, 1}	{-1.798613, -0.595686, 0.211555, -0.351229, 2}	{-1.800578, 0.416080, 0.006157, -0.426210, 3}	{0.161404, -1.074562, 0.478203, 0.176568, 4}	{-0.448213, -2.069950, -0.105508, -0.372232, 5}	{2.217304, 2.366352, -0.550373, 0.162974, 6}	{-1.933584, 1.274715, -0.118950, 0.606714, 7}	{-0.099033, -1.687311, 0.500754, 0.090129, 8}	{0.565729, -0.552330, 0.447380, 0.179446, 9}	{0.554916, 0.823130, 0.169596, -0.475257, 10}	{1.781378, 2.123559, 0.105986, -0.540200, 11}	{-1.220043, 0.116433, 0.180695, 0.403890, 12}	{-1.848644, -2.082966, 0.397517, 0.355635, 13}	{0.458849, 2.155433, -0.330621, -0.407966, 14}	{-0.444531, -1.246434, -0.236621, 0.355755, 15}	{0.323946, 1.353552, -0.130070, -0.391198, 16}	{1.968195, -1.133995, 0.012474, -0.501059, 17}	{1.300845, -2.259365, 0.061947, 0.556334, 18}	{-0.115741, 0.108019, 0.452277, 0.354158, 19}
{-1.085618, 1.206315, -0.488791, -0.006042, 0}	{0.410911, -2.224567, -0.402765, -0.361597, 1}	{-1.706692, -0.476242, 0.124165, -0.549073, 2}	{-1.942601, 0.458657, 0.174358, -0.408313, 3}	{0.164584, -1.037043, 0.307160, 0.149933, 4}	{-0.360890, -1.933947, -0.088086, -0.487295, 5}	{2.272109, 2.494670, -0.572247, 0.184468, 6}	{-2.103546, 1.350755, 0.011602, 0.491228, 7}	{-0.031603, -1.623967, 0.430929, 0.113490, 8}	{0.593779, -0.482408, 0.410422, 0.131645, 9}	{0.558652, 0.795789, 0.300978, -0.439257, 10}	{1.810727, 2.107607, -0.005035, -0.559322, 11}	{-1.255950, 0.138737, 0.168811, 0.553783, 12}	{-1.817771, -1.970366, 0.429275, 0.251883, 13}	{0.405857, 2.185726, -0.165993, -0.464055, 14}	{-0.388787, -1.314024, -0.218488, 0.503374, 15}	{0.268991, 1.298324, -0.196216, -0.291705, 16}	{1.926133, -1.120754, 0.077818, -0.483016, 17}	{1.369591, -2.043865, 0.065979, 0.349478, 18}	{-0.034281, 0.062312, 0.309402, 0.489459, 19}
{-1.100866, 1.266251, -0.480502, -0.050688, 0}	{0.498304, -2.366541, -0.475045, -0.118537, 1}	{-1.783177, -0.510190, 0.353472, -0.451086, 2}	{-1.834645, 0.485767, -0.063681, -0.397170, 3}	{0.072846, -0.996665, 0.358427, 0.158756, 4}	{-0.491408, -1.944283, 0.095881, -0.531505, 5}	{2.284942, 2.414286, -0.435941, 0.147405, 6}	{-1.955943, 1.400765, -0.086756, 0.463430, 7}	{0.065675, -1.528765, 0.499324, 0.164281, 8}	{0.610896, -0.635774, 0.374975, 0.272411, 9}	{0.530268, 0.697501, 0.242637, -0.475146, 10}	{1.759340, 2.026312, -0.005345, -0.475615, 11}	{-1.197405, 0.132035, 0.169970, 0.419691, 12}	{-1.840312, -1.985304, 0.354055, 0.325946, 13}	{0.488307, 2.140671, -0.117637, -0.462739, 14}	{-0.654820, -1.315964, 0.108766, 0.484995, 15}	{0.212094, 1.399177, -0.225541, -0.325140, 16}	{1.891278, -1.346873, 0.221606, -0.358645, 17}	{1.564708, -2.101801, -0.202391, 0.459393, 18}	{0.102799, 0.189169, 0.177948, 0.354892, 19}
{-1.071563, 1.394858, -0.523827, -0.157409, 0}	{0.509591, -2.236872, -0.481591, -0.180611, 1}	{-1.678858, -0.380489, 0.097463, -0.537030, 2}	{-1.702529, 0.595764, -0.257635, -0.412271, 3}	{0.086224, -1.085030, 0.361707, 0.231072, 4}	{-0.482028, -2.102192, 0.059580, -0.389323, 5}	{2.282893, 2.405594, -0.396132, 0.187465, 6}	{-1.926240, 1.377020, -0.091714, 0.469304, 7}	{0.058252, -1.617922, 0.586787, 0.171477, 8}	{0.487223, -0.581309, 0.485261, 0.127857, 9}	{0.541054, 0.634343, 0.291878, -0.451150, 10}	{1.743713, 1.987839, 0.051010, -0.459392, 11}	{-1.239593, 0.163831, 0.159892, 0.441846, 12}	{-1.918896, -1.893795, 0.454638, 0.250344, 13}	{0.663350, 2.121419, -0.249709, -0.414607, 14}	{-0.738526, -1.424124, 0.186961, 0.417971, 15}	{0.273183, 1.419115, -0.299230, -0.402020, 16}	{1.904472, -1.348457, 0.149661, -0.457789, 17}	{1.589791, -2.014428, -0.364000, 0.416693, 18}	{-0.029433, 0.121927, 0.270645, 0.499370, 19}
{-0.994473, 1.393389, -0.462372, -0.235354, 0}	{0.483273, -2.221405, -0.523987, -0.107988, 1}	{-1.721454, -0.468708, 0.206388, -0.439065, 2}	{-1.588793, 0.603176, -0.135727, -0.411224, 3}	{0.176968, -1.079796, 0.416102, 0.220913, 4}	{-0.415317, -2.058522, 0.132410, -0.542014, 5}	{2.243976, 2.386201, -0.467503, 0.355697, 6}	{-1.832549, 1.405750, -0.212732, 0.451992, 7}	{0.174308, -1.662517, 0.502593, 0.131871, 8}	{0.574690, -0.612791, 0.545334, 0.235516, 9}	{0.489107, 0.556392, 0.265383, -0.327943, 10}	{1.688827, 2.078157, 0.259738, -0.450541, 11}	{-1.268006, 0.047932, 0.108549, 0.525203, 12}	{-2.077418, -1.884958, 0.444925, 0.334473, 13}	{0.700692, 1.929117, -0.243535, -0.368172, 14}	{-0.822329, -1.414977, 0.181738, 0.461295, 15}	{0.149927, 1.279513, -0.113867, -0.434317, 16}	{1.882029, -1.292405, 0.137735, -0.468046, 17}	{1.550179, -2.015543, -0.303699, 0.392002, 18}	{-0.021687, 0.126482, 0.112208, 0.457976, 19}
{-1.140614, 1.425081, -0.359581, -0.387199, 0}	{0.351403, -2.271871, -0.359584, -0.012413, 1}	{-1.533868, -0.411857, 0.110166, -0.430652, 2}	{-1.635693, 0.744851, -0.060779, -0.586004, 3}	{0.115125, -1.084924, 0.408742, 0.191576, 4}	{-0.329743, -2.077450, -0.066214, -0.472929, 5}	{2.182243, 2.386527, -0.365143, 0.297005, 6}	{-1.710652, 1.422686, -0.238967, 0.423332, 7}	{0.308747, -1.561629, 0.477765, 0.046998, 8}	{0.582447, -0.540476, 0.394348, 0.425638, 9}	{0.534935, 0.678478, 0.195375, -0.539875, 10}	{1.639328, 2.070003, 0.255651, -0.455117, 11}	{-1.269587, 0.087064, 0.207644, 0.458688, 12}	{-1.996695, -1.726851, 0.371663, 0.164410, 13}	{0.673870, 2.037851, -0.150727, -0.454176, 14}	{-1.072309, -1.380680, 0.329597, 0.433542, 15}	{0.145698, 1.261422, -0.128554, -0.427925, 16}	{1.689373, -1.190617, 0.201124, -0.456209, 17}	{1.666420, -2.039038, -0.348089, 0.400644, 18}	{0.284616, 0.141813, -0.223355, 0.382825, 19}
{-1.122642, 1.374517, -0.408478, -0.339268, 0}	{0.317468, -2.293051, -0.375940, -0.028614, 1}	{-1.598599, -0.510743, 0.179032, -0.356110, 2}	{-1.730386, 0.839940, -0.042219, -0.642482, 3}	{0.078530, -1.017210, 0.474565, 0.104212, 4}	{-0.452729, -1.936955, -0.088886, -0.538106, 5}	{2.354828, 2.380273, -0.456655, 0.108705, 6}	{-1.695960, 1.403814, -0.284910, 0.313815, 7}	{0.253497, -1.446054, 0.554878, -0.015963, 8}	{0.635541, -0.436609, 0.249122, 0.289709, 9}	{0.462817, 0.655665, 0.216775, -0.563311, 10}	{1.709769, 2.116709, 0.411166, -0.477494, 11}	{-1.276212, 0.123278, 0.111032, 0.411144, 12}	{-2.036940, -1.877702, 0.307239, 0.180318, 13}	{0.605932, 2.027796, -0.063177, -0.497762, 14}	{-1.127892, -1.221777, 0.332121, 0.318184, 15}	{0.252487, 1.262275, -0.173706, -0.443665, 16}	{1.615576, -1.216793, 0.317590, -0.415785, 17}	{1.759750, -1.992542, -0.448468, 0.315751, 18}	{0.325854, 0.068163, -0.267589, 0.393808, 19}
{-1.157719, 1.291165, -0.351063, -0.305515, 0}	{0.571632, -2.272810, -0.474085, -0.061518, 1}	{-1.548906, -0.474946, 0.278867, -0.511097, 2}	{-1.831112, 0.701429, 0.144029, -0.451799, 3}	{0.079824, -0.835469, 0.463548, -0.131590, 4}	{-0.496332, -2.052155, -0.065151, -0.460934, 5}	{2.405757, 2.405609, -0.505283, 0.044953, 6}	{-1.695312, 1.364759, -0.315592, 0.394089, 7}	{0.256850, -1.453733, 0.528377, -0.025262, 8}	{0.539135, -0.539830, 0.251338, 0.380727, 9}	{0.421147, 0.519195, 0.287272, -0.309399, 10}	{1.825140, 2.111763, 0.318448, -0.511897, 11}	{-1.224703, -0.045138, 0.020773, 0.493032, 12}	{-2.094367, -1.987017, 0.467809, 0.269890, 13}	{0.578440, 1.964179, -0.088854, -0.410145, 14}	{-1.108636, -1.257827, 0.326269, 0.265402, 15}	{0.295274, 1.143877, -0.307236, -0.344485, 16}	{1.731276, -1.183987, 0.262994, -0.477538, 17}	{1.679769, -1.998265, -0.470882, 0.297532, 18}	{0.319360, 0.056381, -0.327525, 0.319186, 19}
{-1.333683, 1.341752, -0.276743, -0.371976, 0}	{0.601206, -2.244354, -0.526358, -0.070474, 1}	{-1.472614, -0.580254, 0.275382, -0.442626, 2}	{-1.729880, 0.644957, 0.046362, -0.464191, 3}	{0.113087, -0.896589, 0.456787, -0.072108, 4}	{-0.571703, -1.942910, -0.103476, -0.500151, 5}	{2.445560, 2.408275, -0.416382, -0.011046, 6}	{-1.668993, 1.387827, -0.364805, 0.343545, 7}	{0.281262, -1.613658, 0.448558, 0.104262, 8}	{0.593893, -0.695112, 0.139947, 0.562591, 9}	{0.420064, 0.708722, 0.468304, -0.322836, 10}	{1.940531, 2.101265, 0.191539, -0.353837, 11}	{-1.271621, -0.113464, 0.064700, 0.443651, 12}	{-2.186101, -1.988578, 0.489295, 0.140870, 13}	{0.521886, 2.002004, -0.073785, -0.490713, 14}	{-1.115758, -1.354572, 0.301482, 0.283960, 15}	{0.207746, 1.194290, -0.228292, -0.487167, 16}	{1.787904, -1.149794, 0.160515, -0.478913, 17}	{1.769727, -1.937798, -0.431902, 0.119585, 18}	{0.318970, 0.105238, -0.336432, 0.318716, 19}
{-1.192409, 1.285146, -0.412724, -0.236496, 0}	{0.575505, -2.156794, -0.531386, -0.149688, 1}	{-1.502310, -0.631244, 0.340576, -0.314733, 2}	{-1.649989, 0.667548, -0.078875, -0.434339, 3}	{0.185188, -0.895922, 0.465878, -0.096963, 4}	{-0.455439, -2.023285, -0.286274, -0.575425, 5}	{-2.385465, 2.426398, -0.521199, -0.042079, 6}	{-1.700775, 1.471189, -0.509077, 0.301844, 7}	{0.268325, -1.733780, 0.393330, 0.128641, 8}	{0.750018, -0.557638, -0.153512, 0.524234, 9}	{0.393901, 0.787723, 0.392504, -0.361594, 10}	{1.867311, 2.036333, 0.132139, -0.368914, 11}	{-1.419479, -0.132326, 0.130588, 0.544721, 12}	{-2.096684, -1.925492, 0.414766, 0.180304, 13}	{0.623550, 1.933211, -0.262491, -0.414287, 14}	{-1.046381, -1.346106, 0.226867, 0.442239, 15}	{0.201581, 1.189760, -0.328785, -0.432734, 16}	{1.776480, -1.172159, 0.319137, -0.447978, 17}	{1.834966, -1.919341, -0.440879, 0.021685, 18}	{0.340476, 0.117251, -0.379363, 0.288351, 19}
{-1.196265, 1.096089, -0.523064, -0.088298, 0}	{0.587588, -2.099262, -0.483928, -0.225022, 1}	{-1.478480, -0.772659, 0.383722, -0.163211, 2}	{-1.583736, 0.621762, -0.123998, -0.467470, 3}	{0.116445, -0.946631, 0.528962, 0.049647, 4}	{-0.535427, -2.079624, -0.204385, -0.450293, 5}	{-2.418241, -2.389595, -0.515395, -0.280805, 6}	{-1.634490, 1.633204, -0.486322, 0.100454, 7}	{0.133749, -1.616914, 0.542916, -0.074012, 8}	{0.738302, -0.537416, -0.163418, 0.435081, 9}	{0.372112, 0.766992, 0.413427, -0.322636, 10}	{1.870508, 2.061195, 0.270901, -0.372573, 11}	{-1.217988, -0.150524, 0.053256, 0.586416, 12}	{-2.068894, -1.887952, 0.398382, 0.204082, 13}	{0.653050, 1.976495, -0.280096, -0.440219, 14}	{-0.955775, -1.489903, 0.259310, 0.488546, 15}	{0.122221, 1.222496, -0.328249, -0.376743, 16}	{1.816380, -1.192297, 0.370446, -0.429277, 17}	{1.938769, -1.882863, -0.481622, -0.034984, 18}	{0.342687, 0.055207, -0.298620, 0.428027, 19}
{-1.130138, 0.884359, -0.484615, 0.077789, 0}	{0.618700, -2.154996, -0.559782, -0.073245, 1}	{-1.523478, -0.693192, 0.443346, -0.257563, 2}	{-1.479963, 0.516354, -0.190881, -0.478536, 3}	{0.066946, -0.729946, 0.565112, -0.174195, 4}	{-0.452059, -2.013569, -0.142649, -0.436060, 5}	{-2.471298, -2.270817, -0.535051, -0.342968, 6}	{-1.506069, 1.468438, -0.402665, 0.298597, 7}	{0.022367, -1.608440, 0.560974, -0.096246, 8}	{0.743963, -0.458707, -0.199202, 0.372760, 9}	{0.223644, 0.839016, 0.520052, -0.196624, 10}	{2.001962, 2.004750, 0.078757, -0.487289, 11}	{-1.156730, -0.124470, -0.090819, 0.511255, 12}	{-1.996234, -1.806085, 0.512757, 0.032875, 13}	{0.514394, 2.011188, -0.033380, -0.453741, 14}	{-0.753934, -1.448620, 0.075987, 0.452636, 15}	{0.045675, 1.245082, -0.174453, -0.420956, 16}	{1.895832, -1.232039, 0.316215, -0.349022, 17}	{1.836362, -1.930850, -0.475632, 0.170941, 18}	{0.453692, 0.167788, -0.462072, 0.220901, 19}
{-1.160792, 0.881214, -0.419992, 0.186186, 0}	{0.562344, -2.252175, -0.390258, 0.133809, 1}	{-1.467790, -0.790903, 0.476130, -0.118318, 2}	{-1.628056, 0.567692, 0.052139, -0.378366, 3}	{-0.060542, -0.658271, 0.577342, -0.240508, 4}	{-0.339599, -1.944732, -0.039763, -0.403757, 5}	{2.469033, -2.314920, -0.442800, -0.376833, 6}	{-1.500439, 1.532736, -0.459376, 0.136309, 7}	{0.119907, -1.737125, 0.487862, 0.090638, 8}	{0.755260, -0.482902, -0.120266, 0.362427, 9}	{0.238551, 0.784410, 0.499499, -0.068911, 10}	{2.007079, 1.994282, 0.079654, -0.459132, 11}	{-1.224898, -0.255647, -0.041817, 0.545681, 12}	{-1.966522, -1.997509, 0.470573, 0.349518, 13}	{0.488327, 1.973118, 0.063669, -0.406576, 14}	{-0.855593, -1.552028, 0.282550, 0.522509, 15}	{-0.106919, 1.308257, 0.045292, -0.538497, 16}	{2.108528, -1.216390, 0.144471, -0.526886, 17}	{1.797062, -1.881235, -0.391042, 0.198091, 18}	{0.531458, 0.105899, -0.472591, 0.199636, 19}
{-1.212537, 0.964082, -0.281162, 0.197079, 0}	{0.447462, -2.270846, -0.369979, 0.191140, 1}	{-1.407263, -0.548374, 0.472360, -0.203324, 2}	{-1.504259, 0.706096, -0.141416, -0.388680, 3}	{-0.076713, -0.647871, 0.423698, -0.455619, 4}	{-0.461725, -1.976632, 0.226927, -0.307250, 5}	{2.464516, -2.186961, -0.351585, -0.324589, 6}	{-1.396936, 1.502449, -0.513985, 0.179151, 7}	{0.034735, -1.751202, 0.570505, 0.174891, 8}	{0.887889, -0.474423, -0.214826, 0.439985, 9}	{0.223592, 0.759716, 0.556627, -0.036265, 10}	{1.959181, 2.022059, 0.159358, -0.476087, 11}	{-1.177827, -0.356354, -0.113628, 0.387166, 12}	{-2.011092, -1.961504, 0.589058, 0.206963, 13}	{0.478702, 2.027138, -0.056929, -0.478222, 14}	{-0.865440, -1.468290, 0.258933, 0.496224, 15}	{-0.191639, 1.325379, 0.084185, -0.491648, 16}	{2.133119, -1.316802, 0.278551, -0.474058, 17}	{1.891288, -1.916248, -0.477776, 0.143651, 18}	{0.452135, 0.246584, -0.563691, 0.153807, 19}
{-0.991099, 1.043032, -0.532660, 0.135288, 0}	{0.451237, -2.063261, -0.513754, -0.021558, 1}	{-1.488666, -0.499395, 0.538564, -0.348886, 2}	{-1.724283, 0.788643, 0.085002, -0.568425, 3}	{-0.020619, -0.695757, 0.369259, -0.337637, 4}	{-0.505245, -1.916648, 0.202844, -0.518434, 5}	{-2.434883, -2.243511, -0.533591, -0.238540, 6}	{-1.376731, 1.514917, -0.495325, 0.234613, 7}	{0.033624, -1.729123, 0.387113, 0.122830, 8}	{0.941339, -0.405050, -0.211732, 0.342174, 9}	{0.158440, 0.752010, 0.542772, -0.104548, 10}	{1.862649, 1.990121, 0.401709, -0.337058, 11}	{-1.061740, -0.409401, -0.325952, 0.430346, 12}	{-1.776436, -1.934622, 0.387689, 0.114013, 13}	{0.446355, 2.189917, 0.127073, -0.611896, 14}	{-0.867278, -1.376127, 0.370170, 0.322346, 15}	{-0.318066, 1.216404, 0.191573, -0.467091, 16}	{2.048449, -1.326922, 0.423502, -0.326375, 17}	{1.909523, -1.837208, -0.423492, 0.149864, 18}	{0.464203, 0.209128, -0.553716, 0.134963, 19}
{-0.970726, 0.865626, -0.338092, 0.391158, 0}	{0.460678, -1.989818, -0.505342, -0.329169, 1}	{-1.358319, -0.617740, 0.296184, -0.294418, 2}	{-1.724279, 0.921790, 0.107711, -0.602824, 3}	{-0.037988, -0.793920, 0.533599, -0.027295, 4}	{-0.395403, -1.920338, 0.035755, -0.570985, 5}	{-2.488872, -2.167476, -0.415769, -0.097140, 6}	{-1.369494, 1.557062, -0.607762, 0.225582, 7}	{-0.071789, -1.667240, 0.517215, 0.238968, 8}	{0.963120, -0.407037, -0.277308, 0.476425, 9}	{0.153191, 0.741053, 0.545585, -0.198160, 10}	{1.831058, 1.913313, 0.450988, -0.289914, 11}	{-1.060404, -0.429425, -0.320984, 0.422399, 12}	{-1.948357, -1.983332, 0.527650, 0.082431, 13}	{0.437076, 2.117856, -0.004106, -0.561211, 14}	{-0.886895, -1.503841, 0.234500, 0.352654, 15}	{-0.403351, 1.172236, 0.246722, -0.386962, 16}	{1.980980, -1.354972, 0.417333, -0.268442, 17}	{2.045195, -1.811544, -0.493116, 0.127426, 18}	{0.428310, 0.135295, -0.372966, 0.283287, 19}
