t = 0.000000	N = 36
-2.500000	0.000000	-2.500000	1.000000	-1	-1	-1	-1
-2.200000	0.000000	-2.200000	1.000000	-1	-1	-1	-1
-1.900000	0.000000	-1.900000	1.000000	-1	-1	-1	-1
-1.600000	0.000000	-1.600000	1.000000	-1	-1	-1	-1
-1.300000	0.000000	-1.300000	1.000000	-1	-1	-1	-1
-1.000000	0.000000	-1.000000	1.000000	-1	-1	-1	-1
-0.700000	0.000000	-0.700000	1.000000	-1	-1	-1	-1
-0.400000	0.000000	-0.400000	1.000000	-1	-1	-1	-1
-0.100000	0.000000	-0.100000	1.000000	-1	-1	-1	-1
0.100000	0.000000	0.100000	1.000000	-1	-1	-1	-1
0.400000	0.000000	0.400000	1.000000	-1	-1	-1	-1
0.700000	0.000000	0.700000	1.000000	-1	-1	-1	-1
1.000000	0.000000	1.000000	1.000000	-1	-1	-1	-1
1.300000	0.000000	1.300000	1.000000	-1	-1	-1	-1
1.600000	0.000000	1.600000	1.000000	-1	-1	-1	-1
1.900000	0.000000	1.900000	1.000000	-1	-1	-1	-1
2.200000	0.000000	2.200000	1.000000	-1	-1	-1	-1
2.500000	0.000000	2.500000	1.000000	-1	-1	-1	-1
-2.500000	-1.000000	-2.500000	0.000000	-1	-1	-1	-1
-2.200000	-1.000000	-2.200000	0.000000	-1	-1	-1	-1
-1.900000	-1.000000	-1.900000	0.000000	-1	-1	-1	-1
-1.600000	-1.000000	-1.600000	0.000000	-1	-1	-1	-1
-1.300000	-1.000000	-1.300000	0.000000	-1	-1	-1	-1
-1.000000	-1.000000	-1.000000	0.000000	-1	-1	-1	-1
-0.700000	-1.000000	-0.700000	0.000000	-1	-1	-1	-1
-0.400000	-1.000000	-0.400000	0.000000	-1	-1	-1	-1
-0.100000	-1.000000	-0.100000	0.000000	-1	-1	-1	-1
0.100000	-1.000000	0.100000	0.000000	-1	-1	-1	-1
0.400000	-1.000000	0.400000	0.000000	-1	-1	-1	-1
0.700000	-1.000000	0.700000	0.000000	-1	-1	-1	-1
1.000000	-1.000000	1.000000	0.000000	-1	-1	-1	-1
1.300000	-1.000000	1.300000	0.000000	-1	-1	-1	-1
1.600000	-1.000000	1.600000	0.000000	-1	-1	-1	-1
1.900000	-1.000000	1.900000	0.000000	-1	-1	-1	-1
2.200000	-1.000000	2.200000	0.000000	-1	-1	-1	-1
2.500000	-1.000000	2.500000	0.000000	-1	-1	-1	-1
t = 0.100000	N = 36
2.623071	0.254423	-0.916752	0.468140	-1	-1	-1	-1
-2.864801	0.204346	-0.802393	0.723462	-1	-1	-1	-1
-2.308512	0.615865	-1.018529	0.008878	-1	-1	-1	-1
-2.036579	0.385176	-0.956194	0.373158	-1	-1	-1	-1
-1.535340	0.038069	-0.524636	0.793881	-1	-1	-1	-1
-1.250935	-0.001374	-0.539864	0.917238	-1	-1	-1	-1
-0.680603	0.188326	-0.595338	0.886062	-1	-1	-1	-1
-0.404797	0.030982	-0.250379	0.931860	-1	-1	-1	-1
-0.248346	-0.044271	0.291300	1.076773	-1	-1	-1	-1
-0.087130	0.112938	0.240193	0.980903	-1	-1	-1	-1
0.435216	0.200609	0.172168	0.910982	-1	-1	-1	-1
0.787034	0.314794	0.611664	0.675147	-1	-1	-1	-1
1.110689	0.418461	0.773673	0.397226	-1	-1	-1	-1
1.418875	0.505618	0.826192	0.671788	-1	-1	-1	-1
1.828165	0.721943	1.072790	-0.201542	-1	-1	-1	-1
2.533415	0.126170	0.559513	0.783832	-1	-1	-1	-1
-2.846460	0.332488	1.024865	0.315074	-1	-1	-1	-1
-2.737977	-0.042408	0.687813	0.755235	-1	-1	-1	-1
2.578435	-1.233599	-1.061908	0.031729	-1	-1	-1	-1
-2.782227	-1.208022	-0.884453	0.190781	-1	-1	-1	-1
-2.448118	-0.883254	-1.042754	-0.265034	-1	-1	-1	-1
